value_date,post_date,details,ref_no,debit,credit,balance
04/01/2025,04/01/2025,UPI CR/P2P592350850955/ROHAN/P2P RECEIVE,UPI480622137133,-,"3,718.80","8,834.80"
05/01/2025,05/01/2025,IMPS CR/PKT184772645034/FAMILY SUPPORT/MEERA,IMPS622146979084,-,"6,431.09","15,265.89"
05/01/2025,07/01/2025,NEFT CR/SCH714149004988/SCHOLARSHIP CREDIT,CR981347532408,-,"9,302.02","24,567.91"
05/01/2025,07/01/2025,UPI DR/UPI768002921868/SWIGGY/MERCHANT PAYMENT,DR294889994031,"1,264.29",-,"23,303.62"
06/01/2025,08/01/2025,CASH DEP/CSH121999324374/BRANCH DEPOSIT,CASH284942024246,-,"2,034.91","25,338.53"
08/01/2025,09/01/2025,UPI CR/P2P538064468102/SNEHA/P2P RECEIVE,UPI995075801235,-,"2,149.55","27,488.08"
10/01/2025,10/01/2025,UPI DR/UPI352153190675/BOOKMYSHOW/MOBILEAPP,UPI475816770050,280.33,-,"27,207.75"
10/01/2025,12/01/2025,UPI DR/UPI708606035535/OLA/MERCHANT PAYMENT,DR414528126649,584.25,-,"26,623.50"
13/01/2025,13/01/2025,CHRG DR/FEE671586922709/BANK CHARGE,CHG392897579811,433.85,-,"26,189.65"
13/01/2025,13/01/2025,UPI CR/P2P827082682363/AMAN/P2P RECEIVE,UPI808028834655,-,"1,392.78","27,582.43"
14/01/2025,15/01/2025,UPI DR/UPI299253634623/SWIGGY/MERCHANT PAYMENT,DR141946024151,236.02,-,"27,346.41"
14/01/2025,15/01/2025,UPI DR/P2P411121494153/AMAN/P2P TRANSFER,UPI468770321308,"3,645.80",-,"23,700.61"
15/01/2025,16/01/2025,NEFT DR/TRF767364159213/SAVINGS TRANSFER,NEFT379389017458,"9,273.20",-,"14,427.41"
16/01/2025,16/01/2025,UPI CR/P2P958763710969/KARAN/P2P RECEIVE,UPI171042225660,-,"3,094.46","17,521.87"
16/01/2025,17/01/2025,UPI DR/P2P318831062763/ROHAN/P2P TRANSFER,UPI858359150821,"1,013.32",-,"16,508.55"
18/01/2025,20/01/2025,CASH DEP/CSH225840366009/BRANCH DEPOSIT,CASH161493127955,-,"3,558.10","20,066.65"
18/01/2025,20/01/2025,UPI DR/UPI840593641976/APOLLO PHARMACY/MERCHANT PAYMENT,DR246670741773,439.58,-,"19,627.07"
19/01/2025,19/01/2025,UPI CR/UPI580834192324/SNEHA/P2P RECEIVE,UPI404776654159,-,"3,164.67","22,791.74"
20/01/2025,21/01/2025,UPI DR/UPI570313482757/SPOTIFY/MERCHANT PAYMENT,DR769105392624,754.69,-,"22,037.05"
20/01/2025,22/01/2025,UPI DR/UPI771312157978/FLIPKART/MERCHANT PAYMENT,DR299980266004,735.29,-,"21,301.76"
20/01/2025,22/01/2025,UPI CR/P2P211623173792/ANJALI/P2P RECEIVE,UPI811539522407,-,"3,055.43","24,357.19"
21/01/2025,21/01/2025,UPI DR/UPI166845508327/OLA/MERCHANT PAYMENT,DR366545118316,573.17,-,"23,784.02"
21/01/2025,22/01/2025,UPI DR/P2P568284095173/MEERA/P2P TRANSFER,UPI547861592630,167.12,-,"23,616.90"
22/01/2025,24/01/2025,UPI DR/UPI556676144038/UBER/MERCHANT PAYMENT,DR227009636588,"1,485.01",-,"22,131.89"
23/01/2025,23/01/2025,UPI DR/UPI755699862671/AIRTEL/MERCHANT PAYMENT,DR439669900341,918.51,-,"21,213.38"
24/01/2025,24/01/2025,UPI DR/UPI614323026518/JIO/MERCHANT PAYMENT,DR790856147470,"1,524.67",-,"19,688.71"
24/01/2025,24/01/2025,UPI DR/P2P209091016602/RAHUL/P2P TRANSFER,UPI866393727725,"1,922.79",-,"17,765.92"
27/01/2025,27/01/2025,NEFT CR/SCH406023399205/SCHOLARSHIP CREDIT,CR910193574941,-,"4,153.42","21,919.34"
27/01/2025,27/01/2025,UPI DR/P2P534096276459/MEERA/P2P TRANSFER,UPI853842776367,"1,352.74",-,"20,566.60"
27/01/2025,28/01/2025,UPI DR/UPI155646518553/MEDPLUS/MERCHANT PAYMENT,DR646123714722,631.45,-,"19,935.15"
28/01/2025,28/01/2025,UPI DR/P2P421280732048/VIKAS/P2P TRANSFER,UPI306803753225,"3,787.46",-,"16,147.69"
29/01/2025,29/01/2025,UPI DR/UPI230528952380/BOOKMYSHOW/MERCHANT PAYMENT,DR612496168073,230.15,-,"15,917.54"
29/01/2025,30/01/2025,UPI DR/P2P214007992142/PRIYA/P2P TRANSFER,UPI359250689823,"1,990.33",-,"13,927.21"
31/01/2025,02/02/2025,UPI DR/P2P853987933167/SNEHA/P2P TRANSFER,UPI176173908842,"1,516.95",-,"12,410.26"
03/02/2025,03/02/2025,CASH DEP/CSH857835612504/BRANCH DEPOSIT,CASH922932976847,-,750.39,"13,160.65"
03/02/2025,04/02/2025,UPI DR/UPI602931731612/NETFLIX/MERCHANT PAYMENT,DR885266355026,"1,628.43",-,"11,532.22"
05/02/2025,06/02/2025,IMPS CR/PKT384076677395/FAMILY SUPPORT/ANJALI,IMPS670095400031,-,"9,431.15","20,963.37"
05/02/2025,07/02/2025,NEFT CR/SCH542761676767/SCHOLARSHIP CREDIT,CR203965025607,-,"5,714.62","26,677.99"
07/02/2025,09/02/2025,UPI DR/UPI706704462944/BIGBASKET/MERCHANT PAYMENT,DR398029837848,11.99,-,"26,666.00"
09/02/2025,09/02/2025,CHRG DR/FEE475364354199/BANK CHARGE,CHG966941597454,82.17,-,"26,583.83"
10/02/2025,11/02/2025,UPI DR/UPI395928055185/OLA/MERCHANT PAYMENT,DR660001776136,"1,628.14",-,"24,955.69"
11/02/2025,12/02/2025,UPI DR/P2P216686702122/VIKAS/P2P TRANSFER,UPI894797458460,"2,031.88",-,"22,923.81"
11/02/2025,13/02/2025,UPI DR/UPI995883101647/SPOTIFY/MERCHANT PAYMENT,DR431414774767,949.96,-,"21,973.85"
13/02/2025,14/02/2025,CHRG DR/FEE355300333519/BANK CHARGE,CHG746373588818,435.26,-,"21,538.59"
13/02/2025,14/02/2025,UPI DR/UPI940926459423/NETFLIX/MERCHANT PAYMENT,DR501633135564,274.37,-,"21,264.22"
13/02/2025,15/02/2025,CASH DEP/CSH785865000952/BRANCH DEPOSIT,CASH294343011740,-,"2,465.58","23,729.80"
13/02/2025,15/02/2025,NEFT CR/SCH489747826624/SCHOLARSHIP CREDIT,CR639182719279,-,"7,617.71","31,347.51"
14/02/2025,14/02/2025,UPI CR/P2P218147444938/PRIYA/P2P RECEIVE,UPI398214143924,-,"2,269.91","33,617.42"
14/02/2025,15/02/2025,UPI DR/P2P603871928118/PRIYA/P2P TRANSFER,UPI715360221461,391.79,-,"33,225.63"
14/02/2025,16/02/2025,NEFT DR/TRF501662165298/ACCOUNT TRANSFER,NEFT676386355611,"6,831.86",-,"26,393.77"
15/02/2025,15/02/2025,UPI DR/UPI498874873888/UBER/MERCHANT PAYMENT,DR256426219033,"1,462.66",-,"24,931.11"
15/02/2025,16/02/2025,CASH DEP/CSH789056620862/BRANCH DEPOSIT,CASH643140875095,-,"5,481.86","30,412.97"
15/02/2025,16/02/2025,UPI DR/P2P394299643864/ROHAN/P2P TRANSFER,UPI100883161877,"1,929.24",-,"28,483.73"
15/02/2025,17/02/2025,NEFT CR/SCH101445237103/SCHOLARSHIP CREDIT,CR432866383554,-,"14,296.85","42,780.58"
17/02/2025,17/02/2025,UPI DR/UPI989965643745/SWIGGY/MERCHANT PAYMENT,DR379668018108,220.71,-,"42,559.87"
17/02/2025,19/02/2025,NEFT CR/SCH136557998752/SCHOLARSHIP CREDIT,CR893736320522,-,"6,610.92","49,170.79"
18/02/2025,19/02/2025,UPI DR/P2P635699652987/AMAN/P2P TRANSFER,UPI127763738468,955.61,-,"48,215.18"
18/02/2025,19/02/2025,UPI DR/P2P580108366656/MEERA/P2P TRANSFER,UPI185690408147,"3,355.69",-,"44,859.49"
20/02/2025,22/02/2025,UPI DR/UPI604496871307/APOLLO PHARMACY/MERCHANT PAYMENT,DR128732328377,"1,185.74",-,"43,673.75"
21/02/2025,21/02/2025,UPI DR/UPI118494724071/SPOTIFY/MERCHANT PAYMENT,DR536112406951,"1,528.98",-,"42,144.77"
22/02/2025,22/02/2025,UPI DR/UPI841783298453/OLA/MERCHANT PAYMENT,DR363472892823,354.01,-,"41,790.76"
22/02/2025,22/02/2025,UPI DR/UPI335030404353/UBER/MERCHANT PAYMENT,DR804861220563,241.19,-,"41,549.57"
22/02/2025,23/02/2025,NEFT CR/SCH772195104086/SCHOLARSHIP CREDIT,CR421498208015,-,"7,175.69","48,725.26"
23/02/2025,23/02/2025,UPI DR/UPI285655581822/SWIGGY/MERCHANT PAYMENT,DR590650671582,926.89,-,"47,798.37"
23/02/2025,25/02/2025,NEFT DR/TRF661931247690/ACCOUNT TRANSFER,NEFT331320443318,"34,127.89",-,"13,670.48"
25/02/2025,27/02/2025,UPI DR/UPI134775798553/JIO/MERCHANT PAYMENT,DR771191352978,"1,307.05",-,"12,363.43"
01/03/2025,03/03/2025,CASH DEP/CSH275684312628/BRANCH DEPOSIT,CASH142905695720,-,"1,444.02","13,807.45"
01/03/2025,03/03/2025,UPI DR/UPI269349304518/APOLLO PHARMACY/MERCHANT PAYMENT,DR996828076277,"1,125.85",-,"12,681.60"
02/03/2025,04/03/2025,CASH DEP/CSH177923310962/BRANCH DEPOSIT,CASH673914592121,-,"3,351.71","16,033.31"
05/03/2025,05/03/2025,UPI DR/UPI773636487749/NETFLIX/MERCHANT PAYMENT,DR187603618774,455.26,-,"15,578.05"
05/03/2025,05/03/2025,UPI CR/P2P277438857481/MEERA/P2P RECEIVE,UPI109315672319,-,"2,962.72","18,540.77"
06/03/2025,06/03/2025,IMPS CR/PKT798920745846/FAMILY SUPPORT/AMAN,IMPS608288722501,-,"3,651.95","22,192.72"
06/03/2025,07/03/2025,UPI CR/P2P775183944627/KARAN/P2P RECEIVE,UPI389643352098,-,"2,516.21","24,708.93"
07/03/2025,07/03/2025,NEFT DR/TRF989047250983/ACCOUNT TRANSFER,NEFT932779249046,"24,698.93",-,10.00
09/03/2025,10/03/2025,UPI DR/UPI101067341925/AIRTEL/MERCHANT PAYMENT,DR828875374561,1.00,-,9.00
09/03/2025,11/03/2025,UPI DR/UPI942689741907/APOLLO PHARMACY/MERCHANT PAYMENT,DR765283044477,1.00,-,8.00
10/03/2025,10/03/2025,UPI CR/P2P966243539541/AMAN/P2P RECEIVE,UPI533740628805,-,"5,976.94","5,984.94"
12/03/2025,13/03/2025,UPI DR/P2P567644441088/ANJALI/P2P TRANSFER,UPI441692952534,197.15,-,"5,787.79"
12/03/2025,14/03/2025,UPI DR/P2P219021721237/AMAN/P2P TRANSFER,UPI360954333312,"1,603.91",-,"4,183.88"
13/03/2025,14/03/2025,UPI DR/UPI941652362823/AIRTEL/MERCHANT PAYMENT,DR256509280281,849.26,-,"3,334.62"
14/03/2025,14/03/2025,UPI DR/UPI730554070280/SWIGGY/MERCHANT PAYMENT,DR787207633535,"1,128.87",-,"2,205.75"
15/03/2025,15/03/2025,UPI DR/UPI928336847134/ZOMATO/MERCHANT PAYMENT,DR398232443117,418.04,-,"1,787.71"
15/03/2025,15/03/2025,UPI CR/P2P757942150937/PRIYA/P2P RECEIVE,UPI365804883696,-,"5,797.70","7,585.41"
17/03/2025,18/03/2025,UPI DR/UPI218309818488/ZOMATO/MERCHANT PAYMENT,DR456779139793,359.04,-,"7,226.37"
17/03/2025,18/03/2025,NEFT DR/TRF935911986851/ACCOUNT TRANSFER,NEFT453318300503,"7,216.37",-,10.00
17/03/2025,19/03/2025,CHRG DR/FEE559885569052/BANK CHARGE,CHG213142690187,1.00,-,9.00
19/03/2025,21/03/2025,UPI DR/UPI708773652823/ZOMATO/MERCHANT PAYMENT,DR216232129422,1.00,-,8.00
21/03/2025,22/03/2025,CHRG DR/FEE371224659498/BANK CHARGE,CHG171615379586,1.00,-,7.00
21/03/2025,22/03/2025,UPI DR/UPI678388954977/JIO/MERCHANT PAYMENT,DR542017058090,1.00,-,6.00
22/03/2025,23/03/2025,UPI DR/P2P869076484841/RAHUL/P2P TRANSFER,UPI640086813394,1.00,-,5.00
23/03/2025,23/03/2025,UPI DR/P2P450422890496/NEHA/P2P TRANSFER,UPI583676981829,1.00,-,4.00
23/03/2025,25/03/2025,UPI DR/UPI988916782240/SWIGGY/MERCHANT PAYMENT,DR376885025368,1.00,-,3.00
24/03/2025,24/03/2025,CHRG DR/FEE288510398631/BANK CHARGE,CHG216169867717,1.00,-,2.00
24/03/2025,24/03/2025,UPI DR/P2P328732188252/AMAN/P2P TRANSFER,UPI363459039004,1.00,-,1.00
24/03/2025,26/03/2025,UPI CR/P2P957502384757/AMAN/P2P RECEIVE,UPI274305328341,-,"3,322.28","3,323.28"
24/03/2025,26/03/2025,UPI DR/P2P263151834865/ANJALI/P2P TRANSFER,UPI736166365424,"3,125.65",-,197.63
25/03/2025,26/03/2025,UPI DR/UPI693970722274/APOLLO PHARMACY/MERCHANT PAYMENT,DR636271380020,187.63,-,10.00
25/03/2025,27/03/2025,UPI DR/UPI778621564418/DMART/MERCHANT PAYMENT,DR967505824563,1.00,-,9.00
27/03/2025,29/03/2025,NEFT DR/TRF771601529817/ACCOUNT TRANSFER,NEFT700283718014,1.00,-,8.00
27/03/2025,29/03/2025,UPI CR/P2P840074077612/KARAN/P2P RECEIVE,UPI116955590891,-,732.98,740.98
28/03/2025,28/03/2025,CASH DEP/CSH407818002302/BRANCH DEPOSIT,CASH483510321096,-,"1,689.00","2,429.98"
29/03/2025,31/03/2025,UPI DR/P2P822227632019/ANJALI/P2P TRANSFER,UPI902294830746,"2,419.98",-,10.00
30/03/2025,01/04/2025,UPI DR/UPI602844080323/OLA/MERCHANT PAYMENT,DR368402104092,1.00,-,9.00
01/04/2025,03/04/2025,UPI DR/P2P474125230296/SNEHA/P2P TRANSFER,UPI302882634701,1.00,-,8.00
03/04/2025,05/04/2025,UPI DR/UPI370460731537/SPOTIFY/MERCHANT PAYMENT,DR296135961684,1.00,-,7.00
04/04/2025,05/04/2025,UPI DR/UPI688868932461/FLIPKART/MERCHANT PAYMENT,DR456051786487,1.00,-,6.00
04/04/2025,06/04/2025,UPI DR/P2P596980757204/SNEHA/P2P TRANSFER,UPI255348401557,1.00,-,5.00
05/04/2025,06/04/2025,NEFT CR/SCH486404608417/SCHOLARSHIP CREDIT,CR274515278161,-,"11,106.71","11,111.71"
05/04/2025,07/04/2025,UPI DR/UPI298418806997/BOOKMYSHOW/MERCHANT PAYMENT,DR957441289926,26.18,-,"11,085.53"
06/04/2025,07/04/2025,IMPS CR/PKT259125832790/FAMILY SUPPORT/AMAN,IMPS274866240323,-,"7,195.13","18,280.66"
06/04/2025,08/04/2025,NEFT CR/SCH232585510402/SCHOLARSHIP CREDIT,CR282595807069,-,"12,315.34","30,596.00"
06/04/2025,08/04/2025,UPI DR/P2P998020845259/VIKAS/P2P TRANSFER,UPI255736983910,901.00,-,"29,695.00"
07/04/2025,08/04/2025,CASH DEP/CSH213185189636/BRANCH DEPOSIT,CASH798149478121,-,"4,274.16","33,969.16"
07/04/2025,09/04/2025,UPI DR/UPI726915541887/DMART/MERCHANT PAYMENT,DR233412070825,"1,343.61",-,"32,625.55"
08/04/2025,08/04/2025,UPI DR/UPI826107102445/BIGBASKET/MERCHANT PAYMENT,DR911806761675,421.00,-,"32,204.55"
08/04/2025,08/04/2025,UPI DR/P2P487305995299/ANJALI/P2P TRANSFER,UPI220563128139,"1,508.69",-,"30,695.86"
08/04/2025,10/04/2025,CHRG DR/FEE392093223505/BANK CHARGE,CHG348790358192,334.42,-,"30,361.44"
10/04/2025,10/04/2025,CASH DEP/CSH916936679259/BRANCH DEPOSIT,CASH615113024202,-,"5,742.35","36,103.79"
10/04/2025,11/04/2025,CHRG DR/FEE629939725412/BANK CHARGE,CHG780889373445,250.37,-,"35,853.42"
11/04/2025,11/04/2025,UPI DR/UPI557008149344/AMAZON/MERCHANT PAYMENT,DR184915691180,81.61,-,"35,771.81"
11/04/2025,11/04/2025,UPI DR/P2P538508170683/KARAN/P2P TRANSFER,UPI210039227921,"4,230.65",-,"31,541.16"
11/04/2025,11/04/2025,UPI DR/P2P641414475544/MEERA/P2P TRANSFER,UPI224418642515,"4,099.16",-,"27,442.00"
12/04/2025,14/04/2025,UPI DR/P2P339271234717/ANJALI/P2P TRANSFER,UPI681525957329,"2,072.45",-,"25,369.55"
14/04/2025,15/04/2025,UPI DR/UPI254692885317/UBER/MERCHANT PAYMENT,DR193781758252,"1,357.62",-,"24,011.93"
15/04/2025,15/04/2025,UPI CR/P2P151086011313/SNEHA/P2P RECEIVE,UPI504008824966,-,"2,176.15","26,188.08"
15/04/2025,16/04/2025,UPI DR/UPI403215648760/SPOTIFY/MERCHANT PAYMENT,DR680059590850,"1,509.93",-,"24,678.15"
18/04/2025,18/04/2025,UPI DR/P2P960582277727/PRIYA/P2P TRANSFER,UPI660472453534,"1,910.73",-,"22,767.42"
18/04/2025,18/04/2025,UPI DR/P2P651033334422/VIKAS/P2P TRANSFER,UPI810052078885,834.93,-,"21,932.49"
19/04/2025,19/04/2025,UPI DR/P2P973368083976/AMAN/P2P TRANSFER,UPI951538317438,"1,417.57",-,"20,514.92"
21/04/2025,21/04/2025,UPI DR/UPI132131271381/APOLLO PHARMACY/MERCHANT PAYMENT,DR709343277746,"1,516.99",-,"18,997.93"
21/04/2025,23/04/2025,UPI DR/UPI224439965166/FLIPKART/MERCHANT PAYMENT,DR958196181637,803.83,-,"18,194.10"
22/04/2025,23/04/2025,UPI DR/P2P925850713520/SNEHA/P2P TRANSFER,UPI326582238640,"1,472.62",-,"16,721.48"
23/04/2025,24/04/2025,UPI DR/P2P515055419639/PRIYA/P2P TRANSFER,UPI464495019961,"1,472.61",-,"15,248.87"
23/04/2025,25/04/2025,UPI DR/P2P289680878959/ANJALI/P2P TRANSFER,UPI949106984728,"1,690.80",-,"13,558.07"
24/04/2025,25/04/2025,CHRG DR/FEE625811265399/BANK CHARGE,CHG322690280978,299.33,-,"13,258.74"
24/04/2025,26/04/2025,UPI DR/UPI448842964910/BOOKMYSHOW/MERCHANT PAYMENT,DR231052038267,"1,659.61",-,"11,599.13"
