value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,01/01/2025,UPI DR/UPI959992023362/FLIPKART/MERCHANT PAYMENT,DR865601960686,"1,533.05",-,"25,388.95"
01/01/2025,02/01/2025,UPI DR/UPI405968022037/FLIPKART/MERCHANT PAYMENT / TOPUP ADJUST,DR192354686093,451.58,"7,798.13","32,735.50"
01/01/2025,02/01/2025,UPI DR/UPI632707282859/BOOKMYSHOW/MERCHANT PAYMENT / TOPUP ADJUST,DR667683249199,"9,654.99","9,240.42","32,320.93"
03/01/2025,03/01/2025,NEFT CR/SAL573825564046/HCL/MONTHLY SALARY,CR397269257882,-,"129,790.00","162,110.93"
05/01/2025,05/01/2025,NEFT CR/TRF906366075372/TRANSFER IN,CR549345745195,-,"43,041.95","205,152.88"
06/01/2025,07/01/2025,UPI DR/UPI752498257530/ZOMATO/MERCHANT PAYMENT,DR708896241771,255.50,-,"204,897.38"
07/01/2025,07/01/2025,NEFT CR/TRF839767789694/TRANSFER IN,CR823248176419,-,"47,606.64","252,504.02"
10/01/2025,10/01/2025,CHRG DR/FEE897963662639/BANK CHARGE,CHG945755463510,443.87,-,"252,060.15"
10/01/2025,10/01/2025,UPI DR/UPI763845365198/ZOMATO/MOBILEAPP,UPI822111857753,941.77,-,"251,118.38"
12/01/2025,12/01/2025,NEFT DR/TRF655531845017/ACCOUNT TRANSFER,NEFT427098929591,"19,522.16",-,"231,596.22"
13/01/2025,13/01/2025,UPI DR/UPI693718677734/JIO/MERCHANT PAYMENT,DR838285306230,"1,893.91",-,"229,702.31"
13/01/2025,14/01/2025,UPI DR/UPI727185076075/NETFLIX/MERCHANT PAYMENT,DR181116718502,"5,146.16",-,"224,556.15"
14/01/2025,15/01/2025,UPI DR/UPI823530461383/SPOTIFY/MERCHANT PAYMENT,DR315323999754,"4,329.45",-,"220,226.70"
14/01/2025,16/01/2025,UPI DR/UPI869575256096/SWIGGY/MERCHANT PAYMENT,DR961798046457,"5,067.22",-,"215,159.48"
15/01/2025,15/01/2025,UPI DR/UPI693227024114/APOLLO PHARMACY/MERCHANT PAYMENT,DR110520069244,"2,641.29",-,"212,518.19"
15/01/2025,16/01/2025,NEFT DR/TRF127793162547/SAVINGS TRANSFER,NEFT469248510459,"6,502.94",-,"206,015.25"
15/01/2025,17/01/2025,CHRG DR/FEE374897586392/BANK CHARGE,CHG248813096111,436.60,-,"205,578.65"
15/01/2025,17/01/2025,NEFT CR/TRF352298443563/TRANSFER IN,CR807337768714,-,"59,675.50","265,254.15"
16/01/2025,18/01/2025,NEFT DR/TRF151559870934/ACCOUNT TRANSFER,NEFT917649527279,"41,672.00",-,"223,582.15"
17/01/2025,17/01/2025,NEFT DR/TRF499288577440/ACCOUNT TRANSFER,NEFT177604564282,"11,232.29",-,"212,349.86"
19/01/2025,19/01/2025,UPI DR/P2P547278007486/SNEHA/P2P TRANSFER,UPI522082524503,"11,197.67",-,"201,152.19"
19/01/2025,19/01/2025,UPI CR/UPI170742694722/SNEHA/P2P RECEIVE,UPI536476754970,-,"2,602.91","203,755.10"
20/01/2025,22/01/2025,CASH DEP/CSH231653777916/BRANCH DEPOSIT,CASH894092371188,-,"19,856.61","223,611.71"
20/01/2025,22/01/2025,UPI DR/UPI323962116863/MEDPLUS/MERCHANT PAYMENT,DR278554820696,"10,450.99",-,"213,160.72"
20/01/2025,22/01/2025,NEFT DR/TRF281657127339/ACCOUNT TRANSFER,NEFT645549092909,"42,112.85",-,"171,047.87"
21/01/2025,22/01/2025,UPI DR/P2P492805146851/KARAN/P2P TRANSFER,UPI962806690634,"13,332.55",-,"157,715.32"
21/01/2025,23/01/2025,UPI DR/UPI365547369923/NETFLIX/MERCHANT PAYMENT,DR659161863816,"6,584.10",-,"151,131.22"
21/01/2025,23/01/2025,UPI CR/P2P661347672755/RAHUL/P2P RECEIVE,UPI301649346684,-,"12,608.44","163,739.66"
22/01/2025,23/01/2025,CASH DEP/CSH870111883405/BRANCH DEPOSIT,CASH844095623136,-,"5,624.33","169,363.99"
22/01/2025,24/01/2025,NEFT DR/TRF385343981481/ACCOUNT TRANSFER,NEFT540024227297,"46,686.05",-,"122,677.94"
23/01/2025,23/01/2025,NEFT CR/TRF202870654198/TRANSFER IN,CR541445143493,-,"12,336.88","135,014.82"
24/01/2025,24/01/2025,UPI DR/P2P889663114587/VIKAS/P2P TRANSFER,UPI211165052096,"1,827.67",-,"133,187.15"
24/01/2025,26/01/2025,UPI DR/P2P812204346299/VIKAS/P2P TRANSFER,UPI526739565723,"3,072.96",-,"130,114.19"
28/01/2025,30/01/2025,CASH DEP/CSH299133423089/BRANCH DEPOSIT,CASH163901275082,-,"7,849.22","137,963.41"
28/01/2025,30/01/2025,UPI DR/UPI157034720634/OLA/MERCHANT PAYMENT,DR413136902129,"5,462.41",-,"132,501.00"
30/01/2025,30/01/2025,UPI DR/P2P636492439918/PRIYA/P2P TRANSFER,UPI837250292584,"21,240.13",-,"111,260.87"
30/01/2025,31/01/2025,CASH DEP/CSH952374980103/BRANCH DEPOSIT,CASH314591241174,-,"9,479.10","120,739.97"
01/02/2025,01/02/2025,NEFT CR/TRF233064261214/TRANSFER IN,CR827751979147,-,"13,667.21","134,407.18"
02/02/2025,03/02/2025,NEFT CR/SAL985591944526/COGNIZANT/MONTHLY SALARY,CR187932227141,-,"131,684.00","266,091.18"
03/02/2025,05/02/2025,CHRG DR/FEE506799920803/BANK CHARGE,CHG581322307544,256.02,-,"265,835.16"
03/02/2025,05/02/2025,UPI DR/UPI547650738370/SPOTIFY/MERCHANT PAYMENT,DR851983870623,"3,376.25",-,"262,458.91"
05/02/2025,06/02/2025,NEFT CR/TRF360490944410/TRANSFER IN,CR498388232281,-,"20,935.69","283,394.60"
06/02/2025,07/02/2025,UPI DR/P2P769759807643/RAHUL/P2P TRANSFER,UPI185244878692,"13,270.43",-,"270,124.17"
08/02/2025,08/02/2025,NEFT CR/TRF981875706032/TRANSFER IN,CR536010269365,-,"16,328.85","286,453.02"
08/02/2025,09/02/2025,NEFT CR/TRF320491163287/TRANSFER IN,CR886962406729,-,"3,941.79","290,394.81"
09/02/2025,11/02/2025,CASH DEP/CSH420176281105/BRANCH DEPOSIT,CASH163498269139,-,"19,418.46","309,813.27"
11/02/2025,11/02/2025,UPI DR/UPI161019829526/AMAZON/MERCHANT PAYMENT,DR835322781089,"6,020.42",-,"303,792.85"
13/02/2025,13/02/2025,UPI DR/UPI336432593189/NETFLIX/MERCHANT PAYMENT,DR308814910040,"8,033.09",-,"295,759.76"
16/02/2025,16/02/2025,CHRG DR/FEE177361099921/BANK CHARGE,CHG297998837901,128.48,-,"295,631.28"
