value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,CASH DEP/CSH615453850058/BRANCH DEPOSIT,CASH965068043757,-,"28,699.46","299,335.46"
01/01/2025,02/01/2025,NEFT CR/SAL827872957276/COGNIZANT/MONTHLY SALARY,CR178587531190,-,"66,432.00","365,767.46"
02/01/2025,02/01/2025,UPI DR/P2P930004766391/PRIYA/P2P TRANSFER,UPI177454713464,"22,539.97",-,"343,227.49"
02/01/2025,03/01/2025,NEFT DR/TRF380999045639/ACCOUNT TRANSFER,NEFT971840142215,"1,831.30",-,"341,396.19"
03/01/2025,04/01/2025,NEFT CR/TRF107930251267/TRANSFER IN,CR217337947046,-,"51,138.07","392,534.26"
04/01/2025,06/01/2025,UPI CR/P2P147599063051/AMAN/P2P RECEIVE,UPI304316435987,-,"10,037.74","402,572.00"
05/01/2025,06/01/2025,NEFT CR/TRF959487564171/TRANSFER IN,CR274356638156,-,"23,230.56","425,802.56"
06/01/2025,06/01/2025,UPI DR/UPI671330100508/NETFLIX/MERCHANT PAYMENT,DR517310432312,"4,449.22",-,"421,353.34"
06/01/2025,08/01/2025,UPI DR/UPI619955731864/APOLLO PHARMACY/MERCHANT PAYMENT,DR469861762022,"9,992.30",-,"411,361.04"
08/01/2025,08/01/2025,UPI DR/UPI745986616993/OLA/MERCHANT PAYMENT,DR959171036831,"5,642.72",-,"405,718.32"
08/01/2025,08/01/2025,UPI DR/UPI954319705349/FLIPKART/MERCHANT PAYMENT,DR974688961329,"9,845.28",-,"395,873.04"
09/01/2025,09/01/2025,UPI DR/UPI369933797949/AIRTEL/MERCHANT PAYMENT,DR774126048980,"4,355.75",-,"391,517.29"
09/01/2025,10/01/2025,UPI DR/UPI912530625057/AIRTEL/MERCHANT PAYMENT,DR203419834639,775.51,-,"390,741.78"
10/01/2025,10/01/2025,UPI DR/UPI624783080976/SWIGGY/MOBILEAPP,UPI444860420931,"2,297.66",-,"388,444.12"
10/01/2025,10/01/2025,UPI DR/P2P235874126869/NEHA/P2P TRANSFER,UPI932639506329,"9,168.64",-,"379,275.48"
10/01/2025,11/01/2025,NEFT DR/TRF580176637921/ACCOUNT TRANSFER,NEFT226124912709,"48,087.95",-,"331,187.53"
11/01/2025,11/01/2025,NEFT DR/TRF927759111758/ACCOUNT TRANSFER,NEFT383588280972,"18,461.42",-,"312,726.11"
11/01/2025,13/01/2025,UPI CR/P2P535188525960/NEHA/P2P RECEIVE,UPI475547968491,-,"18,035.08","330,761.19"
12/01/2025,12/01/2025,CASH DEP/CSH974887746475/BRANCH DEPOSIT,CASH968763817933,-,"33,989.59","364,750.78"
12/01/2025,14/01/2025,UPI DR/UPI159730653111/AIRTEL/MERCHANT PAYMENT,DR769748338123,"7,102.24",-,"357,648.54"
13/01/2025,13/01/2025,UPI DR/P2P926101843951/AMAN/P2P TRANSFER,UPI719331983190,"21,348.39",-,"336,300.15"
13/01/2025,13/01/2025,UPI DR/P2P950989209909/ROHAN/P2P TRANSFER,UPI723918939442,"10,362.64",-,"325,937.51"
13/01/2025,14/01/2025,CASH DEP/CSH314891962586/BRANCH DEPOSIT,CASH106665392242,-,"39,764.22","365,701.73"
14/01/2025,14/01/2025,UPI DR/UPI138448414635/OLA/MERCHANT PAYMENT,DR662743251194,"2,342.09",-,"363,359.64"
14/01/2025,16/01/2025,CASH DEP/CSH145501341959/BRANCH DEPOSIT,CASH512413471613,-,"34,950.95","398,310.59"
15/01/2025,15/01/2025,UPI DR/UPI261592671662/AMAZON/MERCHANT PAYMENT,DR188622292043,"4,843.38",-,"393,467.21"
15/01/2025,16/01/2025,NEFT DR/TRF852634326019/SAVINGS TRANSFER,NEFT537616269891,"3,644.25",-,"389,822.96"
17/01/2025,17/01/2025,NEFT DR/TRF934334167074/ACCOUNT TRANSFER,NEFT254256517777,"40,756.91",-,"349,066.05"
18/01/2025,20/01/2025,NEFT CR/TRF851175844372/TRANSFER IN,CR587908169857,-,"13,180.73","362,246.78"
19/01/2025,19/01/2025,UPI CR/UPI460544176328/VIKAS/P2P RECEIVE,UPI452460425845,-,518.82,"362,765.60"
19/01/2025,20/01/2025,NEFT DR/TRF261061525062/ACCOUNT TRANSFER,NEFT486391421113,"29,180.92",-,"333,584.68"
19/01/2025,21/01/2025,NEFT DR/TRF296284507925/ACCOUNT TRANSFER,NEFT205267208116,"14,784.78",-,"318,799.90"
20/01/2025,21/01/2025,NEFT CR/TRF627248982230/TRANSFER IN,CR657583811285,-,"21,872.21","340,672.11"
21/01/2025,22/01/2025,UPI DR/P2P855997581681/SNEHA/P2P TRANSFER,UPI278745185596,"18,763.68",-,"321,908.43"
21/01/2025,23/01/2025,NEFT CR/TRF270707776789/TRANSFER IN,CR695774734986,-,"29,795.49","351,703.92"
21/01/2025,23/01/2025,UPI DR/UPI143779380227/AMAZON/MERCHANT PAYMENT,DR192535235949,"5,671.98",-,"346,031.94"
22/01/2025,23/01/2025,UPI DR/UPI484870228695/BOOKMYSHOW/MERCHANT PAYMENT,DR211911974840,"7,081.11",-,"338,950.83"
23/01/2025,23/01/2025,UPI DR/UPI633863815605/JIO/MERCHANT PAYMENT,DR415349519526,"3,974.26",-,"334,976.57"
23/01/2025,24/01/2025,UPI DR/UPI715427077638/APOLLO PHARMACY/MERCHANT PAYMENT,DR403109873304,184.35,-,"334,792.22"
23/01/2025,24/01/2025,UPI DR/UPI312966992556/APOLLO PHARMACY/MERCHANT PAYMENT,DR674976800196,"4,799.78",-,"329,992.44"
23/01/2025,25/01/2025,CHRG DR/FEE775533797894/BANK CHARGE,CHG362182345756,310.24,-,"329,682.20"
24/01/2025,24/01/2025,UPI DR/P2P962672465051/RAHUL/P2P TRANSFER,UPI916317749041,"3,484.94",-,"326,197.26"
24/01/2025,26/01/2025,CASH DEP/CSH523805680394/BRANCH DEPOSIT,CASH879518058784,-,"2,348.48","328,545.74"
26/01/2025,26/01/2025,UPI DR/UPI636666485290/AIRTEL/MERCHANT PAYMENT,DR550201550845,"8,510.19",-,"320,035.55"
26/01/2025,27/01/2025,CASH DEP/CSH476635876443/BRANCH DEPOSIT,CASH250593807843,-,"20,110.87","340,146.42"
27/01/2025,27/01/2025,NEFT DR/TRF324505758806/ACCOUNT TRANSFER,NEFT501184968266,"2,195.89",-,"337,950.53"
29/01/2025,29/01/2025,NEFT DR/TRF819279711443/ACCOUNT TRANSFER,NEFT294670979986,"6,392.50",-,"331,558.03"
29/01/2025,31/01/2025,NEFT DR/TRF338866823635/ACCOUNT TRANSFER,NEFT451574647120,"37,630.19",-,"293,927.84"
29/01/2025,31/01/2025,UPI DR/P2P669438284372/MEERA/P2P TRANSFER,UPI989587863721,"14,123.13",-,"279,804.71"
31/01/2025,31/01/2025,CASH DEP/CSH848367203672/BRANCH DEPOSIT,CASH714478477955,-,"12,709.70","292,514.41"
31/01/2025,31/01/2025,CHRG DR/FEE708188315479/BANK CHARGE,CHG126782893356,145.91,-,"292,368.50"
01/02/2025,01/02/2025,UPI DR/UPI668080930874/SPOTIFY/MERCHANT PAYMENT,DR677648735870,"1,990.71",-,"290,377.79"
01/02/2025,02/02/2025,NEFT CR/SAL524175855883/WIPRO/MONTHLY SALARY,CR432306807634,-,"65,554.00","355,931.79"
01/02/2025,02/02/2025,UPI DR/P2P467718209687/PRIYA/P2P TRANSFER,UPI162266155217,"5,651.09",-,"350,280.70"
01/02/2025,03/02/2025,NEFT DR/TRF510901340569/ACCOUNT TRANSFER,NEFT447194887197,"32,492.59",-,"317,788.11"
03/02/2025,03/02/2025,UPI DR/UPI784998127325/NETFLIX/MERCHANT PAYMENT,DR981532934662,"9,617.40",-,"308,170.71"
05/02/2025,06/02/2025,NEFT CR/TRF396945935492/TRANSFER IN,CR499017894798,-,"5,581.02","313,751.73"
05/02/2025,06/02/2025,UPI DR/P2P434402562564/VIKAS/P2P TRANSFER,UPI732782850122,"13,305.59",-,"300,446.14"
05/02/2025,07/02/2025,UPI DR/UPI552448561406/FLIPKART/MERCHANT PAYMENT,DR849142415879,"2,010.28",-,"298,435.86"
06/02/2025,06/02/2025,CHRG DR/FEE868365387853/BANK CHARGE,CHG449186505023,76.18,-,"298,359.68"
06/02/2025,06/02/2025,NEFT DR/TRF577108705662/ACCOUNT TRANSFER,NEFT822381359773,"48,948.89",-,"249,410.79"
06/02/2025,08/02/2025,CASH DEP/CSH788395118633/BRANCH DEPOSIT,CASH533419322978,-,"24,031.44","273,442.23"
07/02/2025,07/02/2025,UPI DR/P2P153702226495/PRIYA/P2P TRANSFER,UPI586739633736,"1,254.49",-,"272,187.74"
07/02/2025,08/02/2025,UPI DR/UPI533465495087/OLA/MERCHANT PAYMENT,DR230425722987,"1,932.28",-,"270,255.46"
08/02/2025,08/02/2025,UPI DR/UPI808140739392/SPOTIFY/MERCHANT PAYMENT,DR465616292368,"5,381.36",-,"264,874.10"
08/02/2025,09/02/2025,CASH DEP/CSH252372601847/BRANCH DEPOSIT,CASH698632747225,-,"7,346.52","272,220.62"
08/02/2025,09/02/2025,UPI CR/P2P882454657894/PRIYA/P2P RECEIVE,UPI446024450055,-,"6,950.22","279,170.84"
09/02/2025,09/02/2025,CHRG DR/FEE516251996592/BANK CHARGE,CHG459247030251,120.63,-,"279,050.21"
09/02/2025,11/02/2025,CHRG DR/FEE429840875333/BANK CHARGE,CHG638697844124,331.03,-,"278,719.18"
10/02/2025,12/02/2025,UPI DR/P2P100554354778/VIKAS/P2P TRANSFER,UPI955437521625,"5,808.09",-,"272,911.09"
11/02/2025,11/02/2025,UPI CR/P2P683330663583/KARAN/P2P RECEIVE,UPI132120496912,-,"3,956.08","276,867.17"
12/02/2025,13/02/2025,UPI DR/P2P733157304394/AMAN/P2P TRANSFER,UPI725939102984,"13,513.22",-,"263,353.95"
13/02/2025,15/02/2025,UPI DR/UPI685654130262/BOOKMYSHOW/MERCHANT PAYMENT,DR174256157116,"3,355.97",-,"259,997.98"
14/02/2025,16/02/2025,NEFT DR/TRF549575663873/ACCOUNT TRANSFER,NEFT692163089974,"1,188.36",-,"258,809.62"
