value_date,post_date,details,ref_no,debit,credit,balance
02/01/2025,04/01/2025,CASH DEP/CSH228708300075/BRANCH DEPOSIT,CASH821913312807,-,"7,876.07","153,132.07"
02/01/2025,04/01/2025,UPI DR/UPI378684137494/SWIGGY/MERCHANT PAYMENT,DR454719431831,"9,623.27",-,"143,508.80"
03/01/2025,04/01/2025,CASH DEP/CSH775627823875/BRANCH DEPOSIT,CASH399907535613,-,761.97,"144,270.78"
03/01/2025,04/01/2025,NEFT CR/SAL506210883247/HCL/MONTHLY SALARY,CR208369887922,-,"66,533.25","210,804.03"
03/01/2025,05/01/2025,CASH DEP/CSH343986526173/BRANCH DEPOSIT,CASH361676193607,-,"12,180.81","222,984.83"
04/01/2025,05/01/2025,CASH DEP/CSH583661053522/BRANCH DEPOSIT,CASH960690044466,-,"36,789.08","259,773.92"
05/01/2025,06/01/2025,UPI DR/UPI598288346899/JIO/MERCHANT PAYMENT,DR779169233074,"7,437.46",-,"252,336.46"
08/01/2025,09/01/2025,CASH DEP/CSH271013324812/BRANCH DEPOSIT,CASH216134154257,-,"34,056.13","286,392.59"
10/01/2025,10/01/2025,NEFT CR/TRF670312252056/TRANSFER IN,CR643589486239,-,"56,934.35","343,326.94"
10/01/2025,10/01/2025,UPI DR/UPI299162478953/APOLLO PHARMACY/MOBILEAPP,UPI167065395247,"2,049.18",-,"341,277.76"
13/01/2025,15/01/2025,UPI DR/UPI599585051358/UBER/MERCHANT PAYMENT,DR700323642919,"5,861.06",-,"335,416.70"
14/01/2025,14/01/2025,UPI DR/UPI516517197871/JIO/MERCHANT PAYMENT,DR368373777605,"11,336.52",-,"324,080.18"
15/01/2025,15/01/2025,UPI DR/UPI173534518030/OLA/MERCHANT PAYMENT,DR135484264811,"6,770.09",-,"317,310.09"
15/01/2025,16/01/2025,NEFT DR/TRF257907284885/SAVINGS TRANSFER,NEFT366053691298,"11,407.63",-,"305,902.46"
