Date,Details,Ref No/Cheque No,Debit,Credit,Balance
08/01/2025,WDL TFR UPI/DR/481745327180/HEALTH F/YESB/p aytmqr6nb/Sent 5960581984326 AT 06039 UDGIR,,101.34,,23959.13
09/01/2025,WDL TFR UPI/DR/635581207602/Monika R/SBIN/ monikaj301/UPI 5309024838163 AT 06039 UDGIR,,123.23,,23835.90
11/01/2025,DEP TFR UPI/CR/871022954368/ADITYA K/SBIN/ adityakris/UPI 2690456135007 AT 06039 UDGIR,,,634.72,24470.62
11/01/2025,WDL TFR UPI/DR/920793883450/RAJENTERP/YESB/ q039410539/Sen 3415129984452 AT 06039 UDGIR,,67.39,,24403.23
11/01/2025,DEP TFR UPI/CR/793178618450/SANIKA SAKSHI/IBKL/ user40920/UPI 0271657911245 AT 06039 UDGIR,,,1444.83,25848.06
13/01/2025,WDL TFR UPI/DR/645437322132/Shukalp /UTIB/9 370456936/Sent 1225011364976 AT 06039 UDGIR,,3041.82,,22806.24
14/01/2025,WDL TFR UPI/DR/668873841355/KRUSHNA /YESB/p aytmqr5vx/Sent 2837516969069 AT 06039 UDGIR,,32.59,,22773.65
14/01/2025,WDL TFR UPI/DR/953458574658/ATUL NAG/UTIB/p inelabs.1/Gene 2859694504093 AT 06039 UDGIR,,97.58,,22676.07
14/01/2025,WDL TFR UPI/DR/121337213131/ANIL ARJ/YESB/ paytmqrt2m/NA 3325495462678 AT 06039 UDGIR,,20.31,,22655.76
17/01/2025,WDL TFR UPI/DR/009270741890/UTKARSH /YESB/p aytmqr62n/Sent 1291845449350 AT 06039 UDGIR,,42.14,,22613.62
19/01/2025,WDL TFR UPI/DR/263852972144/ZOMATO/HDFC/pay zomato@/Sent u 5138848338712 AT 06039 UDGIR,,268.16,,22345.46
21/01/2025,WDL TFR UPI/DR/450969622060/PAWAR PA/YESB/p aytmqr6h2/Sent 6409660430745 AT 06039 UDGIR,,41.39,,22304.07
21/01/2025,WDL TFR UPI/DR/675441055305/sai trad/YESB/ paytmqraya/NA 3247359266368 AT 06039 UDGIR,,76.23,,22227.84
21/01/2025,WDL TFR UPI/DR/476553929068/SUKHSAGA/HDFC/v yapar.169/Sent 0698963658703 AT 06039 UDGIR,,125.28,,22102.56
23/01/2025,DEP TFR UPI/CR/993480983300/JAGADISH/UBIN/ jaguswami1/UPI 5948108373666 AT 06039 UDGIR,,,666.23,22768.79
25/01/2025,DEP TFR UPI/CR/140771427037/Aditya A/PPIW/9 356138585/Paid 6765984892762 AT 06039 UDGIR,,,314.50,23083.29
26/01/2025,WDL TFR UPI/DR/335467719117/ARJUN /YESB/q 544811077/Sent 6588757774296 AT 06039 UDGIR,,105.67,,22977.62
26/01/2025,WDL TFR UPI/DR/977313727880/viveksj1/IBKL/ user40920/UPI 5042429802547 AT 06039 UDGIR,,46.02,,22931.60
26/01/2025,WDL TFR UPI/DR/128868814171/ADITYA K/SBIN/ 2420076110/UPI 0930493493552 AT 06039 UDGIR,,51.84,,22879.76
28/01/2025,WDL TFR UPI/DR/594375057018/RAJENTERP/YESB/ q039410539/Sen 7649890744477 AT 06039 UDGIR,,21.55,,22858.21
28/01/2025,WDL TFR UPI/DR/372204846403/PRASHANT/YESB/p aytmqr6pl/Sent 3739827428798 AT 06039 UDGIR,,135.55,,22722.66
28/01/2025,DEP TFR UPI/CR/759006518729/Master S/MAHB/ parthchava/UPI 4363784171599 AT 06039 UDGIR,,,27.63,22750.29
29/01/2025,WDL TFR UPI/DR/168495765612/Pawar Pa/UTIB/g pay-12190/Sent 8010227021007 AT 06039 UDGIR,,81.25,,22669.04
30/01/2025,WDL TFR UPI/DR/502868711991/ANIL ARJ/YESB/ paytmqrt2m/NA 3062699513403 AT 06039 UDGIR,,136.97,,22532.07
31/01/2025,DEP TFR UPI/CR/267687985087/SANIKA SAKSHI/IBKL/ user40920/UPI 3681932457427 AT 06039 UDGIR,,,2814.61,25346.68
01/02/2025,WDL TFR UPI/DR/556240014493/Master S/MAHB/ 8602364539/UPI 0945015134527 AT 06039 UDGIR,,1522.02,,23824.66
01/02/2025,WDL TFR UPI/DR/252029614580/HEALTH F/YESB/p aytmqr6cv/Sent 3110450320042 AT 06039 UDGIR,,21.18,,23803.48
02/02/2025,WDL TFR UPI/DR/465626133060/PATEL MO/YESB/q 871987038/Sent 0227899924288 AT 06039 UDGIR,,51.21,,23752.27
03/02/2025,WDL TFR UPI/DR/296638264648/SHAIKH S/BARB/9 373194093/Sent 8110670395598 AT 06039 UDGIR,,65.21,,23687.06
