value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,03/01/2025,RTGS CR/CLT344766383126/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS188721664506,-,"64,877.52","182,321.52"
02/01/2025,03/01/2025,NEFT DR/VEN883194152848/PACKAGING HUB/VENDOR PAYMENT,NEFT423975958730,"71,957.35",-,"110,364.17"
03/01/2025,03/01/2025,RTGS CR/CLT634680257124/URBAN FOODS/INVOICE SETTLEMENT,RTGS540047243083,-,"84,489.71","194,853.88"
03/01/2025,03/01/2025,UPI DR/P2P103825862160/KARAN/P2P TRANSFER,UPI362833155920,"21,576.07",-,"173,277.81"
04/01/2025,04/01/2025,NEFT DR/VEN593978364118/WAREHOUSE RENT/VENDOR PAYMENT,NEFT652962534634,"156,566.77",-,"16,711.04"
08/01/2025,08/01/2025,UPI CR/P2P324513097113/KARAN/P2P RECEIVE,UPI769095770211,-,"17,538.76","34,249.80"
09/01/2025,11/01/2025,NEFT DR/VEN574134413034/CITY LOGISTICS/VENDOR PAYMENT,NEFT778178402265,"33,999.80",-,250.00
10/01/2025,10/01/2025,UPI DR/UPI113416688450/NETFLIX/MOBILEAPP,UPI510856831156,1.00,-,249.00
12/01/2025,13/01/2025,RTGS CR/CLT640250803053/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS302074996597,-,"149,636.05","149,885.05"
12/01/2025,14/01/2025,NEFT CR/CLT738637176388/NEXA INFRA/BULK RECEIPT,CR776582084601,-,"253,543.66","403,428.71"
14/01/2025,16/01/2025,NEFT CR/CLT836459086445/SKYLOGIC LLP/BULK RECEIPT,CR857786526269,-,"105,314.59","508,743.30"
14/01/2025,16/01/2025,UPI DR/UPI320328809018/AMAZON/MERCHANT PAYMENT,DR175843860928,"2,575.83",-,"506,167.47"
14/01/2025,16/01/2025,UPI DR/UPI683818658608/UBER/MERCHANT PAYMENT,DR415765863613,"9,482.84",-,"496,684.63"
15/01/2025,16/01/2025,NEFT DR/TRF727725072063/SAVINGS TRANSFER,NEFT530748168498,"3,337.89",-,"493,346.74"
17/01/2025,18/01/2025,UPI DR/P2P361503136660/ROHAN/P2P TRANSFER,UPI462951669369,"24,396.43",-,"468,950.31"
