value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,UPI DR/UPI606443596314/BOOKMYSHOW/MERCHANT PAYMENT,DR788249360852,"10,868.93",-,"145,553.07"
01/01/2025,03/01/2025,CHRG DR/FEE930080027983/BANK CHARGE,CHG418134027300,129.55,-,"145,423.52"
02/01/2025,02/01/2025,CASH DEP/CSH165480242419/BRANCH DEPOSIT,CASH825071063399,-,"21,319.91","166,743.43"
02/01/2025,02/01/2025,CHRG DR/FEE374016378535/BANK CHARGE,CHG209163541926,308.76,-,"166,434.67"
03/01/2025,05/01/2025,UPI DR/P2P879682575836/SNEHA/P2P TRANSFER,UPI259132184302,"15,734.88",-,"150,699.79"
04/01/2025,05/01/2025,UPI DR/P2P233970557583/SNEHA/P2P TRANSFER,UPI773784248175,"23,012.77",-,"127,687.02"
04/01/2025,06/01/2025,UPI DR/UPI496741625104/BOOKMYSHOW/MERCHANT PAYMENT,DR828163481100,"4,953.37",-,"122,733.65"
07/01/2025,08/01/2025,CASH DEP/CSH124766818578/BRANCH DEPOSIT,CASH670704218123,-,"5,519.02","128,252.67"
07/01/2025,08/01/2025,UPI DR/UPI338886680379/UBER/MERCHANT PAYMENT,DR918437361463,"1,918.29",-,"126,334.38"
08/01/2025,10/01/2025,UPI DR/UPI163293167054/SWIGGY/MERCHANT PAYMENT,DR605183310658,"2,118.52",-,"124,215.86"
10/01/2025,10/01/2025,UPI DR/UPI578555117145/SWIGGY/MOBILEAPP,UPI310743666464,"1,711.36",-,"122,504.50"
11/01/2025,11/01/2025,NEFT CR/INV444251594486/URBAN FOODS/PROJECT CREDIT,CR147079337881,-,"11,860.68","134,365.18"
13/01/2025,14/01/2025,CASH DEP/CSH774810586020/BRANCH DEPOSIT,CASH171499433503,-,"19,386.30","153,751.48"
13/01/2025,15/01/2025,CASH DEP/CSH593789029292/BRANCH DEPOSIT,CASH347704720668,-,"2,817.11","156,568.59"
13/01/2025,15/01/2025,NEFT DR/TRF607278726887/ACCOUNT TRANSFER,NEFT382708970656,"3,661.49",-,"152,907.10"
