value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,NEFT DR/VEN335465775690/CITY LOGISTICS/VENDOR PAYMENT,NEFT872358311302,"143,574.00",-,10.00
02/01/2025,03/01/2025,NEFT CR/CLT243566930434/ORBIT RETAIL/BULK RECEIPT,CR123009444184,-,"228,663.11","228,673.11"
03/01/2025,03/01/2025,NEFT DR/VEN965238801702/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT439879251312,"177,563.08",-,"51,110.03"
03/01/2025,05/01/2025,NEFT CR/CLT957606063514/ALPHA TRADERS/BULK RECEIPT,CR460378601991,-,"91,513.99","142,624.02"
04/01/2025,05/01/2025,UPI CR/P2P515208990600/RAHUL/P2P RECEIVE,UPI349468776522,-,"1,999.87","144,623.89"
07/01/2025,08/01/2025,NEFT CR/CLT201758399824/ALPHA TRADERS/BULK RECEIPT,CR898824887535,-,"136,144.93","280,768.82"
07/01/2025,09/01/2025,NEFT DR/VEN832944143257/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT109372300919,"43,594.37",-,"237,174.45"
08/01/2025,08/01/2025,CHRG DR/FEE312452916233/BANK CHARGE,CHG566923364226,73.83,-,"237,100.62"
09/01/2025,09/01/2025,CASH DEP/CSH142542053739/BRANCH DEPOSIT,CASH628917156653,-,"9,313.65","246,414.27"
09/01/2025,10/01/2025,UPI DR/UPI760013591037/ZOMATO/MERCHANT PAYMENT,DR789228098367,"8,196.79",-,"238,217.48"
09/01/2025,11/01/2025,UPI DR/P2P224783651410/ROHAN/P2P TRANSFER,UPI429601788202,"11,295.63",-,"226,921.85"
10/01/2025,10/01/2025,UPI DR/UPI481127961485/SWIGGY/MOBILEAPP,UPI560255181307,"1,044.83",-,"225,877.02"
13/01/2025,13/01/2025,NEFT CR/CLT386273518177/SKYLOGIC LLP/BULK RECEIPT,CR554128136808,-,"147,871.50","373,748.52"
15/01/2025,16/01/2025,NEFT DR/TRF209704477938/SAVINGS TRANSFER,NEFT284620371959,"5,257.71",-,"368,490.81"
16/01/2025,17/01/2025,NEFT CR/CLT593017829255/ALPHA TRADERS/BULK RECEIPT,CR350568842083,-,"194,355.19","562,846.00"
16/01/2025,18/01/2025,NEFT DR/VEN334495412865/PRINT HOUSE/VENDOR PAYMENT,NEFT933148627451,"145,246.77",-,"417,599.23"
18/01/2025,19/01/2025,UPI DR/UPI527123862581/SWIGGY/MERCHANT PAYMENT,DR264187037241,"3,046.16",-,"414,553.07"
19/01/2025,19/01/2025,UPI CR/UPI136706839374/MEERA/P2P RECEIVE,UPI453378541143,-,812.42,"415,365.49"
19/01/2025,21/01/2025,UPI DR/UPI822024533425/OLA/MERCHANT PAYMENT,DR208337441621,"10,049.29",-,"405,316.20"
19/01/2025,21/01/2025,RTGS CR/CLT223096643051/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS657799021634,-,"79,054.16","484,370.36"
20/01/2025,22/01/2025,CHRG DR/FEE402868098071/BANK CHARGE,CHG275522149983,176.49,-,"484,193.87"
20/01/2025,22/01/2025,RTGS CR/CLT417442526637/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS455070167342,-,"41,139.21","525,333.08"
21/01/2025,21/01/2025,NEFT DR/VEN835358095130/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT759453652377,"113,938.66",-,"411,394.42"
21/01/2025,22/01/2025,UPI DR/BIZ161709278121/PRINT HOUSE/SUPPLIER PAYMENT,DR226300925266,"13,471.96",-,"397,922.46"
21/01/2025,23/01/2025,UPI CR/P2P385347728021/AMAN/P2P RECEIVE,UPI164476382411,-,"13,550.12","411,472.58"
23/01/2025,24/01/2025,NEFT DR/GST625428200369/GST PAYMENT/CBIC,TAX216825279130,"47,070.92",-,"364,401.66"
24/01/2025,24/01/2025,UPI DR/P2P769821679673/VIKAS/P2P TRANSFER,UPI209491459475,"2,135.98",-,"362,265.68"
