value_date,post_date,details,ref_no,debit,credit,balance
04/01/2025,04/01/2025,UPI DR/BIZ476814971857/PRINT HOUSE/SUPPLIER PAYMENT,DR803413151817,"21,643.86",-,"333,173.14"
05/01/2025,06/01/2025,UPI DR/BIZ914943661954/PACKAGING HUB/SUPPLIER PAYMENT,DR913620048060,"53,326.23",-,"279,846.91"
05/01/2025,06/01/2025,NEFT DR/VEN166861921746/PRINT HOUSE/VENDOR PAYMENT,NEFT739978183325,"173,602.76",-,"106,244.15"
06/01/2025,08/01/2025,UPI DR/UPI261702743042/SPOTIFY/MERCHANT PAYMENT,DR942217827401,"11,065.38",-,"95,178.77"
06/01/2025,08/01/2025,NEFT DR/VEN316722811824/PACKAGING HUB/VENDOR PAYMENT,NEFT996084453941,"31,007.45",-,"64,171.32"
10/01/2025,10/01/2025,UPI DR/UPI882672459565/NETFLIX/MOBILEAPP,UPI113153467267,"2,165.84",-,"62,005.48"
12/01/2025,14/01/2025,NEFT CR/CLT299143889022/NEXA INFRA/BULK RECEIPT,CR972617474364,-,"124,163.98","186,169.46"
12/01/2025,14/01/2025,UPI DR/UPI299785194516/AMAZON/MERCHANT PAYMENT,DR296857788881,"2,074.40",-,"184,095.06"
14/01/2025,14/01/2025,UPI DR/P2P818633776227/ROHAN/P2P TRANSFER,UPI161153223789,"23,318.94",-,"160,776.12"
14/01/2025,16/01/2025,UPI DR/P2P597857667247/ANJALI/P2P TRANSFER,UPI356592549135,"22,526.88",-,"138,249.24"
15/01/2025,16/01/2025,NEFT CR/CLT484446123823/URBAN FOODS/BULK RECEIPT,CR300127374041,-,"172,035.59","310,284.83"
15/01/2025,16/01/2025,NEFT DR/TRF298598516570/SAVINGS TRANSFER,NEFT284955934672,"5,280.65",-,"305,004.18"
16/01/2025,16/01/2025,NEFT CR/CLT576487751335/ALPHA TRADERS/BULK RECEIPT,CR639631303388,-,"223,907.76","528,911.95"
16/01/2025,16/01/2025,RTGS CR/CLT146212945410/URBAN FOODS/INVOICE SETTLEMENT,RTGS768628475904,-,"67,706.38","596,618.33"
17/01/2025,17/01/2025,CASH DEP/CSH608437743544/BRANCH DEPOSIT,CASH530893831205,-,"22,678.93","619,297.26"
17/01/2025,18/01/2025,RTGS CR/CLT580763463362/URBAN FOODS/INVOICE SETTLEMENT,RTGS301377246552,-,"169,923.92","789,221.17"
