value_date,post_date,details,ref_no,debit,credit,balance
02/01/2025,03/01/2025,NEFT CR/CLT468849906748/SKYLOGIC LLP/BULK RECEIPT,CR101393292332,-,"259,443.69","1,608,413.69"
04/01/2025,06/01/2025,UPI DR/BIZ495479353012/PACKAGING HUB/SUPPLIER PAYMENT,DR333631287583,"49,439.53",-,"1,558,974.16"
04/01/2025,06/01/2025,NEFT DR/VEN653650800376/PACKAGING HUB/VENDOR PAYMENT,NEFT276912314135,"143,920.64",-,"1,415,053.52"
07/01/2025,08/01/2025,CASH DEP/CSH476846154680/BRANCH DEPOSIT,CASH976542537337,-,"6,558.94","1,421,612.46"
08/01/2025,08/01/2025,UPI DR/P2P687317687104/PRIYA/P2P TRANSFER,UPI818297745884,"16,733.42",-,"1,404,879.04"
09/01/2025,09/01/2025,NEFT CR/CLT433232346789/ORBIT RETAIL/BULK RECEIPT,CR276201874712,-,"263,011.37","1,667,890.41"
09/01/2025,09/01/2025,NEFT DR/VEN179130512813/CITY LOGISTICS/VENDOR PAYMENT,NEFT459376183555,"59,885.36",-,"1,608,005.05"
09/01/2025,10/01/2025,CHRG DR/FEE927939153054/BANK CHARGE,CHG412465707514,128.89,-,"1,607,876.16"
10/01/2025,10/01/2025,UPI DR/UPI313945380592/BOOKMYSHOW/MOBILEAPP,UPI281859385380,"2,131.89",-,"1,605,744.27"
10/01/2025,11/01/2025,NEFT DR/VEN493907718890/PACKAGING HUB/VENDOR PAYMENT,NEFT153929552813,"156,545.98",-,"1,449,198.29"
10/01/2025,12/01/2025,NEFT CR/CLT290218109127/URBAN FOODS/BULK RECEIPT,CR622900754295,-,"192,452.16","1,641,650.45"
13/01/2025,13/01/2025,NEFT CR/CLT789250615700/NEXA INFRA/BULK RECEIPT,CR965866346728,-,"117,938.60","1,759,589.05"
13/01/2025,13/01/2025,UPI DR/BIZ563915580294/WAREHOUSE RENT/SUPPLIER PAYMENT,DR576874987076,"76,316.12",-,"1,683,272.93"
14/01/2025,14/01/2025,RTGS CR/CLT736252637075/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS165098991798,-,"129,786.03","1,813,058.96"
15/01/2025,15/01/2025,UPI DR/BIZ869396689814/PACKAGING HUB/SUPPLIER PAYMENT,DR586281258730,"56,581.80",-,"1,756,477.16"
15/01/2025,16/01/2025,NEFT DR/TRF627084828798/SAVINGS TRANSFER,NEFT287025900540,"12,693.19",-,"1,743,783.97"
15/01/2025,17/01/2025,NEFT CR/CLT801999999383/ALPHA TRADERS/BULK RECEIPT,CR999896675485,-,"169,816.43","1,913,600.40"
16/01/2025,18/01/2025,UPI DR/UPI462543642880/DMART/MERCHANT PAYMENT,DR977605869476,"8,059.71",-,"1,905,540.69"
17/01/2025,19/01/2025,NEFT DR/VEN481163148032/CITY LOGISTICS/VENDOR PAYMENT,NEFT573640731149,"106,532.28",-,"1,799,008.41"
18/01/2025,20/01/2025,NEFT DR/VEN919547534347/WAREHOUSE RENT/VENDOR PAYMENT,NEFT523064917856,"117,865.75",-,"1,681,142.66"
19/01/2025,19/01/2025,UPI DR/BIZ782475572049/PRINT HOUSE/SUPPLIER PAYMENT,DR203657116191,"59,897.76",-,"1,621,244.90"
19/01/2025,19/01/2025,RTGS CR/CLT310581539765/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS492557640051,-,"222,864.29","1,844,109.19"
19/01/2025,19/01/2025,UPI CR/UPI757946327946/KARAN/P2P RECEIVE,UPI635229760012,-,"4,828.21","1,848,937.40"
20/01/2025,21/01/2025,RTGS CR/CLT955416815344/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS246727756875,-,"150,112.35","1,999,049.75"
22/01/2025,24/01/2025,RTGS CR/CLT312731350984/URBAN FOODS/INVOICE SETTLEMENT,RTGS380787030929,-,"167,998.64","2,167,048.39"
23/01/2025,23/01/2025,NEFT CR/CLT667817486773/SKYLOGIC LLP/BULK RECEIPT,CR738159730420,-,"46,084.34","2,213,132.73"
23/01/2025,24/01/2025,CASH DEP/CSH219995383410/BRANCH DEPOSIT,CASH812393920613,-,"8,212.95","2,221,345.68"
23/01/2025,24/01/2025,UPI DR/P2P182625661102/PRIYA/P2P TRANSFER,UPI241031405850,"16,440.03",-,"2,204,905.65"
24/01/2025,24/01/2025,UPI DR/P2P417413287659/VIKAS/P2P TRANSFER,UPI798000091336,"4,445.22",-,"2,200,460.43"
25/01/2025,25/01/2025,NEFT DR/GST841087074941/GST PAYMENT/CBIC,TAX116924317627,"72,950.16",-,"2,127,510.27"
25/01/2025,27/01/2025,CHRG DR/FEE451148515177/BANK CHARGE,CHG254632397488,21.63,-,"2,127,488.64"
