value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,NEFT CR/CLT433521400723/URBAN FOODS/BULK RECEIPT,CR146419257315,-,"253,532.30","564,472.30"
03/01/2025,03/01/2025,UPI DR/P2P473745550614/VIKAS/P2P TRANSFER,UPI198938379877,"10,964.91",-,"553,507.39"
06/01/2025,07/01/2025,NEFT DR/VEN440127657395/PACKAGING HUB/VENDOR PAYMENT,NEFT879520972960,"109,848.76",-,"443,658.63"
08/01/2025,08/01/2025,CASH DEP/CSH782605191236/BRANCH DEPOSIT,CASH424387279109,-,"2,519.24","446,177.87"
09/01/2025,11/01/2025,UPI CR/P2P433781904647/KARAN/P2P RECEIVE,UPI876724996605,-,"5,929.70","452,107.57"
10/01/2025,10/01/2025,UPI DR/UPI457015137038/AIRTEL/MOBILEAPP,UPI385153217259,496.14,-,"451,611.43"
11/01/2025,12/01/2025,UPI DR/UPI191901196749/AIRTEL/MERCHANT PAYMENT,DR471211410769,"1,922.80",-,"449,688.63"
11/01/2025,13/01/2025,RTGS CR/CLT615604704549/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS993753194748,-,"132,868.08","582,556.71"
12/01/2025,12/01/2025,UPI CR/P2P224473300035/AMAN/P2P RECEIVE,UPI856994882475,-,"1,617.64","584,174.35"
13/01/2025,13/01/2025,NEFT CR/CLT433407832264/NEXA INFRA/BULK RECEIPT,CR970013020283,-,"245,345.24","829,519.59"
13/01/2025,14/01/2025,UPI DR/BIZ341418275029/PRINT HOUSE/SUPPLIER PAYMENT,DR336884429033,"26,879.46",-,"802,640.13"
13/01/2025,15/01/2025,NEFT CR/CLT282036317905/NEXA INFRA/BULK RECEIPT,CR754267914775,-,"78,083.60","880,723.73"
13/01/2025,15/01/2025,UPI DR/P2P801456014969/MEERA/P2P TRANSFER,UPI252573546981,"13,228.50",-,"867,495.23"
15/01/2025,16/01/2025,NEFT DR/TRF724128773233/SAVINGS TRANSFER,NEFT709968404401,"9,427.41",-,"858,067.82"
15/01/2025,17/01/2025,RTGS CR/CLT689196279140/NEXA INFRA/INVOICE SETTLEMENT,RTGS309656387979,-,"65,109.04","923,176.86"
17/01/2025,19/01/2025,NEFT CR/CLT179894021933/URBAN FOODS/BULK RECEIPT,CR861116952806,-,"203,981.62","1,127,158.48"
18/01/2025,20/01/2025,NEFT CR/CLT532627832170/SKYLOGIC LLP/BULK RECEIPT,CR979947126551,-,"104,720.09","1,231,878.57"
19/01/2025,19/01/2025,UPI CR/UPI967685845707/SNEHA/P2P RECEIVE,UPI483333961674,-,"5,331.06","1,237,209.63"
19/01/2025,20/01/2025,NEFT DR/VEN508543580232/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT922578159168,"13,297.15",-,"1,223,912.48"
19/01/2025,21/01/2025,RTGS CR/CLT857879099594/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS516141265568,-,"182,436.56","1,406,349.04"
21/01/2025,21/01/2025,UPI DR/BIZ158226836871/RAWMAT SUPPLY/SUPPLIER PAYMENT,DR129604277273,"17,242.43",-,"1,389,106.61"
21/01/2025,22/01/2025,NEFT DR/GST452175812630/GST PAYMENT/CBIC,TAX188635762508,"19,896.34",-,"1,369,210.27"
22/01/2025,23/01/2025,NEFT DR/VEN904558105720/CITY LOGISTICS/VENDOR PAYMENT,NEFT565708996118,"142,953.13",-,"1,226,257.14"
24/01/2025,24/01/2025,UPI DR/P2P805935687503/ROHAN/P2P TRANSFER,UPI523896686152,"2,403.64",-,"1,223,853.50"
24/01/2025,26/01/2025,RTGS CR/CLT475728411729/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS322574528846,-,"31,247.16","1,255,100.66"
25/01/2025,25/01/2025,CASH DEP/CSH299438365044/BRANCH DEPOSIT,CASH715435472539,-,"6,694.14","1,261,794.80"
25/01/2025,25/01/2025,NEFT CR/CLT425914121972/URBAN FOODS/BULK RECEIPT,CR827982749655,-,"38,995.67","1,300,790.47"
25/01/2025,25/01/2025,UPI DR/UPI203074465880/BOOKMYSHOW/MERCHANT PAYMENT,DR135379316420,"9,693.95",-,"1,291,096.52"
25/01/2025,25/01/2025,UPI DR/P2P946970344328/SNEHA/P2P TRANSFER,UPI398046823403,"8,653.56",-,"1,282,442.96"
25/01/2025,26/01/2025,UPI DR/UPI518506522273/OLA/MERCHANT PAYMENT,DR719439416593,"8,106.07",-,"1,274,336.89"
25/01/2025,27/01/2025,NEFT DR/VEN439410808177/WAREHOUSE RENT/VENDOR PAYMENT,NEFT870638234326,"46,156.52",-,"1,228,180.37"
26/01/2025,27/01/2025,NEFT CR/CLT363534443272/ORBIT RETAIL/BULK RECEIPT,CR213784957323,-,"125,999.46","1,354,179.83"
26/01/2025,27/01/2025,NEFT DR/VEN602873817434/WAREHOUSE RENT/VENDOR PAYMENT,NEFT570881248266,"13,310.37",-,"1,340,869.46"
26/01/2025,28/01/2025,UPI DR/P2P396480286857/RAHUL/P2P TRANSFER,UPI213741603577,"6,441.98",-,"1,334,427.48"
27/01/2025,27/01/2025,CHRG DR/FEE381283991720/BANK CHARGE,CHG874323910875,138.30,-,"1,334,289.18"
27/01/2025,27/01/2025,NEFT DR/VEN802721117691/PRINT HOUSE/VENDOR PAYMENT,NEFT174085348922,"171,573.79",-,"1,162,715.39"
27/01/2025,29/01/2025,CASH DEP/CSH361185419343/BRANCH DEPOSIT,CASH411247802797,-,"16,045.87","1,178,761.26"
28/01/2025,28/01/2025,NEFT CR/CLT435174471010/SKYLOGIC LLP/BULK RECEIPT,CR505175304345,-,"214,582.11","1,393,343.37"
28/01/2025,28/01/2025,NEFT DR/VEN722128002467/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT392039388743,"78,371.38",-,"1,314,971.99"
28/01/2025,30/01/2025,CHRG DR/FEE625328106090/BANK CHARGE,CHG702003152571,359.17,-,"1,314,612.82"
28/01/2025,30/01/2025,UPI DR/UPI686875850419/UBER/MERCHANT PAYMENT,DR806693220249,"7,785.28",-,"1,306,827.54"
28/01/2025,30/01/2025,RTGS CR/CLT374277926307/URBAN FOODS/INVOICE SETTLEMENT,RTGS345498594109,-,"175,076.08","1,481,903.62"
29/01/2025,29/01/2025,UPI DR/BIZ130475717607/RAWMAT SUPPLY/SUPPLIER PAYMENT,DR752562793216,"54,602.82",-,"1,427,300.80"
30/01/2025,01/02/2025,CASH DEP/CSH777673811704/BRANCH DEPOSIT,CASH516281637428,-,"21,895.91","1,449,196.71"
30/01/2025,01/02/2025,UPI DR/UPI261090534114/SWIGGY/MERCHANT PAYMENT,DR998219024896,"9,895.11",-,"1,439,301.60"
30/01/2025,01/02/2025,UPI CR/P2P208814608289/SNEHA/P2P RECEIVE,UPI235498092498,-,"13,829.84","1,453,131.44"
30/01/2025,30/01/2025,RTGS CR/CLT460378681329/URBAN FOODS/INVOICE SETTLEMENT,RTGS516906517571,-,"32,991.79","1,486,123.23"
30/01/2025,30/01/2025,UPI CR/P2P588822861192/PRIYA/P2P RECEIVE,UPI860811115063,-,"23,152.94","1,509,276.17"
30/01/2025,31/01/2025,NEFT CR/CLT218558769494/ALPHA TRADERS/BULK RECEIPT,CR250942082835,-,"135,686.40","1,644,962.57"
05/02/2025,06/02/2025,NEFT DR/VEN924088269401/WAREHOUSE RENT/VENDOR PAYMENT,NEFT602523818411,"25,810.55",-,"1,619,152.02"
06/02/2025,06/02/2025,CASH DEP/CSH568538701726/BRANCH DEPOSIT,CASH217915583871,-,"34,469.11","1,653,621.13"
