value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,03/01/2025,NEFT DR/VEN794064858907/WAREHOUSE RENT/VENDOR PAYMENT,NEFT263456483794,"66,974.43",-,"1,210,359.57"
04/01/2025,05/01/2025,UPI DR/BIZ626163098095/PRINT HOUSE/SUPPLIER PAYMENT,DR376315893775,"61,671.31",-,"1,148,688.26"
04/01/2025,05/01/2025,RTGS CR/CLT119064985465/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS173402526882,-,"39,899.76","1,188,588.02"
05/01/2025,05/01/2025,RTGS CR/CLT281870448984/NEXA INFRA/INVOICE SETTLEMENT,RTGS612202764232,-,"146,129.32","1,334,717.34"
06/01/2025,06/01/2025,NEFT CR/CLT331012681400/ALPHA TRADERS/BULK RECEIPT,CR687330517105,-,"100,305.50","1,435,022.84"
06/01/2025,07/01/2025,UPI DR/P2P613784090773/SNEHA/P2P TRANSFER,UPI732073310266,"7,409.45",-,"1,427,613.39"
06/01/2025,08/01/2025,NEFT CR/CLT626127992560/NEXA INFRA/BULK RECEIPT,CR604822619596,-,"168,195.00","1,595,808.39"
07/01/2025,08/01/2025,CASH DEP/CSH392065252772/BRANCH DEPOSIT,CASH489369957369,-,"21,472.22","1,617,280.61"
07/01/2025,09/01/2025,RTGS CR/CLT594182793267/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS165541332203,-,"167,011.82","1,784,292.43"
08/01/2025,08/01/2025,CHRG DR/FEE173043445380/BANK CHARGE,CHG165428801105,34.29,-,"1,784,258.14"
08/01/2025,08/01/2025,NEFT DR/VEN387146508297/PRINT HOUSE/VENDOR PAYMENT,NEFT972620457415,"167,339.01",-,"1,616,919.13"
10/01/2025,10/01/2025,UPI DR/UPI111632918643/SWIGGY/MOBILEAPP,UPI611467102194,"1,800.57",-,"1,615,118.56"
10/01/2025,12/01/2025,RTGS CR/CLT805436413877/NEXA INFRA/INVOICE SETTLEMENT,RTGS535186868812,-,"186,120.39","1,801,238.95"
10/01/2025,12/01/2025,UPI CR/P2P632000611423/MEERA/P2P RECEIVE,UPI456603519057,-,234.62,"1,801,473.57"
13/01/2025,13/01/2025,UPI CR/P2P703089731351/ROHAN/P2P RECEIVE,UPI253097507232,-,"26,823.19","1,828,296.76"
15/01/2025,15/01/2025,NEFT DR/VEN459823134218/PRINT HOUSE/VENDOR PAYMENT,NEFT520462377420,"39,886.45",-,"1,788,410.31"
15/01/2025,16/01/2025,NEFT DR/TRF173957832165/SAVINGS TRANSFER,NEFT232073683865,"12,269.92",-,"1,776,140.39"
16/01/2025,18/01/2025,NEFT CR/CLT263534416703/ALPHA TRADERS/BULK RECEIPT,CR190745559156,-,"188,458.16","1,964,598.55"
16/01/2025,18/01/2025,NEFT DR/VEN342744374059/CITY LOGISTICS/VENDOR PAYMENT,NEFT148836918361,"72,116.86",-,"1,892,481.69"
17/01/2025,19/01/2025,NEFT DR/VEN238335487306/PACKAGING HUB/VENDOR PAYMENT,NEFT791602739101,"49,785.50",-,"1,842,696.19"
19/01/2025,19/01/2025,UPI CR/UPI557904703661/KARAN/P2P RECEIVE,UPI765731968243,-,"4,705.94","1,847,402.13"
21/01/2025,21/01/2025,UPI DR/BIZ729733663763/PRINT HOUSE/SUPPLIER PAYMENT,DR849352520143,"50,933.30",-,"1,796,468.83"
24/01/2025,24/01/2025,UPI DR/P2P570556787229/RAHUL/P2P TRANSFER,UPI546821753282,735.89,-,"1,795,732.94"
26/01/2025,26/01/2025,NEFT DR/GST108450695905/GST PAYMENT/CBIC,TAX858828127139,"70,394.52",-,"1,725,338.42"
26/01/2025,27/01/2025,NEFT CR/CLT227612631009/URBAN FOODS/BULK RECEIPT,CR357930613394,-,"159,635.44","1,884,973.86"
27/01/2025,28/01/2025,CHRG DR/FEE964062575025/BANK CHARGE,CHG932310026169,189.65,-,"1,884,784.21"
27/01/2025,29/01/2025,UPI DR/UPI148759460879/APOLLO PHARMACY/MERCHANT PAYMENT,DR216164079282,"2,635.55",-,"1,882,148.66"
27/01/2025,29/01/2025,RTGS CR/CLT590042489213/URBAN FOODS/INVOICE SETTLEMENT,RTGS522434397024,-,"221,669.43","2,103,818.09"
30/01/2025,01/02/2025,UPI DR/UPI556834379139/JIO/MERCHANT PAYMENT,DR554570377558,"1,771.11",-,"2,102,046.98"
31/01/2025,31/01/2025,RTGS CR/CLT633793926203/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS617688182132,-,"100,942.70","2,202,989.68"
01/02/2025,01/02/2025,RTGS CR/CLT734779288795/URBAN FOODS/INVOICE SETTLEMENT,RTGS509864342310,-,"106,936.23","2,309,925.91"
01/02/2025,02/02/2025,NEFT DR/VEN990163604961/PRINT HOUSE/VENDOR PAYMENT,NEFT142687192469,"126,191.44",-,"2,183,734.47"
03/02/2025,03/02/2025,NEFT CR/CLT385070410315/NEXA INFRA/BULK RECEIPT,CR105670625027,-,"107,177.78","2,290,912.25"
04/02/2025,04/02/2025,RTGS CR/CLT502621385745/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS436172702850,-,"85,839.55","2,376,751.80"
04/02/2025,06/02/2025,CASH DEP/CSH792683449780/BRANCH DEPOSIT,CASH587952763004,-,"35,421.97","2,412,173.77"
04/02/2025,06/02/2025,CASH DEP/CSH554965676484/BRANCH DEPOSIT,CASH896458865695,-,"24,013.19","2,436,186.96"
04/02/2025,06/02/2025,UPI DR/P2P141722224165/AMAN/P2P TRANSFER,UPI774352302228,"17,030.74",-,"2,419,156.22"
08/02/2025,09/02/2025,NEFT CR/CLT422446688982/ALPHA TRADERS/BULK RECEIPT,CR387904931824,-,"51,304.47","2,470,460.69"
