value_date,post_date,details,ref_no,debit,credit,balance
04/01/2025,04/01/2025,NEFT CR/INV638580898054/NEXA INFRA/PROJECT PAYMENT,NEFT441930858121,-,"80,624.01","101,755.01"
07/01/2025,07/01/2025,CHRG DR/FEE939750864398/BANK CHARGE,CHG443618787690,9.75,-,"101,745.26"
08/01/2025,09/01/2025,UPI DR/UPI593553257133/NETFLIX/MERCHANT PAYMENT,DR660597629266,"1,641.64",-,"100,103.62"
10/01/2025,10/01/2025,UPI DR/UPI788087264013/MEDPLUS/MOBILEAPP,UPI480095201344,255.24,-,"99,848.38"
11/01/2025,11/01/2025,UPI DR/P2P765481326110/NEHA/P2P TRANSFER,UPI818251284881,"16,570.24",-,"83,278.14"
11/01/2025,13/01/2025,UPI DR/UPI453939203408/OLA/MERCHANT PAYMENT,DR545198257896,"9,510.87",-,"73,767.27"
12/01/2025,12/01/2025,UPI DR/UPI643762800496/JIO/MERCHANT PAYMENT,DR776420113053,"5,535.13",-,"68,232.14"
13/01/2025,14/01/2025,NEFT CR/INV527434649695/SKYLOGIC LLP/PROJECT CREDIT,CR618675026235,-,"39,822.22","108,054.36"
13/01/2025,15/01/2025,UPI CR/P2P581819039815/RAHUL/P2P RECEIVE,UPI262708380463,-,"14,342.58","122,396.94"
14/01/2025,16/01/2025,UPI DR/UPI654704031496/ZOMATO/MERCHANT PAYMENT,DR289957296799,"2,359.36",-,"120,037.58"
14/01/2025,16/01/2025,NEFT CR/INV646025422608/ORBIT RETAIL/PROJECT PAYMENT,NEFT578374340291,-,"26,226.55","146,264.13"
15/01/2025,15/01/2025,UPI DR/UPI291483192176/BOOKMYSHOW/MERCHANT PAYMENT,DR562153000709,"8,643.04",-,"137,621.09"
15/01/2025,16/01/2025,NEFT DR/TRF328987785432/SAVINGS TRANSFER,NEFT493709808878,"6,111.70",-,"131,509.39"
15/01/2025,17/01/2025,CHRG DR/FEE235432692743/BANK CHARGE,CHG337994890110,272.55,-,"131,236.84"
16/01/2025,16/01/2025,CHRG DR/FEE987200285523/BANK CHARGE,CHG997021616516,228.50,-,"131,008.34"
16/01/2025,17/01/2025,CHRG DR/FEE276290381449/BANK CHARGE,CHG441846130871,154.45,-,"130,853.89"
18/01/2025,18/01/2025,UPI DR/UPI659027303031/JIO/MERCHANT PAYMENT,DR367463223862,"2,787.22",-,"128,066.67"
