value_date,post_date,details,ref_no,debit,credit,balance
02/01/2025,03/01/2025,UPI DR/UPI132370719135/MEDPLUS/MERCHANT PAYMENT,DR512812437526,"7,576.08",-,"120,357.92"
04/01/2025,06/01/2025,UPI DR/UPI267411532578/JIO/MERCHANT PAYMENT,DR632522587884,"1,349.46",-,"119,008.46"
06/01/2025,06/01/2025,CASH DEP/CSH227357492628/BRANCH DEPOSIT,CASH486954096464,-,"9,536.15","128,544.61"
06/01/2025,06/01/2025,UPI DR/P2P215954731500/KARAN/P2P TRANSFER,UPI539087012166,85.95,-,"128,458.66"
07/01/2025,09/01/2025,UPI CR/P2P663707998138/VIKAS/P2P RECEIVE,UPI170699522640,-,"26,036.14","154,494.80"
08/01/2025,09/01/2025,UPI DR/UPI285943418616/FLIPKART/MERCHANT PAYMENT,DR484969734121,"2,751.12",-,"151,743.68"
10/01/2025,10/01/2025,UPI DR/UPI557445974906/UBER/MOBILEAPP,UPI652230423955,"1,751.78",-,"149,991.90"
11/01/2025,12/01/2025,UPI CR/P2P301212254376/VIKAS/P2P RECEIVE,UPI841887110311,-,"1,892.33","151,884.23"
12/01/2025,12/01/2025,UPI CR/P2P429219156081/PRIYA/P2P RECEIVE,UPI124946562299,-,"14,803.59","166,687.82"
12/01/2025,13/01/2025,NEFT CR/INV142415832941/SKYLOGIC LLP/PROJECT PAYMENT,NEFT978074153498,-,"33,266.11","199,953.93"
15/01/2025,16/01/2025,NEFT DR/TRF243157235689/SAVINGS TRANSFER,NEFT756064004341,"9,230.09",-,"190,723.84"
15/01/2025,16/01/2025,UPI DR/P2P120414485342/KARAN/P2P TRANSFER,UPI560391941376,"5,310.36",-,"185,413.48"
17/01/2025,17/01/2025,UPI DR/UPI776467368084/SWIGGY/MERCHANT PAYMENT,DR504993664664,"7,645.31",-,"177,768.17"
17/01/2025,19/01/2025,NEFT CR/INV575838521891/SKYLOGIC LLP/PROJECT CREDIT,CR969480893387,-,"9,837.29","187,605.46"
18/01/2025,18/01/2025,NEFT CR/INV270279538402/NEXA INFRA/PROJECT CREDIT,CR410386295136,-,"13,070.64","200,676.10"
18/01/2025,20/01/2025,UPI DR/UPI747169701774/SPOTIFY/MERCHANT PAYMENT,DR550894102890,"5,883.80",-,"194,792.30"
19/01/2025,19/01/2025,UPI CR/UPI401102917022/RAHUL/P2P RECEIVE,UPI902111159330,-,"1,480.85","196,273.15"
19/01/2025,21/01/2025,NEFT CR/INV136197878034/SKYLOGIC LLP/PROJECT CREDIT,CR196242136091,-,"78,787.29","275,060.44"
20/01/2025,20/01/2025,CASH DEP/CSH472909808108/BRANCH DEPOSIT,CASH359107977248,-,"32,120.87","307,181.31"
20/01/2025,22/01/2025,UPI DR/UPI993319216779/SWIGGY/MERCHANT PAYMENT,DR178867086715,"8,046.59",-,"299,134.72"
23/01/2025,23/01/2025,NEFT CR/INV660640228366/ALPHA TRADERS/PROJECT CREDIT,CR612421790476,-,"53,124.47","352,259.19"
