value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,UPI DR/BIZ351597497687/RAWMAT SUPPLY/SUPPLIER PAYMENT,DR524871922855,"45,462.48",-,"579,539.52"
01/01/2025,03/01/2025,NEFT CR/CLT961929569201/ALPHA TRADERS/BULK RECEIPT,CR650231310549,-,"262,556.15","842,095.67"
02/01/2025,03/01/2025,RTGS CR/CLT898225369426/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS894675046947,-,"53,648.81","895,744.48"
03/01/2025,03/01/2025,UPI CR/P2P688876000287/MEERA/P2P RECEIVE,UPI699779509629,-,"10,054.05","905,798.53"
03/01/2025,04/01/2025,RTGS CR/CLT328094652696/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS748049245714,-,"159,662.76","1,065,461.29"
05/01/2025,05/01/2025,UPI CR/P2P744810207583/KARAN/P2P RECEIVE,UPI302566870135,-,"15,703.86","1,081,165.16"
06/01/2025,08/01/2025,NEFT CR/CLT115406983501/URBAN FOODS/BULK RECEIPT,CR933895184984,-,"102,483.50","1,183,648.65"
09/01/2025,10/01/2025,NEFT CR/CLT317192157456/ORBIT RETAIL/BULK RECEIPT,CR483144261239,-,"137,376.91","1,321,025.56"
10/01/2025,10/01/2025,UPI DR/UPI889405493417/MEDPLUS/MOBILEAPP,UPI654203675093,632.57,-,"1,320,392.99"
10/01/2025,11/01/2025,UPI DR/UPI113528420296/AMAZON/MERCHANT PAYMENT,DR101490491813,"2,185.32",-,"1,318,207.67"
10/01/2025,11/01/2025,RTGS CR/CLT974224148573/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS264054647009,-,"90,754.83","1,408,962.50"
10/01/2025,12/01/2025,RTGS CR/CLT675699482328/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS823630818489,-,"189,603.19","1,598,565.69"
12/01/2025,12/01/2025,RTGS CR/CLT193870632310/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS239048358215,-,"133,562.51","1,732,128.20"
15/01/2025,16/01/2025,NEFT CR/CLT150054383680/ALPHA TRADERS/BULK RECEIPT,CR221762884024,-,"173,792.72","1,905,920.92"
15/01/2025,16/01/2025,NEFT DR/TRF229879935955/SAVINGS TRANSFER,NEFT890372012119,"10,052.25",-,"1,895,868.67"
16/01/2025,17/01/2025,RTGS CR/CLT714644820870/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS548901126434,-,"104,720.36","2,000,589.04"
16/01/2025,18/01/2025,UPI DR/UPI903471225762/UBER/MERCHANT PAYMENT,DR307760414025,"3,557.41",-,"1,997,031.63"
16/01/2025,18/01/2025,RTGS CR/CLT304454461268/URBAN FOODS/INVOICE SETTLEMENT,RTGS526490004209,-,"65,343.58","2,062,375.21"
16/01/2025,18/01/2025,UPI CR/P2P982395947262/NEHA/P2P RECEIVE,UPI201218073299,-,"34,033.85","2,096,409.06"
19/01/2025,19/01/2025,UPI CR/UPI427539604117/SNEHA/P2P RECEIVE,UPI936233347000,-,"5,142.34","2,101,551.40"
20/01/2025,20/01/2025,NEFT DR/VEN260619988891/CITY LOGISTICS/VENDOR PAYMENT,NEFT655047944740,"70,204.09",-,"2,031,347.31"
21/01/2025,22/01/2025,NEFT DR/GST839565265111/GST PAYMENT/CBIC,TAX595281381787,"66,596.69",-,"1,964,750.62"
24/01/2025,24/01/2025,UPI DR/P2P134364661212/AMAN/P2P TRANSFER,UPI300318537400,"2,128.60",-,"1,962,622.02"
25/01/2025,26/01/2025,NEFT CR/CLT406614711903/SKYLOGIC LLP/BULK RECEIPT,CR914045051199,-,"96,031.92","2,058,653.94"
25/01/2025,27/01/2025,CHRG DR/FEE145630155294/BANK CHARGE,CHG876558699338,24.49,-,"2,058,629.45"
25/01/2025,27/01/2025,NEFT CR/CLT457091062636/URBAN FOODS/BULK RECEIPT,CR838101744199,-,"293,206.82","2,351,836.27"
26/01/2025,26/01/2025,NEFT CR/CLT919468226486/ALPHA TRADERS/BULK RECEIPT,CR452332770387,-,"147,260.21","2,499,096.48"
26/01/2025,26/01/2025,NEFT DR/VEN670642162938/PACKAGING HUB/VENDOR PAYMENT,NEFT663955522412,"43,198.80",-,"2,455,897.68"
29/01/2025,31/01/2025,NEFT CR/CLT176181031534/NEXA INFRA/BULK RECEIPT,CR250141652619,-,"148,940.96","2,604,838.64"
30/01/2025,01/02/2025,NEFT DR/VEN726091225675/CITY LOGISTICS/VENDOR PAYMENT,NEFT764917064783,"33,783.69",-,"2,571,054.95"
31/01/2025,01/02/2025,NEFT DR/VEN919446218388/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT635178946842,"92,834.30",-,"2,478,220.65"
01/02/2025,02/02/2025,NEFT CR/CLT901865250071/SKYLOGIC LLP/BULK RECEIPT,CR670926903688,-,"185,135.51","2,663,356.15"
01/02/2025,03/02/2025,NEFT DR/VEN501827212189/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT969708077988,"72,880.75",-,"2,590,475.40"
02/02/2025,02/02/2025,RTGS CR/CLT408619843944/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS847580934710,-,"49,775.42","2,640,250.82"
06/02/2025,07/02/2025,UPI DR/BIZ917362376134/WAREHOUSE RENT/SUPPLIER PAYMENT,DR847235350623,"2,131.00",-,"2,638,119.82"
07/02/2025,07/02/2025,CASH DEP/CSH715041213653/BRANCH DEPOSIT,CASH976432471473,-,"19,250.82","2,657,370.64"
07/02/2025,07/02/2025,NEFT CR/CLT378106982332/ALPHA TRADERS/BULK RECEIPT,CR381169820077,-,"243,275.14","2,900,645.78"
08/02/2025,09/02/2025,NEFT CR/CLT146007850449/NEXA INFRA/BULK RECEIPT,CR235021299249,-,"242,919.86","3,143,565.64"
08/02/2025,10/02/2025,UPI CR/P2P785731068104/VIKAS/P2P RECEIVE,UPI394281089663,-,"17,862.31","3,161,427.95"
10/02/2025,10/02/2025,CHRG DR/FEE361833908508/BANK CHARGE,CHG437012478276,151.99,-,"3,161,275.96"
10/02/2025,11/02/2025,NEFT CR/CLT832023055366/NEXA INFRA/BULK RECEIPT,CR377298502902,-,"163,622.14","3,324,898.10"
11/02/2025,13/02/2025,NEFT DR/VEN152574501672/PRINT HOUSE/VENDOR PAYMENT,NEFT840292794079,"83,358.57",-,"3,241,539.53"
12/02/2025,12/02/2025,NEFT CR/CLT114555306132/ORBIT RETAIL/BULK RECEIPT,CR981567443302,-,"104,718.52","3,346,258.04"
12/02/2025,14/02/2025,NEFT CR/CLT342541773696/SKYLOGIC LLP/BULK RECEIPT,CR528848327661,-,"230,000.32","3,576,258.36"
12/02/2025,14/02/2025,UPI DR/BIZ577152619251/WAREHOUSE RENT/SUPPLIER PAYMENT,DR738950588431,"6,108.08",-,"3,570,150.28"
13/02/2025,15/02/2025,UPI CR/P2P247829029032/SNEHA/P2P RECEIVE,UPI370114007142,-,"27,493.28","3,597,643.56"
14/02/2025,15/02/2025,RTGS CR/CLT981403357123/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS784693289501,-,"52,466.26","3,650,109.82"
14/02/2025,16/02/2025,RTGS CR/CLT680181205476/URBAN FOODS/INVOICE SETTLEMENT,RTGS576747777470,-,"171,921.05","3,822,030.87"
16/02/2025,16/02/2025,UPI CR/P2P148630475737/ANJALI/P2P RECEIVE,UPI993649868522,-,"26,288.83","3,848,319.70"
17/02/2025,17/02/2025,NEFT CR/CLT464661736512/NEXA INFRA/BULK RECEIPT,CR119156489813,-,"282,290.17","4,130,609.87"
21/02/2025,21/02/2025,RTGS CR/CLT697329887980/URBAN FOODS/INVOICE SETTLEMENT,RTGS954003285752,-,"105,037.25","4,235,647.12"
21/02/2025,23/02/2025,NEFT CR/CLT297475325359/URBAN FOODS/BULK RECEIPT,CR820903034083,-,"63,027.36","4,298,674.49"
23/02/2025,23/02/2025,RTGS CR/CLT440222026870/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS182832763318,-,"228,144.49","4,526,818.98"
25/02/2025,26/02/2025,NEFT DR/GST188801131598/GST PAYMENT/CBIC,TAX909388314209,"89,908.85",-,"4,436,910.13"
28/02/2025,02/03/2025,NEFT DR/VEN863119292468/PACKAGING HUB/VENDOR PAYMENT,NEFT270841096633,"75,774.70",-,"4,361,135.43"
01/03/2025,01/03/2025,CHRG DR/FEE788514452358/BANK CHARGE,CHG917228956672,17.49,-,"4,361,117.94"
01/03/2025,03/03/2025,RTGS CR/CLT523512046052/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS500373490570,-,"260,049.83","4,621,167.76"
02/03/2025,03/03/2025,NEFT DR/VEN705585711733/CITY LOGISTICS/VENDOR PAYMENT,NEFT785835031480,"55,399.91",-,"4,565,767.85"
03/03/2025,03/03/2025,NEFT CR/CLT635351278364/SKYLOGIC LLP/BULK RECEIPT,CR628444883867,-,"153,495.26","4,719,263.11"
04/03/2025,05/03/2025,UPI DR/P2P464933339092/ANJALI/P2P TRANSFER,UPI812456506199,"20,602.07",-,"4,698,661.04"
04/03/2025,06/03/2025,NEFT DR/VEN374974325241/CITY LOGISTICS/VENDOR PAYMENT,NEFT121262858143,"129,195.03",-,"4,569,466.01"
05/03/2025,06/03/2025,NEFT DR/VEN541634696561/PRINT HOUSE/VENDOR PAYMENT,NEFT922507816347,"98,005.89",-,"4,471,460.12"
05/03/2025,07/03/2025,NEFT CR/CLT852329702670/NEXA INFRA/BULK RECEIPT,CR932203933361,-,"120,411.23","4,591,871.35"
06/03/2025,07/03/2025,NEFT DR/VEN720690179683/PACKAGING HUB/VENDOR PAYMENT,NEFT730679618216,"90,129.38",-,"4,501,741.97"
06/03/2025,08/03/2025,NEFT CR/CLT717851973272/SKYLOGIC LLP/BULK RECEIPT,CR460871639789,-,"46,632.15","4,548,374.12"
07/03/2025,08/03/2025,UPI CR/P2P967459267141/KARAN/P2P RECEIVE,UPI364329618853,-,"36,627.02","4,585,001.14"
07/03/2025,09/03/2025,RTGS CR/CLT146280120694/URBAN FOODS/INVOICE SETTLEMENT,RTGS272070450144,-,"232,122.32","4,817,123.47"
11/03/2025,13/03/2025,CASH DEP/CSH416844951163/BRANCH DEPOSIT,CASH760641256796,-,"11,775.79","4,828,899.26"
13/03/2025,14/03/2025,UPI DR/P2P453388788394/SNEHA/P2P TRANSFER,UPI971391811358,"20,206.97",-,"4,808,692.29"
14/03/2025,14/03/2025,NEFT DR/VEN920110494647/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT173260105816,"142,856.24",-,"4,665,836.05"
15/03/2025,17/03/2025,NEFT CR/CLT923410251125/URBAN FOODS/BULK RECEIPT,CR607065875051,-,"48,879.18","4,714,715.23"
16/03/2025,16/03/2025,CASH DEP/CSH581508589002/BRANCH DEPOSIT,CASH827222476112,-,"16,467.38","4,731,182.61"
16/03/2025,16/03/2025,UPI DR/BIZ528908411900/WAREHOUSE RENT/SUPPLIER PAYMENT,DR401213612305,"72,114.21",-,"4,659,068.40"
17/03/2025,17/03/2025,NEFT CR/CLT783677091391/ORBIT RETAIL/BULK RECEIPT,CR543657474525,-,"212,314.04","4,871,382.44"
17/03/2025,18/03/2025,CHRG DR/FEE401613681649/BANK CHARGE,CHG471849335121,89.33,-,"4,871,293.11"
18/03/2025,20/03/2025,NEFT CR/CLT646438522531/URBAN FOODS/BULK RECEIPT,CR308743939746,-,"130,931.47","5,002,224.59"
20/03/2025,21/03/2025,NEFT CR/CLT748070622449/URBAN FOODS/BULK RECEIPT,CR457127245235,-,"91,994.46","5,094,219.04"
20/03/2025,21/03/2025,NEFT DR/GST424247663986/GST PAYMENT/CBIC,TAX843984873884,"81,086.10",-,"5,013,132.94"
20/03/2025,22/03/2025,NEFT DR/VEN733656953529/CITY LOGISTICS/VENDOR PAYMENT,NEFT606345110776,"39,457.42",-,"4,973,675.52"
20/03/2025,22/03/2025,RTGS CR/CLT228388299813/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS219615836582,-,"131,696.45","5,105,371.97"
21/03/2025,21/03/2025,UPI DR/BIZ233093143687/RAWMAT SUPPLY/SUPPLIER PAYMENT,DR439324845966,"51,139.32",-,"5,054,232.65"
21/03/2025,22/03/2025,NEFT CR/CLT728231311702/SKYLOGIC LLP/BULK RECEIPT,CR988587062948,-,"160,543.15","5,214,775.81"
22/03/2025,22/03/2025,UPI DR/UPI826517571166/UBER/MERCHANT PAYMENT,DR656498077498,"6,748.82",-,"5,208,026.99"
22/03/2025,24/03/2025,NEFT DR/VEN438973407196/CITY LOGISTICS/VENDOR PAYMENT,NEFT621253035127,"122,025.27",-,"5,086,001.72"
26/03/2025,26/03/2025,NEFT CR/CLT848891541586/ORBIT RETAIL/BULK RECEIPT,CR778851482711,-,"264,552.24","5,350,553.95"
26/03/2025,28/03/2025,NEFT CR/CLT798861758662/ALPHA TRADERS/BULK RECEIPT,CR293799303078,-,"130,298.04","5,480,851.99"
28/03/2025,28/03/2025,NEFT DR/VEN396855613912/PACKAGING HUB/VENDOR PAYMENT,NEFT395466311530,"62,936.13",-,"5,417,915.86"
28/03/2025,29/03/2025,NEFT DR/VEN326485172411/PACKAGING HUB/VENDOR PAYMENT,NEFT523296935856,"164,737.44",-,"5,253,178.42"
