value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,CHRG DR/FEE504027696716/BANK CHARGE / TOPUP ADJUST,CHG938681879788,265.84,"2,735.65","26,789.81"
02/01/2025,04/01/2025,UPI DR/UPI774208087568/MEDPLUS/MERCHANT PAYMENT,DR128455826215,536.81,-,"26,253.00"
03/01/2025,04/01/2025,CASH DEP/CSH774323766895/BRANCH DEPOSIT,CASH470786977333,-,"3,004.96","29,257.96"
04/01/2025,04/01/2025,CHRG DR/FEE909079303153/BANK CHARGE,CHG146179810099,372.95,-,"28,885.01"
04/01/2025,05/01/2025,IMPS CR/PKT987609381604/FAMILY SUPPORT/PRIYA,IMPS783876009063,-,"5,431.18","34,316.19"
04/01/2025,06/01/2025,CASH DEP/CSH112203507743/BRANCH DEPOSIT,CASH258575663260,-,"1,475.97","35,792.16"
04/01/2025,06/01/2025,UPI DR/P2P822894217333/ANJALI/P2P TRANSFER,UPI246557294356,"2,971.63",-,"32,820.53"
06/01/2025,06/01/2025,UPI DR/UPI974902590341/NETFLIX/MERCHANT PAYMENT,DR665725422995,"1,330.66",-,"31,489.87"
06/01/2025,07/01/2025,UPI DR/UPI687273980213/BIGBASKET/MERCHANT PAYMENT,DR981069129691,755.39,-,"30,734.48"
06/01/2025,08/01/2025,UPI DR/UPI643561077551/OLA/MERCHANT PAYMENT,DR785398069426,"1,274.27",-,"29,460.21"
07/01/2025,08/01/2025,UPI DR/UPI991167015652/BOOKMYSHOW/MERCHANT PAYMENT,DR416291756486,422.53,-,"29,037.68"
08/01/2025,09/01/2025,UPI DR/UPI200759286479/AIRTEL/MERCHANT PAYMENT,DR516557403450,62.98,-,"28,974.70"
08/01/2025,10/01/2025,UPI DR/UPI408216885112/OLA/MERCHANT PAYMENT,DR804637649279,22.43,-,"28,952.27"
09/01/2025,11/01/2025,NEFT CR/SCH188915689184/SCHOLARSHIP CREDIT,CR701934685670,-,"10,145.93","39,098.20"
09/01/2025,11/01/2025,UPI DR/UPI255291894554/JIO/MERCHANT PAYMENT,DR810296099489,834.52,-,"38,263.68"
09/01/2025,11/01/2025,UPI DR/P2P165539108285/PRIYA/P2P TRANSFER,UPI105581368775,"1,849.88",-,"36,413.80"
10/01/2025,10/01/2025,UPI DR/UPI842539461377/MEDPLUS/MOBILEAPP,UPI571665982640,"2,154.69",-,"34,259.11"
10/01/2025,11/01/2025,UPI DR/UPI647945494558/SPOTIFY/MERCHANT PAYMENT,DR138897126276,"1,043.78",-,"33,215.33"
12/01/2025,12/01/2025,CASH DEP/CSH126175206969/BRANCH DEPOSIT,CASH711536220421,-,"4,932.50","38,147.83"
12/01/2025,13/01/2025,UPI CR/P2P431556445565/VIKAS/P2P RECEIVE,UPI410851832638,-,"3,452.10","41,599.93"
12/01/2025,14/01/2025,UPI DR/P2P817946179948/AMAN/P2P TRANSFER,UPI161337310887,"2,850.11",-,"38,749.82"
13/01/2025,13/01/2025,CASH DEP/CSH248576616537/BRANCH DEPOSIT,CASH327584504098,-,"5,086.00","43,835.82"
14/01/2025,16/01/2025,NEFT DR/TRF303615998407/ACCOUNT TRANSFER / TOPUP ADJUST,NEFT361954009303,"28,313.79","13,769.32","29,291.35"
15/01/2025,16/01/2025,UPI DR/UPI931144598526/AMAZON/MERCHANT PAYMENT,DR940326984988,"1,253.23",-,"28,038.12"
15/01/2025,16/01/2025,NEFT DR/TRF526374570303/SAVINGS TRANSFER,NEFT519763420199,"2,135.71",-,"25,902.41"
15/01/2025,17/01/2025,UPI DR/UPI501895405556/ZOMATO/MERCHANT PAYMENT,DR782529101417,596.39,-,"25,306.02"
16/01/2025,18/01/2025,UPI DR/UPI711775482609/AIRTEL/MERCHANT PAYMENT / TOPUP ADJUST,DR199950793575,"1,051.65","3,756.05","28,010.42"
18/01/2025,18/01/2025,UPI DR/UPI847713873328/BIGBASKET/MERCHANT PAYMENT,DR343828025855,"1,295.79",-,"26,714.63"
18/01/2025,20/01/2025,UPI DR/UPI977728872226/BIGBASKET/MERCHANT PAYMENT,DR805511873062,994.37,-,"25,720.26"
19/01/2025,19/01/2025,UPI CR/UPI828465648456/VIKAS/P2P RECEIVE,UPI515017432922,-,"1,668.56","27,388.82"
19/01/2025,19/01/2025,UPI DR/P2P653274695978/ANJALI/P2P TRANSFER / TOPUP ADJUST,UPI939413697779,"2,466.97","2,029.01","26,950.87"
19/01/2025,21/01/2025,UPI DR/UPI897734091734/FLIPKART/MERCHANT PAYMENT,DR716513196825,"1,567.16",-,"25,383.71"
20/01/2025,20/01/2025,UPI DR/UPI989113569253/ZOMATO/MERCHANT PAYMENT / TOPUP ADJUST,DR928942429313,464.52,"7,107.01","32,026.20"
23/01/2025,23/01/2025,UPI DR/UPI406335171987/SWIGGY/MERCHANT PAYMENT,DR246611206078,"1,742.54",-,"30,283.66"
24/01/2025,24/01/2025,UPI DR/P2P535938967683/SNEHA/P2P TRANSFER,UPI983618435622,"4,350.91",-,"25,932.75"
24/01/2025,25/01/2025,UPI DR/UPI271792786764/APOLLO PHARMACY/MERCHANT PAYMENT,DR359566821621,347.28,-,"25,585.47"
24/01/2025,25/01/2025,UPI DR/UPI670200578568/MEDPLUS/MERCHANT PAYMENT / TOPUP ADJUST,DR853332442610,"1,126.37","3,658.85","28,117.94"
24/01/2025,26/01/2025,UPI DR/P2P778821402485/NEHA/P2P TRANSFER / TOPUP ADJUST,UPI500212064289,"4,794.70","6,296.36","29,619.60"
25/01/2025,25/01/2025,UPI DR/UPI945162494604/SWIGGY/MERCHANT PAYMENT,DR539423048333,"1,216.02",-,"28,403.58"
29/01/2025,29/01/2025,UPI DR/UPI322456225415/AIRTEL/MERCHANT PAYMENT,DR137393881601,686.40,-,"27,717.18"
29/01/2025,29/01/2025,UPI DR/UPI316085929194/AMAZON/MERCHANT PAYMENT,DR189635874030,706.26,-,"27,010.92"
30/01/2025,01/02/2025,UPI DR/UPI969827647284/AIRTEL/MERCHANT PAYMENT,DR884779431468,647.00,-,"26,363.92"
31/01/2025,01/02/2025,UPI CR/P2P850980627076/PRIYA/P2P RECEIVE,UPI385986394616,-,"3,513.16","29,877.08"
31/01/2025,02/02/2025,UPI DR/UPI105207532927/SPOTIFY/MERCHANT PAYMENT,DR672075582928,"1,204.50",-,"28,672.58"
31/01/2025,31/01/2025,UPI DR/UPI874088345250/SPOTIFY/MERCHANT PAYMENT,DR445427472365,254.72,-,"28,417.86"
31/01/2025,31/01/2025,UPI DR/P2P996754896101/ROHAN/P2P TRANSFER,UPI521710251492,479.93,-,"27,937.93"
