value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,NEFT CR/SAL680010811440/COGNIZANT/MONTHLY SALARY,CR945607542823,-,"158,617.00","263,525.00"
03/01/2025,04/01/2025,CHRG DR/FEE379125878082/BANK CHARGE,CHG167255052974,62.22,-,"263,462.78"
05/01/2025,06/01/2025,UPI DR/UPI207846220101/NETFLIX/MERCHANT PAYMENT,DR650006317547,"7,789.18",-,"255,673.60"
06/01/2025,07/01/2025,CASH DEP/CSH220661769781/BRANCH DEPOSIT,CASH244911784597,-,"33,963.15","289,636.75"
06/01/2025,07/01/2025,NEFT CR/TRF113245172850/TRANSFER IN,CR511646704640,-,"36,896.79","326,533.54"
06/01/2025,07/01/2025,UPI CR/P2P373982932651/NEHA/P2P RECEIVE,UPI101495939906,-,"29,474.45","356,007.99"
07/01/2025,08/01/2025,CHRG DR/FEE680617908587/BANK CHARGE,CHG550184972730,287.06,-,"355,720.93"
08/01/2025,09/01/2025,UPI DR/UPI333492845140/OLA/MERCHANT PAYMENT,DR583412286803,"10,404.64",-,"345,316.29"
08/01/2025,10/01/2025,UPI DR/P2P590452040398/KARAN/P2P TRANSFER,UPI652776508068,"2,686.64",-,"342,629.65"
09/01/2025,11/01/2025,UPI DR/P2P713274725482/AMAN/P2P TRANSFER,UPI260788947495,"10,587.56",-,"332,042.09"
10/01/2025,10/01/2025,UPI DR/UPI962507980528/SPOTIFY/MOBILEAPP,UPI581400879965,808.55,-,"331,233.54"
10/01/2025,11/01/2025,UPI DR/UPI659498811931/OLA/MERCHANT PAYMENT,DR576087113541,"8,635.75",-,"322,597.79"
11/01/2025,12/01/2025,UPI DR/UPI822543669385/SWIGGY/MERCHANT PAYMENT,DR231423696023,"3,920.96",-,"318,676.83"
11/01/2025,12/01/2025,UPI DR/P2P383532137906/PRIYA/P2P TRANSFER,UPI554053048599,"3,977.30",-,"314,699.53"
12/01/2025,13/01/2025,NEFT CR/TRF221986750071/TRANSFER IN,CR639891958332,-,"46,306.47","361,006.00"
15/01/2025,16/01/2025,NEFT DR/TRF759463726482/SAVINGS TRANSFER,NEFT828643406563,"3,264.27",-,"357,741.73"
16/01/2025,17/01/2025,UPI DR/UPI181221396190/OLA/MERCHANT PAYMENT,DR205122529009,"6,923.76",-,"350,817.97"
17/01/2025,18/01/2025,UPI DR/UPI595164211538/AIRTEL/MERCHANT PAYMENT,DR205135057505,"5,702.39",-,"345,115.58"
19/01/2025,19/01/2025,NEFT CR/TRF276027548478/TRANSFER IN,CR208870079798,-,"58,820.51","403,936.09"
19/01/2025,19/01/2025,UPI CR/UPI412286135713/AMAN/P2P RECEIVE,UPI236756844794,-,"2,552.55","406,488.64"
19/01/2025,21/01/2025,UPI DR/P2P156957385481/ANJALI/P2P TRANSFER,UPI727268831726,"16,972.48",-,"389,516.16"
20/01/2025,21/01/2025,CASH DEP/CSH129550960249/BRANCH DEPOSIT,CASH474096414581,-,"19,848.78","409,364.94"
21/01/2025,22/01/2025,UPI DR/UPI219188314128/NETFLIX/MERCHANT PAYMENT,DR866275772574,"7,776.11",-,"401,588.83"
22/01/2025,23/01/2025,UPI DR/UPI643962288191/FLIPKART/MERCHANT PAYMENT,DR816658875414,"5,915.49",-,"395,673.34"
22/01/2025,24/01/2025,NEFT CR/TRF265884841145/TRANSFER IN,CR876657230399,-,"40,334.19","436,007.53"
23/01/2025,23/01/2025,UPI DR/UPI217263475464/AMAZON/MERCHANT PAYMENT,DR563720830449,"7,029.25",-,"428,978.28"
23/01/2025,25/01/2025,CHRG DR/FEE540631382723/BANK CHARGE,CHG494484193892,402.54,-,"428,575.74"
23/01/2025,25/01/2025,UPI DR/P2P398444081705/RAHUL/P2P TRANSFER,UPI547912475286,"3,949.12",-,"424,626.62"
24/01/2025,24/01/2025,UPI DR/P2P252710334636/RAHUL/P2P TRANSFER,UPI957558445112,"4,630.47",-,"419,996.15"
24/01/2025,25/01/2025,UPI DR/UPI984571349231/MEDPLUS/MERCHANT PAYMENT,DR722750938764,"3,304.84",-,"416,691.31"
25/01/2025,26/01/2025,UPI DR/UPI299979607319/NETFLIX/MERCHANT PAYMENT,DR472213994948,"7,709.42",-,"408,981.89"
25/01/2025,27/01/2025,UPI DR/UPI842732003903/BOOKMYSHOW/MERCHANT PAYMENT,DR706140622044,"11,495.11",-,"397,486.78"
25/01/2025,27/01/2025,UPI DR/UPI311347687880/ZOMATO/MERCHANT PAYMENT,DR912943649282,"8,862.18",-,"388,624.60"
28/01/2025,29/01/2025,CASH DEP/CSH113870342047/BRANCH DEPOSIT,CASH838026494200,-,"18,053.71","406,678.31"
28/01/2025,30/01/2025,UPI DR/P2P529034687075/MEERA/P2P TRANSFER,UPI232885370131,100.81,-,"406,577.50"
30/01/2025,31/01/2025,NEFT DR/TRF589211323363/ACCOUNT TRANSFER,NEFT288439112406,"10,210.24",-,"396,367.26"
31/01/2025,02/02/2025,UPI DR/UPI574251386696/NETFLIX/MERCHANT PAYMENT,DR529057179038,"1,264.49",-,"395,102.77"
01/02/2025,01/02/2025,NEFT CR/SAL226775252452/TECH MAHINDRA/MONTHLY SALARY,CR541957599467,-,"159,729.00","554,831.77"
01/02/2025,03/02/2025,UPI DR/UPI945348371958/AMAZON/MERCHANT PAYMENT,DR870860609295,"5,004.57",-,"549,827.20"
02/02/2025,02/02/2025,UPI DR/P2P639300599708/AMAN/P2P TRANSFER,UPI881137346377,"4,581.17",-,"545,246.03"
02/02/2025,04/02/2025,UPI DR/UPI866898921717/APOLLO PHARMACY/MERCHANT PAYMENT,DR619556035811,"7,585.97",-,"537,660.06"
02/02/2025,04/02/2025,NEFT DR/TRF257379839417/ACCOUNT TRANSFER,NEFT136342702208,"9,357.22",-,"528,302.84"
04/02/2025,05/02/2025,NEFT DR/TRF182871507502/ACCOUNT TRANSFER,NEFT825235850668,"35,731.19",-,"492,571.65"
05/02/2025,05/02/2025,NEFT CR/TRF128273898526/TRANSFER IN,CR132139587375,-,"37,425.74","529,997.39"
05/02/2025,06/02/2025,UPI DR/P2P204173457729/ANJALI/P2P TRANSFER,UPI882004794570,"1,498.06",-,"528,499.33"
06/02/2025,06/02/2025,CHRG DR/FEE694969048623/BANK CHARGE,CHG407674636413,435.08,-,"528,064.25"
06/02/2025,06/02/2025,UPI DR/P2P116842850398/RAHUL/P2P TRANSFER,UPI201628332663,"8,441.51",-,"519,622.74"
06/02/2025,08/02/2025,NEFT DR/TRF165919683828/ACCOUNT TRANSFER,NEFT765184921362,"28,757.07",-,"490,865.67"
07/02/2025,07/02/2025,UPI DR/P2P389668080169/ROHAN/P2P TRANSFER,UPI645633920604,"24,822.85",-,"466,042.82"
07/02/2025,08/02/2025,UPI DR/UPI876393842924/DMART/MERCHANT PAYMENT,DR942508458582,"2,129.49",-,"463,913.33"
08/02/2025,08/02/2025,NEFT DR/TRF185264749045/ACCOUNT TRANSFER,NEFT457553849866,"26,452.54",-,"437,460.79"
09/02/2025,09/02/2025,UPI CR/P2P996202217227/NEHA/P2P RECEIVE,UPI293112220912,-,"13,968.62","451,429.41"
10/02/2025,11/02/2025,UPI DR/UPI225664246158/JIO/MERCHANT PAYMENT,DR571548504279,"3,937.17",-,"447,492.24"
11/02/2025,11/02/2025,UPI DR/P2P368598905941/PRIYA/P2P TRANSFER,UPI276713282646,"18,826.17",-,"428,666.07"
11/02/2025,11/02/2025,UPI DR/P2P373796845699/SNEHA/P2P TRANSFER,UPI569278795370,"8,461.72",-,"420,204.35"
11/02/2025,12/02/2025,CASH DEP/CSH734823240217/BRANCH DEPOSIT,CASH790347083304,-,"33,475.34","453,679.69"
12/02/2025,13/02/2025,NEFT CR/TRF286491404964/TRANSFER IN,CR286454679214,-,"51,732.11","505,411.80"
14/02/2025,16/02/2025,NEFT CR/TRF811165680168/TRANSFER IN,CR259341366181,-,"24,309.92","529,721.72"
16/02/2025,17/02/2025,NEFT CR/TRF766200079765/TRANSFER IN,CR906732492032,-,"17,447.09","547,168.81"
16/02/2025,17/02/2025,UPI DR/UPI300455798256/BOOKMYSHOW/MERCHANT PAYMENT,DR259766561717,243.72,-,"546,925.09"
18/02/2025,20/02/2025,UPI DR/UPI428382404356/DMART/MERCHANT PAYMENT,DR211710420636,"7,073.30",-,"539,851.79"
18/02/2025,20/02/2025,UPI CR/P2P160608982877/NEHA/P2P RECEIVE,UPI185464733733,-,"19,165.87","559,017.66"
19/02/2025,19/02/2025,UPI CR/P2P433918181633/ROHAN/P2P RECEIVE,UPI376548987236,-,"12,410.21","571,427.87"
20/02/2025,20/02/2025,UPI CR/P2P312538823325/ANJALI/P2P RECEIVE,UPI722603404993,-,"4,381.83","575,809.70"
20/02/2025,22/02/2025,UPI DR/UPI943774249375/OLA/MERCHANT PAYMENT,DR272516893986,"6,851.32",-,"568,958.38"
20/02/2025,22/02/2025,UPI DR/UPI440077344561/SWIGGY/MERCHANT PAYMENT,DR989181241246,"4,051.86",-,"564,906.52"
20/02/2025,22/02/2025,NEFT DR/TRF939683202556/ACCOUNT TRANSFER,NEFT744884263604,"48,105.18",-,"516,801.34"
21/02/2025,21/02/2025,NEFT CR/TRF852262328611/TRANSFER IN,CR458295618151,-,"43,924.57","560,725.91"
21/02/2025,21/02/2025,UPI DR/UPI448370131752/ZOMATO/MERCHANT PAYMENT,DR400419297217,"8,234.31",-,"552,491.60"
21/02/2025,23/02/2025,NEFT CR/TRF804802019346/TRANSFER IN,CR312814946155,-,"34,456.91","586,948.51"
23/02/2025,23/02/2025,UPI DR/UPI937712651189/DMART/MERCHANT PAYMENT,DR274231340194,"3,921.12",-,"583,027.39"
23/02/2025,25/02/2025,CASH DEP/CSH155802454104/BRANCH DEPOSIT,CASH570104536767,-,"18,428.46","601,455.85"
24/02/2025,24/02/2025,UPI DR/UPI649827820532/FLIPKART/MERCHANT PAYMENT,DR309788777962,"8,399.50",-,"593,056.35"
24/02/2025,24/02/2025,UPI DR/P2P215632662379/SNEHA/P2P TRANSFER,UPI273884220296,"13,773.13",-,"579,283.22"
25/02/2025,27/02/2025,NEFT CR/TRF349499140747/TRANSFER IN,CR189103274240,-,"13,901.51","593,184.73"
27/02/2025,01/03/2025,UPI DR/P2P973363238106/AMAN/P2P TRANSFER,UPI629082215527,"13,294.37",-,"579,890.36"
27/02/2025,27/02/2025,UPI DR/P2P886986716817/AMAN/P2P TRANSFER,UPI422058906104,"11,603.91",-,"568,286.45"
28/02/2025,01/03/2025,UPI DR/UPI346591651674/DMART/MERCHANT PAYMENT,DR712264983577,"5,543.50",-,"562,742.95"
01/03/2025,02/03/2025,UPI DR/UPI624401575711/OLA/MERCHANT PAYMENT,DR178290796198,"10,146.92",-,"552,596.03"
02/03/2025,02/03/2025,NEFT DR/TRF847806042721/ACCOUNT TRANSFER,NEFT333943928004,"45,723.35",-,"506,872.68"
03/03/2025,03/03/2025,NEFT CR/SAL205852841410/HCL/MONTHLY SALARY,CR875847694272,-,"158,072.00","664,944.68"
04/03/2025,04/03/2025,CHRG DR/FEE660106460518/BANK CHARGE,CHG754061618907,254.49,-,"664,690.19"
04/03/2025,04/03/2025,UPI DR/UPI903503935301/SPOTIFY/MERCHANT PAYMENT,DR886914251866,"1,654.82",-,"663,035.37"
04/03/2025,04/03/2025,UPI CR/P2P332902599949/NEHA/P2P RECEIVE,UPI545845407274,-,"2,273.83","665,309.20"
04/03/2025,05/03/2025,UPI CR/P2P154560022704/ANJALI/P2P RECEIVE,UPI587052656240,-,"4,531.21","669,840.41"
06/03/2025,06/03/2025,CASH DEP/CSH535770039421/BRANCH DEPOSIT,CASH674813115062,-,"9,767.26","679,607.67"
06/03/2025,06/03/2025,UPI DR/UPI303952166424/AMAZON/MERCHANT PAYMENT,DR461343541322,697.72,-,"678,909.95"
07/03/2025,08/03/2025,CASH DEP/CSH115065209576/BRANCH DEPOSIT,CASH359202944238,-,"8,422.36","687,332.31"
08/03/2025,10/03/2025,CASH DEP/CSH375230658017/BRANCH DEPOSIT,CASH712868893761,-,"28,505.96","715,838.27"
08/03/2025,10/03/2025,CHRG DR/FEE164810811620/BANK CHARGE,CHG271235091925,12.72,-,"715,825.55"
09/03/2025,11/03/2025,UPI DR/UPI134808210079/FLIPKART/MERCHANT PAYMENT,DR744554717956,"1,821.69",-,"714,003.86"
11/03/2025,11/03/2025,UPI DR/UPI173709473764/OLA/MERCHANT PAYMENT,DR934614136526,"8,759.70",-,"705,244.16"
11/03/2025,12/03/2025,NEFT CR/TRF163219276432/TRANSFER IN,CR105154828715,-,"22,408.13","727,652.29"
11/03/2025,12/03/2025,UPI DR/UPI639331385316/AMAZON/MERCHANT PAYMENT,DR743468995075,"4,583.80",-,"723,068.49"
13/03/2025,13/03/2025,UPI DR/P2P455935001024/NEHA/P2P TRANSFER,UPI360640128654,"4,141.98",-,"718,926.51"
15/03/2025,17/03/2025,NEFT DR/TRF441816699304/ACCOUNT TRANSFER,NEFT896305047092,"3,408.18",-,"715,518.33"
16/03/2025,16/03/2025,NEFT CR/TRF868406195345/TRANSFER IN,CR351722095372,-,"55,345.25","770,863.58"
16/03/2025,17/03/2025,UPI DR/UPI419013199981/DMART/MERCHANT PAYMENT,DR314135511729,"2,759.74",-,"768,103.84"
16/03/2025,18/03/2025,NEFT CR/TRF584360852684/TRANSFER IN,CR727365003633,-,"56,959.47","825,063.31"
17/03/2025,18/03/2025,UPI DR/UPI641429440434/JIO/MERCHANT PAYMENT,DR291202395994,"1,374.86",-,"823,688.45"
19/03/2025,19/03/2025,UPI DR/P2P276508582943/AMAN/P2P TRANSFER,UPI315779420168,"12,442.98",-,"811,245.47"
19/03/2025,21/03/2025,CHRG DR/FEE905282068896/BANK CHARGE,CHG754546761224,401.27,-,"810,844.20"
20/03/2025,22/03/2025,CASH DEP/CSH742391152785/BRANCH DEPOSIT,CASH697558517267,-,"1,360.83","812,205.03"
21/03/2025,22/03/2025,UPI DR/P2P431357682369/RAHUL/P2P TRANSFER,UPI830313188993,516.35,-,"811,688.68"
23/03/2025,24/03/2025,NEFT DR/TRF598645617571/ACCOUNT TRANSFER,NEFT297581151501,"14,031.46",-,"797,657.22"
23/03/2025,25/03/2025,UPI DR/P2P937024223362/ANJALI/P2P TRANSFER,UPI491781142569,"18,818.70",-,"778,838.52"
24/03/2025,25/03/2025,UPI DR/P2P950090849724/ANJALI/P2P TRANSFER,UPI186592462507,"24,856.53",-,"753,981.99"
