value_date,post_date,details,ref_no,debit,credit,balance
02/01/2025,02/01/2025,CHRG DR/FEE207586589088/BANK CHARGE / TOPUP ADJUST,CHG404215640495,237.82,"8,669.46","29,679.64"
02/01/2025,02/01/2025,UPI DR/UPI317298173072/OLA/MERCHANT PAYMENT,DR944695662956,"1,285.53",-,"28,394.11"
02/01/2025,03/01/2025,IMPS CR/PKT633252999082/FAMILY SUPPORT/AMAN,IMPS228398459387,-,"10,327.33","38,721.44"
02/01/2025,03/01/2025,UPI CR/P2P672501120148/NEHA/P2P RECEIVE,UPI554471634552,-,"5,096.43","43,817.87"
02/01/2025,04/01/2025,UPI DR/P2P998027687551/KARAN/P2P TRANSFER,UPI176805704727,"1,456.38",-,"42,361.49"
03/01/2025,04/01/2025,UPI DR/UPI734026654113/DMART/MERCHANT PAYMENT,DR639137946283,339.08,-,"42,022.41"
03/01/2025,04/01/2025,NEFT DR/TRF991811884340/ACCOUNT TRANSFER,NEFT763989743774,"1,020.54",-,"41,001.87"
04/01/2025,04/01/2025,UPI DR/P2P462202287351/VIKAS/P2P TRANSFER,UPI547862988616,"1,363.24",-,"39,638.63"
05/01/2025,05/01/2025,CHRG DR/FEE851333423348/BANK CHARGE,CHG147660186435,413.60,-,"39,225.03"
05/01/2025,06/01/2025,UPI DR/P2P514431403313/PRIYA/P2P TRANSFER,UPI972088774062,"4,423.71",-,"34,801.32"
07/01/2025,09/01/2025,CASH DEP/CSH514900521151/BRANCH DEPOSIT,CASH154430069294,-,"3,975.36","38,776.68"
07/01/2025,09/01/2025,UPI DR/UPI864566844466/APOLLO PHARMACY/MERCHANT PAYMENT,DR600041328671,"1,483.48",-,"37,293.20"
07/01/2025,09/01/2025,UPI DR/UPI446813908595/FLIPKART/MERCHANT PAYMENT,DR977452192666,704.92,-,"36,588.28"
08/01/2025,09/01/2025,UPI DR/UPI400681624282/UBER/MERCHANT PAYMENT,DR203908993915,564.83,-,"36,023.45"
09/01/2025,09/01/2025,UPI DR/P2P263530941650/RAHUL/P2P TRANSFER,UPI644842148090,"2,177.74",-,"33,845.71"
09/01/2025,11/01/2025,UPI DR/UPI796654500338/AMAZON/MERCHANT PAYMENT,DR458302930985,64.24,-,"33,781.47"
09/01/2025,11/01/2025,UPI DR/P2P998019957985/RAHUL/P2P TRANSFER,UPI716622679838,"3,272.17",-,"30,509.30"
10/01/2025,10/01/2025,UPI DR/UPI425458517835/APOLLO PHARMACY/MOBILEAPP,UPI645238433618,916.83,-,"29,592.47"
14/01/2025,14/01/2025,CASH DEP/CSH166133142912/BRANCH DEPOSIT,CASH136094046808,-,"4,941.53","34,534.00"
15/01/2025,16/01/2025,NEFT DR/TRF142197648285/SAVINGS TRANSFER,NEFT780733870087,"7,807.63",-,"26,726.37"
16/01/2025,16/01/2025,UPI CR/P2P699035895823/ROHAN/P2P RECEIVE,UPI420856644503,-,595.03,"27,321.40"
16/01/2025,18/01/2025,UPI DR/UPI246718689667/BOOKMYSHOW/MERCHANT PAYMENT,DR401102163188,402.79,-,"26,918.61"
17/01/2025,18/01/2025,UPI CR/P2P893292398354/VIKAS/P2P RECEIVE,UPI533452334945,-,"5,490.46","32,409.07"
18/01/2025,20/01/2025,NEFT CR/SCH555109799559/SCHOLARSHIP CREDIT,CR922828941181,-,"9,973.11","42,382.18"
18/01/2025,20/01/2025,UPI DR/UPI518638318845/SPOTIFY/MERCHANT PAYMENT,DR677209453708,"1,503.45",-,"40,878.73"
18/01/2025,20/01/2025,UPI CR/P2P546618459008/RAHUL/P2P RECEIVE,UPI411535112404,-,"1,068.20","41,946.93"
19/01/2025,19/01/2025,UPI CR/UPI113249177130/KARAN/P2P RECEIVE,UPI572419725894,-,872.77,"42,819.70"
