value_date,post_date,details,ref_no,debit,credit,balance
05/01/2025,06/01/2025,NEFT CR/INV207846220101/SKYLOGIC LLP/PROJECT CREDIT,CR650006317547,-,"67,636.12","170,544.12"
06/01/2025,07/01/2025,CASH DEP/CSH220661769781/BRANCH DEPOSIT,CASH244911784597,-,"33,963.15","204,507.27"
06/01/2025,07/01/2025,NEFT CR/INV708017197954/URBAN FOODS/PROJECT CREDIT,CR348155165181,-,"94,720.72","299,227.99"
06/01/2025,07/01/2025,NEFT CR/INV113245172850/NEXA INFRA/PROJECT CREDIT,CR511646704640,-,"63,353.53","362,581.52"
06/01/2025,07/01/2025,UPI CR/P2P373982932651/NEHA/P2P RECEIVE,UPI101495939906,-,"29,474.45","392,055.97"
07/01/2025,08/01/2025,NEFT CR/INV550184972730/ORBIT RETAIL/PROJECT CREDIT,CR953139835015,-,"25,079.01","417,134.98"
08/01/2025,09/01/2025,UPI DR/UPI333492845140/OLA/MERCHANT PAYMENT,DR583412286803,"10,404.64",-,"406,730.34"
08/01/2025,10/01/2025,NEFT CR/INV945607542823/ALPHA TRADERS/PROJECT PAYMENT,NEFT499585873493,-,"65,500.22","472,230.56"
09/01/2025,11/01/2025,CASH DEP/CSH483408142689/BRANCH DEPOSIT,CASH818406706042,-,"19,618.81","491,849.37"
10/01/2025,10/01/2025,UPI DR/UPI579137222818/AMAZON/MOBILEAPP,UPI621507989264,"1,567.00",-,"490,282.37"
10/01/2025,11/01/2025,UPI DR/UPI659498811931/OLA/MERCHANT PAYMENT,DR576087113541,"8,635.75",-,"481,646.62"
11/01/2025,12/01/2025,UPI DR/UPI822543669385/SWIGGY/MERCHANT PAYMENT,DR231423696023,"3,920.96",-,"477,725.66"
11/01/2025,12/01/2025,UPI DR/P2P383532137906/PRIYA/P2P TRANSFER,UPI554053048599,"3,977.30",-,"473,748.36"
15/01/2025,16/01/2025,NEFT DR/TRF522101562462/SAVINGS TRANSFER,NEFT707777185008,"13,410.42",-,"460,337.94"
16/01/2025,17/01/2025,UPI DR/UPI181221396190/OLA/MERCHANT PAYMENT,DR205122529009,"6,923.76",-,"453,414.18"
