value_date,post_date,details,ref_no,debit,credit,balance
03/01/2025,04/01/2025,UPI DR/UPI161024136403/SWIGGY/MERCHANT PAYMENT,DR494880668007,"5,909.97",-,"219,198.03"
04/01/2025,05/01/2025,NEFT CR/INV837252956331/URBAN FOODS/PROJECT CREDIT,CR886852255912,-,"54,548.69","273,746.72"
07/01/2025,07/01/2025,NEFT DR/TRF580183391303/ACCOUNT TRANSFER,NEFT139892031317,"11,310.37",-,"262,436.35"
09/01/2025,09/01/2025,NEFT DR/TRF428451612365/ACCOUNT TRANSFER,NEFT128671289703,"44,807.94",-,"217,628.41"
09/01/2025,10/01/2025,CASH DEP/CSH114920043295/BRANCH DEPOSIT,CASH948113081630,-,"14,438.15","232,066.56"
10/01/2025,10/01/2025,UPI DR/UPI897758211712/SWIGGY/MOBILEAPP,UPI431369611312,"1,276.98",-,"230,789.58"
10/01/2025,11/01/2025,UPI DR/UPI473859709958/ZOMATO/MERCHANT PAYMENT,DR647720597128,"5,692.51",-,"225,097.07"
12/01/2025,13/01/2025,NEFT DR/TRF868769320685/ACCOUNT TRANSFER,NEFT115573342381,"4,444.56",-,"220,652.51"
14/01/2025,16/01/2025,NEFT CR/INV876403800624/NEXA INFRA/PROJECT CREDIT,CR354423065088,-,"95,766.93","316,419.44"
15/01/2025,16/01/2025,NEFT DR/TRF648213388489/SAVINGS TRANSFER,NEFT375563580647,"6,756.50",-,"309,662.94"
15/01/2025,16/01/2025,UPI CR/P2P368812916017/RAHUL/P2P RECEIVE,UPI282824845543,-,"32,532.89","342,195.83"
15/01/2025,16/01/2025,UPI DR/P2P481872873765/NEHA/P2P TRANSFER,UPI871013335306,"17,017.77",-,"325,178.06"
18/01/2025,19/01/2025,CHRG DR/FEE481894999961/BANK CHARGE,CHG905875737669,113.82,-,"325,064.24"
18/01/2025,20/01/2025,NEFT CR/INV736183400579/ORBIT RETAIL/PROJECT PAYMENT,NEFT795146077976,-,"24,683.51","349,747.75"
19/01/2025,19/01/2025,UPI CR/UPI372890148532/NEHA/P2P RECEIVE,UPI468566442105,-,"2,166.00","351,913.75"
19/01/2025,21/01/2025,UPI DR/UPI588079147892/BIGBASKET/MERCHANT PAYMENT,DR278475625740,"8,739.37",-,"343,174.38"
20/01/2025,21/01/2025,NEFT CR/INV694368815506/SKYLOGIC LLP/PROJECT CREDIT,CR754288448373,-,"23,096.94","366,271.32"
20/01/2025,21/01/2025,UPI DR/P2P883556707843/AMAN/P2P TRANSFER,UPI525928715493,"21,982.63",-,"344,288.69"
24/01/2025,24/01/2025,UPI DR/P2P835756328505/NEHA/P2P TRANSFER,UPI789383528946,"1,567.57",-,"342,721.12"
25/01/2025,25/01/2025,NEFT DR/TRF446693818909/ACCOUNT TRANSFER,NEFT805296871566,"28,612.99",-,"314,108.13"
26/01/2025,26/01/2025,NEFT CR/INV829839423394/URBAN FOODS/PROJECT PAYMENT,NEFT555607615835,-,"32,593.09","346,701.22"
26/01/2025,27/01/2025,NEFT CR/INV896449301803/NEXA INFRA/PROJECT PAYMENT,NEFT837461611807,-,"64,628.90","411,330.12"
27/01/2025,28/01/2025,NEFT CR/INV992101889367/SKYLOGIC LLP/PROJECT CREDIT,CR394071503554,-,"11,854.12","423,184.24"
28/01/2025,30/01/2025,NEFT CR/INV291036736758/ALPHA TRADERS/PROJECT CREDIT,CR976391589295,-,"44,213.58","467,397.82"
29/01/2025,29/01/2025,NEFT CR/INV100640175609/SKYLOGIC LLP/PROJECT CREDIT,CR811497365742,-,"49,206.89","516,604.71"
01/02/2025,01/02/2025,NEFT CR/INV978701406537/ORBIT RETAIL/PROJECT PAYMENT,NEFT566209237857,-,"55,921.43","572,526.14"
01/02/2025,01/02/2025,UPI CR/P2P317838268865/RAHUL/P2P RECEIVE,UPI288338884892,-,"33,425.97","605,952.11"
02/02/2025,03/02/2025,NEFT CR/INV364460924919/ALPHA TRADERS/PROJECT CREDIT,CR108880144555,-,"56,724.22","662,676.33"
02/02/2025,03/02/2025,NEFT CR/INV961348881382/ORBIT RETAIL/PROJECT CREDIT,CR626939386535,-,"95,079.55","757,755.88"
