value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,NEFT CR/SAL557054925366/COGNIZANT/MONTHLY SALARY,CR104837113659,-,"160,456.00","411,214.00"
03/01/2025,03/01/2025,CHRG DR/FEE487412245911/BANK CHARGE,CHG155491515436,56.17,-,"411,157.83"
03/01/2025,05/01/2025,UPI DR/UPI519686127950/FLIPKART/MERCHANT PAYMENT,DR315401528417,"9,206.07",-,"401,951.76"
04/01/2025,06/01/2025,UPI CR/P2P188130569106/PRIYA/P2P RECEIVE,UPI208525308887,-,"12,246.32","414,198.08"
05/01/2025,06/01/2025,UPI DR/UPI785320428035/BOOKMYSHOW/MERCHANT PAYMENT,DR390884712170,"7,480.65",-,"406,717.43"
05/01/2025,06/01/2025,UPI DR/P2P529662236858/NEHA/P2P TRANSFER,UPI675856892745,"18,318.90",-,"388,398.53"
05/01/2025,06/01/2025,UPI DR/P2P919932038064/AMAN/P2P TRANSFER,UPI800393751142,"23,463.25",-,"364,935.28"
06/01/2025,08/01/2025,UPI DR/UPI727462221930/FLIPKART/MERCHANT PAYMENT,DR531870998889,"9,995.08",-,"354,940.20"
07/01/2025,09/01/2025,NEFT CR/TRF883282754405/TRANSFER IN,CR219386193403,-,"59,481.73","414,421.93"
07/01/2025,09/01/2025,UPI CR/P2P570427560431/ANJALI/P2P RECEIVE,UPI106719288421,-,"26,285.93","440,707.86"
09/01/2025,09/01/2025,CHRG DR/FEE678775464178/BANK CHARGE,CHG206198472066,446.80,-,"440,261.06"
10/01/2025,10/01/2025,UPI DR/UPI501482846659/NETFLIX/MOBILEAPP,UPI939088472594,649.65,-,"439,611.41"
12/01/2025,12/01/2025,UPI DR/UPI275628445874/AIRTEL/MERCHANT PAYMENT,DR472618509142,"9,059.11",-,"430,552.30"
15/01/2025,16/01/2025,NEFT DR/TRF271446588855/SAVINGS TRANSFER,NEFT629715668020,"10,088.25",-,"420,464.05"
18/01/2025,20/01/2025,NEFT DR/TRF489508615490/ACCOUNT TRANSFER,NEFT809491343687,"19,044.92",-,"401,419.13"
19/01/2025,19/01/2025,CHRG DR/FEE435017921519/BANK CHARGE,CHG740601045055,90.91,-,"401,328.22"
19/01/2025,19/01/2025,UPI CR/UPI989294575989/KARAN/P2P RECEIVE,UPI762278554590,-,"3,494.70","404,822.92"
19/01/2025,21/01/2025,UPI DR/UPI205191611098/ZOMATO/MERCHANT PAYMENT,DR258264341628,"6,064.75",-,"398,758.17"
20/01/2025,20/01/2025,UPI DR/UPI966837911731/BIGBASKET/MERCHANT PAYMENT,DR764093687645,"1,599.92",-,"397,158.25"
20/01/2025,21/01/2025,CASH DEP/CSH755239443606/BRANCH DEPOSIT,CASH974506893082,-,"22,180.91","419,339.16"
20/01/2025,22/01/2025,UPI DR/P2P477845662025/SNEHA/P2P TRANSFER,UPI638320284932,"2,293.29",-,"417,045.87"
24/01/2025,24/01/2025,UPI DR/P2P163201656796/ANJALI/P2P TRANSFER,UPI371083223770,501.05,-,"416,544.82"
25/01/2025,27/01/2025,NEFT DR/TRF419931330295/ACCOUNT TRANSFER,NEFT742896512109,"47,093.92",-,"369,450.90"
26/01/2025,28/01/2025,NEFT DR/TRF437041984170/ACCOUNT TRANSFER,NEFT570528703828,"29,177.73",-,"340,273.17"
27/01/2025,28/01/2025,UPI DR/P2P341161532267/NEHA/P2P TRANSFER,UPI176229058058,"24,007.38",-,"316,265.79"
27/01/2025,29/01/2025,UPI DR/P2P852961760068/AMAN/P2P TRANSFER,UPI601788348512,"3,175.36",-,"313,090.43"
