value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,01/01/2025,UPI DR/P2P545809132485/PRIYA/P2P TRANSFER / TOPUP ADJUST,UPI442348871432,1.00,"27,080.99","32,665.99"
01/01/2025,02/01/2025,UPI DR/P2P895849236252/ANJALI/P2P TRANSFER,UPI729758893645,580.31,-,"32,085.68"
02/01/2025,03/01/2025,IMPS CR/PKT740273662747/FAMILY SUPPORT/PRIYA,IMPS171498858473,-,"2,873.15","34,958.83"
04/01/2025,04/01/2025,UPI DR/UPI314047774225/APOLLO PHARMACY/MERCHANT PAYMENT,DR495901783866,513.57,-,"34,445.26"
04/01/2025,06/01/2025,UPI DR/P2P196106546941/PRIYA/P2P TRANSFER,UPI824863935317,"4,191.81",-,"30,253.45"
05/01/2025,06/01/2025,CHRG DR/FEE673899447702/BANK CHARGE,CHG698775093917,153.54,-,"30,099.91"
07/01/2025,07/01/2025,UPI DR/UPI753288819367/BOOKMYSHOW/MERCHANT PAYMENT,DR335485848866,"1,719.66",-,"28,380.25"
07/01/2025,09/01/2025,NEFT DR/TRF549452764964/ACCOUNT TRANSFER / TOPUP ADJUST,NEFT914604073313,"13,380.25","11,402.96","26,402.96"
09/01/2025,11/01/2025,UPI DR/UPI603247067126/MEDPLUS/MERCHANT PAYMENT / TOPUP ADJUST,DR274997268935,"1,624.07","7,099.04","31,877.92"
09/01/2025,11/01/2025,UPI DR/UPI606647045006/FLIPKART/MERCHANT PAYMENT,DR778823304292,568.57,-,"31,309.35"
09/01/2025,11/01/2025,UPI DR/UPI484757022849/ZOMATO/MERCHANT PAYMENT,DR825941507293,993.89,-,"30,315.46"
10/01/2025,10/01/2025,UPI DR/UPI968791458213/BOOKMYSHOW/MOBILEAPP,UPI308517451456,854.95,-,"29,460.51"
10/01/2025,11/01/2025,UPI DR/UPI873118561052/OLA/MERCHANT PAYMENT,DR868033346801,157.48,-,"29,303.03"
11/01/2025,13/01/2025,UPI DR/UPI489185519496/AMAZON/MERCHANT PAYMENT,DR658778526676,398.69,-,"28,904.34"
12/01/2025,12/01/2025,NEFT DR/TRF514618059241/ACCOUNT TRANSFER / TOPUP ADJUST,NEFT470932136292,"13,904.34","14,366.72","29,366.72"
13/01/2025,15/01/2025,CHRG DR/FEE813797637767/BANK CHARGE,CHG666258384776,403.45,-,"28,963.27"
