Date,Details,Ref No/Cheque No,Debit,Credit,Balance
15/01/2025,DEP TFR UPI/CR/314989407195/PARTH DA/BKID/ parthchava/UPI 2870250606218 AT 06039 UDGIR,,,227.71,22051.84
17/01/2025,WDL TFR UPI/DR/383822208768/Google P/utib/p laystore1/Mand 7535726962601 AT 06039 UDGIR,,411.80,,21640.04
17/01/2025,WDL TFR UPI/DR/941010771018/Mrs KANC/YESB/ bharatpe9s/Pay 5596866028268 AT 06039 UDGIR,,91.05,,21548.99
18/01/2025,DEP TFR UPI/CR/269037625705/MOHIT SU/BKID/ mohitttade/UPI 7926294264566 AT 06039 UDGIR,,,146.31,21695.30
19/01/2025,WDL TFR UPI/DR/577672711230/ANIL ARJ/YESB/ paytmqrt2m/NA 8299238799238 AT 06039 UDGIR,,220.63,,21474.67
20/01/2025,WDL TFR UPI/DR/673506659165/Pawar Pa/UTIB/g pay-12190/Sent 4831432372351 AT 06039 UDGIR,,55.20,,21419.47
21/01/2025,DEP TFR UPI/CR/054751503947/Akash/SBIN/7899 678022/Payment 4441552034332 AT 06039 UDGIR,,,766.17,22185.64
22/01/2025,WDL TFR UPI/DR/319647980437/CHAITNYA/YESB/q 090572218/Sent 4470559210605 AT 06039 UDGIR,,20.53,,22165.11
23/01/2025,DEP TFR UPI/CR/371334810618/Master S/MAHB/ parthchava/UPI 6046123939719 AT 06039 UDGIR,,,139.36,22304.47
25/01/2025,WDL TFR UPI/DR/761780709078/KRUSHNA /YESB/p aytmqr5vx/Sent 5767846847599 AT 06039 UDGIR,,28.67,,22275.80
26/01/2025,WDL TFR UPI/DR/928680872516/NEW ANGU/YESB/q 994743755/Sent 1151044303394 AT 06039 UDGIR,,459.63,,21816.17
26/01/2025,WDL TFR UPI/DR/935549586605/SEEMA AB/YESB/q 216671691/Sent 4081479670726 AT 06039 UDGIR,,129.61,,21686.56
26/01/2025,WDL TFR UPI/DR/443792845726/Mrs KANC/YESB/ bharatpe9s/Pay 1000802092712 AT 06039 UDGIR,,49.61,,21636.95
26/01/2025,WDL TFR UPI/DR/360332952532/DINESH B/YESB/q 685713653/Sent 8943369742766 AT 06039 UDGIR,,113.02,,21523.93
26/01/2025,WDL TFR UPI/DR/101591503805/Mr NINGA/FDRL/ bharatpe.9/Pay 8317141743511 AT 06039 UDGIR,,85.13,,21438.80
28/01/2025,WDL TFR UPI/DR/573914655317/KRUSHNA /YESB/p aytmqr5vx/Sent 8545285084599 AT 06039 UDGIR,,2.88,,21435.92
29/01/2025,WDL TFR UPI/DR/704689922568/ADITYA K/SBIN/ 6169898350/UPI 9197659128318 AT 06039 UDGIR,,65.18,,21370.74
31/01/2025,WDL TFR UPI/DR/911149981288/RENUKAPR/SBIN/ 5151498101/UPI 9080954234504 AT 06039 UDGIR,,220.14,,21150.60
03/02/2025,WDL TFR UPI/DR/187741480600/Mr PRAMO/MAHB/9 767315244/Sent 2087234234210 AT 06039 UDGIR,,96.25,,21054.35
05/02/2025,WDL TFR UPI/DR/092420409324/SEEMA AB/YESB/q 216671691/Sent 4157619931776 AT 06039 UDGIR,,20.23,,21034.12
05/02/2025,WDL TFR UPI/DR/248210932352/Pawar Pa/UTIB/g pay-12190/Sent 2047265452320 AT 06039 UDGIR,,51.44,,20982.68
06/02/2025,WDL TFR UPI/DR/353608187255/sai trad/YESB/ paytmqraya/NA 5822021590722 AT 06039 UDGIR,,91.86,,20890.82
08/02/2025,WDL TFR UPI/DR/518794492723/Fatema s/YESB/p aytm.s1is/Sent 4529187916777 AT 06039 UDGIR,,96.20,,20794.62
08/02/2025,DEP TFR UPI/CR/321406362949/VINAYKUM/SBIN/ vkshock486/UPI 0927211483997 AT 06039 UDGIR,,,3787.43,24582.05
09/02/2025,WDL TFR UPI/DR/149530445168/Master S/MAHB/ 8166494818/UPI 0188127115527 AT 06039 UDGIR,,65.96,,24516.09
10/02/2025,WDL TFR UPI/DR/536822705206/ADITYA K/SBIN/ 3058743598/UPI 2462748754087 AT 06039 UDGIR,,60.24,,24455.85
10/02/2025,DEP TFR UPI/CR/514245388345/MOHIT SU/BKID/ mohitttade/UPI 1425877571684 AT 06039 UDGIR,,,590.75,25046.60
10/02/2025,WDL TFR UPI/DR/412485337197/Karan Ba/YESB/p aytmqr6ic/Sent 5999271892507 AT 06039 UDGIR,,23.96,,25022.64
10/02/2025,CEMTEX DEP UPI/DRC/60 1928054941/05032026/3085,,,92.54,25115.18
