Date,Details,Ref No/Cheque No,Debit,Credit,Balance
12/01/2025,WDL TFR UPI/DR/224502513728/MOHIT SU/BKID/ 5659843242/UPI 1164431072998 AT 06039 UDGIR,,2945.25,,7444.93
12/01/2025,DEP TFR UPI/CR/912737637105/VINAYKUM/SBIN/ vkshock486/UPI 8012678677486 AT 06039 UDGIR,,,169.14,7614.07
14/01/2025,WDL TFR UPI/DR/868488427077/PRASHANT/YESB/p aytmqr6pl/Sent 7341465120368 AT 06039 UDGIR,,107.70,,7506.37
14/01/2025,WDL TFR UPI/DR/373514670202/Mrs KANC/YESB/ bharatpe9s/Pay 3056909888425 AT 06039 UDGIR,,222.25,,7284.12
14/01/2025,WDL TFR UPI/DR/601708133136/SACHIN R/YESB/ paytmqr578/NA 5244978543247 AT 06039 UDGIR,,14.20,,7269.92
14/01/2025,WDL TFR UPI/DR/646137893241/UDDHAV M/HDFC/v yapar.173/Sent 8336993342354 AT 06039 UDGIR,,4.80,,7265.12
16/01/2025,DEP TFR UPI/CR/631180481743/ADITYA K/SBIN/ adityakris/UPI 2907637774599 AT 06039 UDGIR,,,65.86,7330.98
17/01/2025,WDL TFR UPI/DR/431022386459/ANIL ARJ/YESB/ paytmqrt2m/NA 1841659156032 AT 06039 UDGIR,,98.09,,7232.89
18/01/2025,WDL TFR UPI/DR/996241702956/SEEMA AB/YESB/q 216671691/Sent 2051485072994 AT 06039 UDGIR,,416.26,,6816.63
19/01/2025,WDL TFR UPI/DR/785543527722/Fatema s/YESB/p aytm.s1is/Sent 6048966318384 AT 06039 UDGIR,,39.05,,6777.58
20/01/2025,WDL TFR UPI/DR/697361252908/MOHIT SU/BKID/ 4531606825/UPI 8051647359772 AT 06039 UDGIR,,26.45,,6751.13
21/01/2025,DEP TFR UPI/CR/012549941670/Master S/MAHB/ parthchava/UPI 8270224869290 AT 06039 UDGIR,,,313.12,7064.25
21/01/2025,DEP TFR UPI/CR/069696195055/ADITYA K/SBIN/ adityakris/UPI 9088459532334 AT 06039 UDGIR,,,294.91,7359.16
22/01/2025,DEP TFR UPI/CR/059922259298/ADITYA K/SBIN/ adityakris/UPI 8374323216585 AT 06039 UDGIR,,,541.79,7900.95
23/01/2025,DEP TFR UPI/CR/623641420114/PARTH DA/BKID/ parthchava/UPI 9899681112866 AT 06039 UDGIR,,,24.67,7925.62
25/01/2025,WDL TFR UPI/DR/135611871134/NIDHI ME/YESB/q 518727570/Sent 5801904826027 AT 06039 UDGIR,,79.11,,7846.51
26/01/2025,WDL TFR UPI/DR/412351334516/Master S/MAHB/ 9967876629/UPI 4239221903476 AT 06039 UDGIR,,86.48,,7760.03
28/01/2025,WDL TFR UPI/DR/033316052828/Pawar Pa/UTIB/g pay-12190/Sent 5635549803078 AT 06039 UDGIR,,36.93,,7723.10
28/01/2025,DEP TFR UPI/CR/578101160588/SANIKA OMKAR/IBKL/ user31165/UPI 4526551813244 AT 06039 UDGIR,,,10640.50,18363.60
30/01/2025,DEP TFR UPI/CR/319432659021/ADITYA A/BARB/9 356138585/Paym 4497592015773 AT 06039 UDGIR,,,240.22,18603.82
31/01/2025,WDL TFR UPI/DR/401072470361/AARADHYA/YESB/q 952613693/Sent 7481351427494 AT 06039 UDGIR,,95.20,,18508.62
31/01/2025,WDL TFR UPI/DR/960989884329/KRUSHNA /YESB/p aytmqr5vx/Sent 0847353561278 AT 06039 UDGIR,,40.63,,18467.99
02/02/2025,WDL TFR UPI/DR/459954462440/ANIL ARJ/YESB/ paytmqrt2m/NA 7442547383960 AT 06039 UDGIR,,130.64,,18337.35
03/02/2025,DEP TFR UPI/CR/514031553456/SHRADHA /KVBL/ shradha.na/UPI 7066411399254 AT 06039 UDGIR,,,8573.74,26911.09
05/02/2025,DEP TFR UPI/CR/763482213975/JAGADISH/UBIN/ jaguswami1/UPI 7231093930668 AT 06039 UDGIR,,,1503.46,28414.55
05/02/2025,WDL TFR UPI/DR/232333735583/SOWMYA/YESB/bha ratpe9j/Pay to 3992991908440 AT 06039 UDGIR,,16.29,,28398.26
05/02/2025,DEP TFR UPI/CR/811654755521/SHRADHA /KVBL/ shradha.na/UPI 7215977711885 AT 06039 UDGIR,,,195.79,28594.05
05/02/2025,DEP TFR UPI/CR/711182554147/SANIKA OMKAR/IBKL/ user31165/UPI 0543120376368 AT 06039 UDGIR,,,1275.65,29869.70
06/02/2025,WDL TFR UPI/DR/333347005825/ANIL ARJ/YESB/ paytmqrt2m/NA 5814712802318 AT 06039 UDGIR,,571.83,,29297.87
07/02/2025,WDL TFR UPI/DR/820921537135/HARSHAD /YESB/p aytmqr736/Sent 1603168979322 AT 06039 UDGIR,,301.58,,28996.29
08/02/2025,DEP TFR UPI/CR/492866703433/SANIKA OMKAR/IBKL/ user31165/UPI 5310943767119 AT 06039 UDGIR,,,5552.75,34549.04
09/02/2025,WDL TFR UPI/DR/155858300907/UDDHAV M/HDFC/v yapar.173/Sent 2921135501036 AT 06039 UDGIR,,10.23,,34538.81
10/02/2025,DEP TFR UPI/CR/066513818044/SARTHAK /IPOS/ sarthakksh/UPI 6431226819948 AT 06039 UDGIR,,,24.87,34563.68
10/02/2025,WDL TFR UPI/DR/217728423996/NASER RA/YESB/q 503920062/Sent 5244575424740 AT 06039 UDGIR,,45.67,,34518.01
11/02/2025,DEP TFR UPI/CR/092042375779/PARTH DA/BKID/ parthchava/UPI 6654874603516 AT 06039 UDGIR,,,3282.11,37800.12
14/02/2025,WDL TFR UPI/DR/247922577785/MR SOURA/YESB/q 606711731/Sent 1404128007644 AT 06039 UDGIR,,213.96,,37586.16
14/02/2025,WDL TFR UPI/DR/060868195113/RENUKAPR/SBIN/ 6417029688/UPI 4458754758468 AT 06039 UDGIR,,234.37,,37351.79
14/02/2025,WDL TFR UPI/DR/771684077785/SHREE GA/YESB/q 190874553/Sent 0431935072645 AT 06039 UDGIR,,81.40,,37270.39
14/02/2025,WDL TFR UPI/DR/802154219888/SHREE GA/YESB/q 190874553/Sent 2376649591178 AT 06039 UDGIR,,31.70,,37238.69
16/02/2025,DEP TFR UPI/CR/736017017413/Master S/MAHB/ parthchava/UPI 2886357918613 AT 06039 UDGIR,,,39.76,37278.45
18/02/2025,DEP TFR UPI/CR/866836373559/ADITYA K/SBIN/ adityakris/UPI 0881765884766 AT 06039 UDGIR,,,50.77,37329.22
19/02/2025,WDL TFR UPI/DR/665923035203/RAHUL GO/UTIB/g pay-11242/Sent 1815992708669 AT 06039 UDGIR,,41.10,,37288.12
20/02/2025,WDL TFR UPI/DR/027231429760/SHREE GA/YESB/q 190874553/Sent 0036893863834 AT 06039 UDGIR,,132.64,,37155.48
22/02/2025,DEP TFR UPI/CR/298753626224/ADITYA A/BARB/9 356138585/Paym 4606736288496 AT 06039 UDGIR,,,56.04,37211.52
22/02/2025,WDL TFR UPI/DR/559076511900/ANIL ARJ/YESB/ paytmqrt2m/NA 0514750405347 AT 06039 UDGIR,,60.47,,37151.05
23/02/2025,WDL TFR UPI/DR/857982147157/MANARUL /YESB/q 246645779/Sent 9093961281906 AT 06039 UDGIR,,20.00,,37131.05
24/02/2025,WDL TFR UPI/DR/636611211568/DINESH B/YESB/q 443604504/Sent 0791043930386 AT 06039 UDGIR,,102.87,,37028.18
24/02/2025,DEP TFR UPI/CR/363999188016/Bhagyash/BARB/ vaniswami1/UPI 6242669637251 AT 06039 UDGIR,,,246.38,37274.56
26/02/2025,WDL TFR UPI/DR/404340010710/Y R N Ku/YESB/p aytm-8383/Sent 6938307285725 AT 06039 UDGIR,,677.40,,36597.16
26/02/2025,DEP TFR UPI/CR/883549721426/JAGADISH/UBIN/ jaguswami1/UPI 1826242654690 AT 06039 UDGIR,,,1341.38,37938.54
27/02/2025,WDL TFR UPI/DR/946093477244/Swiggy Ltd/UTIB /swiggyupi@/Pa 5002862103721 AT 06039 UDGIR,,263.48,,37675.06
28/02/2025,WDL TFR UPI/DR/003593363078/Pawar Pa/UTIB/ gpay-12190/Sent 8555604297631 AT 06039 UDGIR,,26.28,,37648.78
02/03/2025,WDL TFR UPI/DR/287849341892/MR SOURA/YESB/q 606711731/Sent 2375897025084 AT 06039 UDGIR,,203.92,,37444.86
03/03/2025,WDL TFR UPI/DR/299636972333/KESHAR S/ESFB/9 921224074/Sent 5535761702886 AT 06039 UDGIR,,8.61,,37436.25
05/03/2025,WDL TFR UPI/DR/259965502944/Master S/MAHB/ 9045910997/UPI 9822290498898 AT 06039 UDGIR,,272.95,,37163.30
