value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,CASH DEP/CSH625414283083/BRANCH DEPOSIT,CASH370343608833,-,"15,810.56","97,433.56"
01/01/2025,02/01/2025,UPI DR/UPI998392047652/BIGBASKET/MERCHANT PAYMENT,DR170960459209,"7,849.35",-,"89,584.21"
01/01/2025,02/01/2025,UPI DR/UPI571231382559/AIRTEL/MERCHANT PAYMENT,DR511629262052,"6,593.55",-,"82,990.66"
01/01/2025,02/01/2025,UPI DR/P2P747705622879/MEERA/P2P TRANSFER,UPI719625198396,"9,926.43",-,"73,064.23"
02/01/2025,02/01/2025,NEFT CR/INV746738354093/NEXA INFRA/PROJECT CREDIT,CR470705375486,-,"98,667.62","171,731.85"
03/01/2025,05/01/2025,CASH DEP/CSH848631501994/BRANCH DEPOSIT,CASH467102604290,-,"21,422.75","193,154.60"
05/01/2025,07/01/2025,UPI DR/P2P820536162557/PRIYA/P2P TRANSFER,UPI236058532756,"16,488.99",-,"176,665.61"
06/01/2025,08/01/2025,NEFT CR/INV965557185503/SKYLOGIC LLP/PROJECT CREDIT,CR207507100640,-,"61,168.58","237,834.19"
07/01/2025,07/01/2025,NEFT CR/INV446887717017/SKYLOGIC LLP/PROJECT CREDIT,CR141442964694,-,"56,397.12","294,231.31"
09/01/2025,09/01/2025,CHRG DR/FEE608910731235/BANK CHARGE,CHG847068711976,104.95,-,"294,126.36"
09/01/2025,09/01/2025,UPI DR/P2P358529179857/KARAN/P2P TRANSFER,UPI745615388632,"23,620.28",-,"270,506.08"
10/01/2025,10/01/2025,UPI DR/UPI292065458258/SPOTIFY/MOBILEAPP,UPI550799514890,"1,304.87",-,"269,201.21"
12/01/2025,12/01/2025,NEFT DR/TRF207509022143/ACCOUNT TRANSFER,NEFT327089849644,"32,052.70",-,"237,148.51"
14/01/2025,15/01/2025,NEFT CR/INV515692573230/ALPHA TRADERS/PROJECT PAYMENT,NEFT157871470462,-,"15,598.90","252,747.41"
15/01/2025,15/01/2025,NEFT DR/TRF903534985010/ACCOUNT TRANSFER,NEFT620577305833,"13,364.00",-,"239,383.41"
15/01/2025,16/01/2025,NEFT DR/TRF893631752473/SAVINGS TRANSFER,NEFT976248888060,"3,715.47",-,"235,667.94"
15/01/2025,17/01/2025,UPI DR/P2P453025920587/SNEHA/P2P TRANSFER,UPI295106324175,"17,714.59",-,"217,953.35"
17/01/2025,17/01/2025,UPI DR/UPI455928686293/NETFLIX/MERCHANT PAYMENT,DR142188271618,912.11,-,"217,041.24"
17/01/2025,19/01/2025,UPI DR/UPI288006012855/APOLLO PHARMACY/MERCHANT PAYMENT,DR537293421559,"9,414.28",-,"207,626.96"
18/01/2025,18/01/2025,NEFT CR/INV888449777541/SKYLOGIC LLP/PROJECT CREDIT,CR169452559193,-,"40,745.05","248,372.01"
19/01/2025,19/01/2025,UPI CR/UPI255851140571/SNEHA/P2P RECEIVE,UPI183709216447,-,346.55,"248,718.56"
19/01/2025,20/01/2025,NEFT DR/TRF886976725427/ACCOUNT TRANSFER,NEFT643921224956,"7,388.87",-,"241,329.69"
21/01/2025,22/01/2025,NEFT CR/INV153663856918/SKYLOGIC LLP/PROJECT CREDIT,CR277910672403,-,"97,491.65","338,821.34"
22/01/2025,22/01/2025,UPI DR/UPI474436021856/AMAZON/MERCHANT PAYMENT,DR565168691618,191.47,-,"338,629.87"
22/01/2025,23/01/2025,NEFT DR/TRF243148606097/ACCOUNT TRANSFER,NEFT896692235990,"7,946.60",-,"330,683.27"
24/01/2025,24/01/2025,UPI DR/P2P689890731410/RAHUL/P2P TRANSFER,UPI285167653826,"4,391.61",-,"326,291.66"
29/01/2025,29/01/2025,UPI DR/P2P556842048550/VIKAS/P2P TRANSFER,UPI647518585463,"4,851.78",-,"321,439.88"
31/01/2025,01/02/2025,CASH DEP/CSH812100613857/BRANCH DEPOSIT,CASH992823535681,-,"13,822.52","335,262.40"
01/02/2025,02/02/2025,UPI DR/UPI227742383187/APOLLO PHARMACY/MERCHANT PAYMENT,DR102086390900,"6,243.78",-,"329,018.62"
02/02/2025,03/02/2025,NEFT CR/INV273922191369/SKYLOGIC LLP/PROJECT CREDIT,CR119116879612,-,"93,016.51","422,035.13"
04/02/2025,06/02/2025,NEFT CR/INV652899568060/ALPHA TRADERS/PROJECT PAYMENT,NEFT447870948919,-,"45,269.66","467,304.79"
05/02/2025,06/02/2025,NEFT DR/TRF202021966050/ACCOUNT TRANSFER,NEFT778791148552,"2,209.87",-,"465,094.92"
06/02/2025,06/02/2025,NEFT CR/INV726965169430/ALPHA TRADERS/PROJECT CREDIT,CR774867201289,-,"65,907.46","531,002.38"
06/02/2025,07/02/2025,NEFT DR/TRF178630379495/ACCOUNT TRANSFER,NEFT651892397943,"33,790.27",-,"497,212.11"
07/02/2025,09/02/2025,NEFT CR/INV288124217723/SKYLOGIC LLP/PROJECT CREDIT,CR684276881213,-,"74,365.49","571,577.60"
08/02/2025,09/02/2025,UPI DR/UPI239793082535/SWIGGY/MERCHANT PAYMENT,DR646613531112,"9,569.32",-,"562,008.28"
08/02/2025,10/02/2025,NEFT CR/INV718541043992/ALPHA TRADERS/PROJECT PAYMENT,NEFT502965486007,-,"83,226.04","645,234.32"
09/02/2025,09/02/2025,NEFT DR/TRF327039786039/ACCOUNT TRANSFER,NEFT845887738742,"10,062.24",-,"635,172.08"
16/02/2025,18/02/2025,UPI DR/P2P368527079692/VIKAS/P2P TRANSFER,UPI686930785046,"24,946.79",-,"610,225.29"
17/02/2025,17/02/2025,NEFT CR/INV706307092163/ALPHA TRADERS/PROJECT CREDIT,CR489034423753,-,"62,829.57","673,054.86"
17/02/2025,17/02/2025,NEFT DR/TRF111883425436/ACCOUNT TRANSFER,NEFT548246839791,"38,036.16",-,"635,018.70"
18/02/2025,19/02/2025,UPI DR/P2P977999084951/PRIYA/P2P TRANSFER,UPI656710124541,"1,172.72",-,"633,845.98"
19/02/2025,19/02/2025,CHRG DR/FEE736362547320/BANK CHARGE,CHG933972069890,168.02,-,"633,677.96"
20/02/2025,21/02/2025,NEFT CR/INV395315802196/NEXA INFRA/PROJECT CREDIT,CR321039705646,-,"90,394.86","724,072.82"
21/02/2025,22/02/2025,UPI DR/UPI648131401624/UBER/MERCHANT PAYMENT,DR111517287899,"2,065.89",-,"722,006.93"
23/02/2025,23/02/2025,NEFT CR/INV130698728809/URBAN FOODS/PROJECT CREDIT,CR126632856426,-,"71,435.51","793,442.44"
24/02/2025,26/02/2025,NEFT DR/TRF993337900410/ACCOUNT TRANSFER,NEFT131084324350,"23,034.09",-,"770,408.35"
26/02/2025,26/02/2025,NEFT CR/INV579056152798/SKYLOGIC LLP/PROJECT PAYMENT,NEFT230917699625,-,"60,794.78","831,203.13"
27/02/2025,01/03/2025,UPI DR/UPI656779846140/BOOKMYSHOW/MERCHANT PAYMENT,DR671496973511,"1,494.64",-,"829,708.49"
06/03/2025,07/03/2025,NEFT CR/INV555170787416/URBAN FOODS/PROJECT CREDIT,CR219907874997,-,"63,608.29","893,316.78"
08/03/2025,10/03/2025,CASH DEP/CSH705270653785/BRANCH DEPOSIT,CASH851213068065,-,"21,914.42","915,231.20"
10/03/2025,10/03/2025,NEFT DR/TRF192601866168/ACCOUNT TRANSFER,NEFT353181340608,"15,980.02",-,"899,251.18"
10/03/2025,11/03/2025,NEFT CR/INV256351786397/ORBIT RETAIL/PROJECT PAYMENT,NEFT168439709446,-,"48,257.58","947,508.76"
14/03/2025,16/03/2025,NEFT CR/INV738678889978/NEXA INFRA/PROJECT PAYMENT,NEFT348041861497,-,"71,395.98","1,018,904.74"
14/03/2025,16/03/2025,UPI DR/P2P435258778406/KARAN/P2P TRANSFER,UPI508246168624,"11,953.84",-,"1,006,950.90"
16/03/2025,17/03/2025,NEFT CR/INV125305739882/URBAN FOODS/PROJECT CREDIT,CR482830807806,-,"60,288.69","1,067,239.59"
17/03/2025,17/03/2025,NEFT CR/INV402000202270/URBAN FOODS/PROJECT CREDIT,CR883804203838,-,"80,632.04","1,147,871.63"
17/03/2025,17/03/2025,UPI DR/UPI953621144795/FLIPKART/MERCHANT PAYMENT,DR753275793897,"1,945.84",-,"1,145,925.79"
17/03/2025,17/03/2025,UPI DR/UPI778788410440/ZOMATO/MERCHANT PAYMENT,DR989873233451,"11,554.89",-,"1,134,370.90"
17/03/2025,17/03/2025,NEFT DR/TRF791309479086/ACCOUNT TRANSFER,NEFT869682344604,"2,959.38",-,"1,131,411.52"
17/03/2025,18/03/2025,CHRG DR/FEE316476608552/BANK CHARGE,CHG481443611555,331.20,-,"1,131,080.32"
18/03/2025,18/03/2025,UPI DR/P2P886910469480/ANJALI/P2P TRANSFER,UPI611280883637,"20,446.91",-,"1,110,633.41"
18/03/2025,20/03/2025,CASH DEP/CSH279040343089/BRANCH DEPOSIT,CASH890062368422,-,"17,672.32","1,128,305.73"
19/03/2025,20/03/2025,NEFT CR/INV885106347197/URBAN FOODS/PROJECT CREDIT,CR407756796966,-,"27,367.18","1,155,672.91"
19/03/2025,21/03/2025,NEFT DR/TRF991409640004/ACCOUNT TRANSFER,NEFT146811563110,"1,233.45",-,"1,154,439.46"
21/03/2025,23/03/2025,NEFT CR/INV117797100799/ORBIT RETAIL/PROJECT CREDIT,CR141740051764,-,"82,187.81","1,236,627.27"
22/03/2025,24/03/2025,UPI DR/UPI233430627810/AMAZON/MERCHANT PAYMENT,DR802181948380,"2,801.33",-,"1,233,825.94"
23/03/2025,23/03/2025,UPI CR/P2P858839942087/MEERA/P2P RECEIVE,UPI206992517340,-,"18,177.87","1,252,003.81"
23/03/2025,24/03/2025,NEFT DR/TRF736126349716/ACCOUNT TRANSFER,NEFT663778481827,"19,231.71",-,"1,232,772.10"
25/03/2025,25/03/2025,NEFT CR/INV762904694871/NEXA INFRA/PROJECT CREDIT,CR293615278385,-,"43,283.47","1,276,055.57"
25/03/2025,25/03/2025,NEFT CR/INV677956860740/SKYLOGIC LLP/PROJECT PAYMENT,NEFT628211494200,-,"27,130.55","1,303,186.12"
26/03/2025,26/03/2025,NEFT CR/INV809668830428/SKYLOGIC LLP/PROJECT CREDIT,CR410104624342,-,"15,748.75","1,318,934.87"
27/03/2025,27/03/2025,UPI DR/P2P632276984072/NEHA/P2P TRANSFER,UPI905790412255,"12,460.57",-,"1,306,474.30"
29/03/2025,29/03/2025,UPI DR/UPI566800673289/AIRTEL/MERCHANT PAYMENT,DR392329248880,725.77,-,"1,305,748.53"
29/03/2025,31/03/2025,CHRG DR/FEE518419948893/BANK CHARGE,CHG584351392103,282.42,-,"1,305,466.11"
30/03/2025,01/04/2025,NEFT DR/TRF424649778509/ACCOUNT TRANSFER,NEFT837111285767,"32,226.79",-,"1,273,239.32"
02/04/2025,04/04/2025,CASH DEP/CSH192889452375/BRANCH DEPOSIT,CASH577960106748,-,"22,890.11","1,296,129.43"
02/04/2025,04/04/2025,UPI DR/P2P162791215934/AMAN/P2P TRANSFER,UPI232510975720,"12,398.34",-,"1,283,731.09"
04/04/2025,04/04/2025,UPI DR/UPI942009978665/APOLLO PHARMACY/MERCHANT PAYMENT,DR716347728386,"9,326.16",-,"1,274,404.93"
04/04/2025,06/04/2025,UPI DR/UPI671238081367/BOOKMYSHOW/MERCHANT PAYMENT,DR703492990023,"2,103.81",-,"1,272,301.12"
06/04/2025,08/04/2025,NEFT DR/TRF801026218571/ACCOUNT TRANSFER,NEFT568851099769,"4,684.69",-,"1,267,616.43"
08/04/2025,08/04/2025,UPI CR/P2P751417669933/PRIYA/P2P RECEIVE,UPI327811262813,-,"8,834.59","1,276,451.02"
08/04/2025,10/04/2025,UPI CR/P2P195325500182/SNEHA/P2P RECEIVE,UPI199044171111,-,"3,196.05","1,279,647.07"
10/04/2025,10/04/2025,UPI CR/P2P672629686960/ANJALI/P2P RECEIVE,UPI502315205536,-,"15,466.18","1,295,113.25"
12/04/2025,12/04/2025,NEFT CR/INV136412086397/URBAN FOODS/PROJECT CREDIT,CR159565928973,-,"81,675.01","1,376,788.26"
12/04/2025,13/04/2025,NEFT CR/INV270218141551/SKYLOGIC LLP/PROJECT CREDIT,CR160278711899,-,"84,834.56","1,461,622.82"
13/04/2025,14/04/2025,NEFT DR/TRF476300271681/ACCOUNT TRANSFER,NEFT671925934227,"11,549.81",-,"1,450,073.01"
15/04/2025,15/04/2025,CASH DEP/CSH372423269991/BRANCH DEPOSIT,CASH250352519207,-,"8,036.63","1,458,109.64"
15/04/2025,16/04/2025,NEFT CR/INV481675711898/NEXA INFRA/PROJECT PAYMENT,NEFT968733667685,-,"52,476.66","1,510,586.30"
15/04/2025,17/04/2025,CASH DEP/CSH961809088486/BRANCH DEPOSIT,CASH292356627149,-,"9,629.71","1,520,216.01"
15/04/2025,17/04/2025,CHRG DR/FEE159716882544/BANK CHARGE,CHG532970387523,48.45,-,"1,520,167.56"
16/04/2025,17/04/2025,NEFT DR/TRF326782624608/ACCOUNT TRANSFER,NEFT632592117038,"5,968.01",-,"1,514,199.55"
17/04/2025,17/04/2025,NEFT CR/INV479155975549/NEXA INFRA/PROJECT CREDIT,CR589397847594,-,"63,156.32","1,577,355.87"
17/04/2025,17/04/2025,UPI DR/UPI906094321060/NETFLIX/MERCHANT PAYMENT,DR377466152312,"11,632.01",-,"1,565,723.86"
17/04/2025,17/04/2025,UPI DR/UPI407843764881/FLIPKART/MERCHANT PAYMENT,DR441698654374,"11,070.13",-,"1,554,653.73"
18/04/2025,20/04/2025,NEFT CR/INV239632745091/ORBIT RETAIL/PROJECT CREDIT,CR815448305807,-,"90,133.07","1,644,786.80"
18/04/2025,20/04/2025,UPI DR/P2P138118783115/KARAN/P2P TRANSFER,UPI477048121155,658.51,-,"1,644,128.29"
19/04/2025,19/04/2025,UPI DR/P2P682016580267/ROHAN/P2P TRANSFER,UPI435387298525,"1,321.76",-,"1,642,806.53"
