value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,01/01/2025,NEFT CR/SAL343786356729/WIPRO/MONTHLY SALARY,CR503534765108,-,"157,407.00","377,531.00"
01/01/2025,02/01/2025,CHRG DR/FEE151634496978/BANK CHARGE,CHG823353291779,418.49,-,"377,112.51"
04/01/2025,04/01/2025,UPI DR/UPI830640909786/BOOKMYSHOW/MERCHANT PAYMENT,DR239130606912,"2,263.94",-,"374,848.57"
05/01/2025,05/01/2025,UPI DR/UPI976325036370/MEDPLUS/MERCHANT PAYMENT,DR298952269897,"8,978.16",-,"365,870.41"
05/01/2025,06/01/2025,UPI DR/UPI454555197090/UBER/MERCHANT PAYMENT,DR707960505405,642.36,-,"365,228.05"
06/01/2025,07/01/2025,NEFT CR/TRF320611218527/TRANSFER IN,CR192828827370,-,"53,391.06","418,619.11"
06/01/2025,07/01/2025,UPI DR/UPI316054410750/BIGBASKET/MERCHANT PAYMENT,DR365075261842,513.55,-,"418,105.56"
06/01/2025,08/01/2025,NEFT CR/TRF149403960714/TRANSFER IN,CR441083886483,-,"22,591.92","440,697.48"
09/01/2025,10/01/2025,UPI DR/UPI148753245279/AMAZON/MERCHANT PAYMENT,DR833526372677,"1,152.82",-,"439,544.66"
10/01/2025,10/01/2025,UPI CR/P2P474660513243/VIKAS/P2P RECEIVE,UPI429617951354,-,"6,603.67","446,148.33"
10/01/2025,10/01/2025,UPI DR/UPI139791414229/MEDPLUS/MOBILEAPP,UPI740493952896,"1,218.39",-,"444,929.94"
12/01/2025,13/01/2025,UPI DR/UPI237982585007/OLA/MERCHANT PAYMENT,DR625503611299,"4,059.63",-,"440,870.31"
15/01/2025,16/01/2025,NEFT DR/TRF267532174851/SAVINGS TRANSFER,NEFT260268925032,"4,485.79",-,"436,384.52"
15/01/2025,17/01/2025,UPI CR/P2P873343442555/SNEHA/P2P RECEIVE,UPI979724332988,-,"33,307.12","469,691.64"
17/01/2025,17/01/2025,UPI DR/P2P669261058703/ANJALI/P2P TRANSFER,UPI510853276037,"18,430.09",-,"451,261.55"
18/01/2025,19/01/2025,CASH DEP/CSH620211722864/BRANCH DEPOSIT,CASH402042955360,-,"29,571.99","480,833.54"
19/01/2025,19/01/2025,UPI CR/UPI717609371908/SNEHA/P2P RECEIVE,UPI531694776558,-,"1,547.21","482,380.75"
19/01/2025,20/01/2025,NEFT DR/TRF569000149623/ACCOUNT TRANSFER,NEFT623714143442,"35,582.88",-,"446,797.87"
21/01/2025,22/01/2025,NEFT CR/TRF880190057230/TRANSFER IN,CR257385288313,-,"48,803.84","495,601.71"
22/01/2025,24/01/2025,UPI DR/UPI936910611651/AMAZON/MERCHANT PAYMENT,DR392748446801,"6,981.04",-,"488,620.67"
23/01/2025,24/01/2025,NEFT CR/TRF164438735950/TRANSFER IN,CR817073301162,-,"22,796.46","511,417.13"
23/01/2025,24/01/2025,UPI DR/UPI182712755430/BOOKMYSHOW/MERCHANT PAYMENT,DR467912210641,"4,228.29",-,"507,188.84"
24/01/2025,24/01/2025,UPI DR/P2P465870650156/RAHUL/P2P TRANSFER,UPI182114177110,"1,846.60",-,"505,342.24"
24/01/2025,25/01/2025,UPI DR/UPI745037389172/OLA/MERCHANT PAYMENT,DR944620190413,961.18,-,"504,381.06"
25/01/2025,26/01/2025,UPI DR/UPI868663726707/MEDPLUS/MERCHANT PAYMENT,DR429845689221,"1,150.01",-,"503,231.05"
25/01/2025,27/01/2025,NEFT CR/TRF649887865887/TRANSFER IN,CR605699144356,-,"15,548.91","518,779.96"
25/01/2025,27/01/2025,UPI DR/UPI527764929232/BOOKMYSHOW/MERCHANT PAYMENT,DR308513161148,"5,561.19",-,"513,218.77"
27/01/2025,27/01/2025,NEFT DR/TRF538053112133/ACCOUNT TRANSFER,NEFT738155232872,"23,689.90",-,"489,528.87"
31/01/2025,01/02/2025,NEFT CR/TRF177161533368/TRANSFER IN,CR492174517997,-,"57,228.12","546,756.99"
01/02/2025,01/02/2025,CHRG DR/FEE675770565972/BANK CHARGE,CHG175102924577,63.14,-,"546,693.85"
01/02/2025,03/02/2025,CHRG DR/FEE853679978944/BANK CHARGE,CHG910751376528,419.73,-,"546,274.12"
02/02/2025,02/02/2025,NEFT CR/SAL608644967274/HCL/MONTHLY SALARY,CR866296342863,-,"156,160.00","702,434.12"
04/02/2025,06/02/2025,UPI DR/UPI305263304614/FLIPKART/MERCHANT PAYMENT,DR690259028423,"2,450.48",-,"699,983.64"
06/02/2025,07/02/2025,CHRG DR/FEE851563309044/BANK CHARGE,CHG773604294977,439.13,-,"699,544.51"
08/02/2025,08/02/2025,NEFT DR/TRF477310370948/ACCOUNT TRANSFER,NEFT686128894922,"30,858.08",-,"668,686.43"
08/02/2025,10/02/2025,UPI DR/P2P744170819432/MEERA/P2P TRANSFER,UPI844711701768,"14,220.67",-,"654,465.76"
10/02/2025,10/02/2025,CHRG DR/FEE213650672582/BANK CHARGE,CHG468572806948,293.02,-,"654,172.74"
10/02/2025,11/02/2025,UPI CR/P2P947784403285/AMAN/P2P RECEIVE,UPI717716165488,-,"33,101.05","687,273.79"
10/02/2025,12/02/2025,UPI DR/UPI865274738996/SWIGGY/MERCHANT PAYMENT,DR224256524636,"8,129.17",-,"679,144.62"
12/02/2025,13/02/2025,UPI DR/UPI183249739899/APOLLO PHARMACY/MERCHANT PAYMENT,DR254897490610,"11,941.57",-,"667,203.05"
13/02/2025,13/02/2025,NEFT CR/TRF319600311685/TRANSFER IN,CR942673803233,-,"32,024.60","699,227.65"
16/02/2025,16/02/2025,UPI DR/UPI172955601535/JIO/MERCHANT PAYMENT,DR285197186810,"3,568.03",-,"695,659.62"
16/02/2025,17/02/2025,CHRG DR/FEE213384222426/BANK CHARGE,CHG239015632484,402.30,-,"695,257.32"
16/02/2025,17/02/2025,NEFT CR/TRF681242143053/TRANSFER IN,CR144684351179,-,"34,372.51","729,629.83"
16/02/2025,17/02/2025,UPI DR/P2P123716569974/KARAN/P2P TRANSFER,UPI535307650590,"9,007.84",-,"720,621.99"
17/02/2025,17/02/2025,NEFT DR/TRF835162112727/ACCOUNT TRANSFER,NEFT951691450286,"13,556.68",-,"707,065.31"
18/02/2025,18/02/2025,CHRG DR/FEE939069012455/BANK CHARGE,CHG727109538002,3.78,-,"707,061.53"
18/02/2025,18/02/2025,UPI DR/UPI186028221064/APOLLO PHARMACY/MERCHANT PAYMENT,DR618740976150,"8,243.22",-,"698,818.31"
18/02/2025,19/02/2025,NEFT CR/TRF542681406695/TRANSFER IN,CR373762240179,-,"56,009.57","754,827.88"
20/02/2025,20/02/2025,CHRG DR/FEE331503764903/BANK CHARGE,CHG911125585614,248.08,-,"754,579.80"
21/02/2025,22/02/2025,UPI DR/UPI860642165452/MEDPLUS/MERCHANT PAYMENT,DR951067642849,"3,477.79",-,"751,102.01"
24/02/2025,25/02/2025,UPI DR/P2P317950524012/NEHA/P2P TRANSFER,UPI813586382567,"14,313.37",-,"736,788.64"
25/02/2025,27/02/2025,UPI DR/P2P381627948476/VIKAS/P2P TRANSFER,UPI218580862953,"7,237.25",-,"729,551.39"
26/02/2025,27/02/2025,UPI DR/P2P779170830899/MEERA/P2P TRANSFER,UPI304618613075,"24,532.12",-,"705,019.27"
27/02/2025,01/03/2025,UPI DR/UPI844810276257/UBER/MERCHANT PAYMENT,DR226916529915,"1,125.04",-,"703,894.23"
01/03/2025,01/03/2025,NEFT CR/SAL823401146328/HCL/MONTHLY SALARY,CR862825645060,-,"155,544.00","859,438.23"
01/03/2025,02/03/2025,UPI DR/UPI412435550503/BIGBASKET/MERCHANT PAYMENT,DR141359281956,"2,488.05",-,"856,950.18"
03/03/2025,05/03/2025,NEFT DR/TRF793934785964/ACCOUNT TRANSFER,NEFT907701173567,"33,782.44",-,"823,167.74"
07/03/2025,07/03/2025,UPI DR/P2P953627312150/NEHA/P2P TRANSFER,UPI114100545277,"7,073.17",-,"816,094.57"
07/03/2025,08/03/2025,NEFT CR/TRF548072314785/TRANSFER IN,CR598665148073,-,"27,433.95","843,528.52"
07/03/2025,09/03/2025,CASH DEP/CSH505636789355/BRANCH DEPOSIT,CASH138049862590,-,"38,835.07","882,363.59"
07/03/2025,09/03/2025,NEFT CR/TRF131502820047/TRANSFER IN,CR918627597578,-,"11,220.37","893,583.96"
07/03/2025,09/03/2025,UPI DR/UPI188388994992/BIGBASKET/MERCHANT PAYMENT,DR370236903568,"3,050.30",-,"890,533.66"
08/03/2025,08/03/2025,CHRG DR/FEE926783886733/BANK CHARGE,CHG294438796619,155.81,-,"890,377.85"
08/03/2025,09/03/2025,UPI DR/P2P484442862119/NEHA/P2P TRANSFER,UPI257846769865,"19,692.82",-,"870,685.03"
08/03/2025,09/03/2025,UPI DR/P2P407949074918/KARAN/P2P TRANSFER,UPI985179072699,"6,741.72",-,"863,943.31"
10/03/2025,11/03/2025,UPI DR/UPI592109206064/AIRTEL/MERCHANT PAYMENT,DR373468735332,"2,699.68",-,"861,243.63"
10/03/2025,11/03/2025,UPI CR/P2P304291307830/SNEHA/P2P RECEIVE,UPI109765745215,-,"20,485.19","881,728.82"
11/03/2025,12/03/2025,UPI DR/UPI749614643171/BOOKMYSHOW/MERCHANT PAYMENT,DR307486501853,"9,144.19",-,"872,584.63"
12/03/2025,14/03/2025,UPI DR/UPI269589188614/APOLLO PHARMACY/MERCHANT PAYMENT,DR390650017457,"10,124.84",-,"862,459.79"
15/03/2025,16/03/2025,NEFT CR/TRF672682267415/TRANSFER IN,CR127701601268,-,"12,115.11","874,574.90"
