Date,Details,Ref No/Cheque No,Debit,Credit,Balance
14/01/2025,DEP TFR UPI/CR/573438732166/NEHA SANIKA/IBKL/ user02880/UPI 7545567851172 AT 06039 UDGIR,,,1697.19,27634.92
14/01/2025,WDL TFR UPI/DR/555260246227/SHREE GA/YESB/q 190874553/Sent 1594736184748 AT 06039 UDGIR,,407.11,,27227.81
15/01/2025,WDL TFR UPI/DR/606420253278/SHREE GA/YESB/q 369201673/Sent 5991529563362 AT 06039 UDGIR,,45.25,,27182.56
16/01/2025,WDL TFR UPI/DR/943648998955/HARSHAD /YESB/p aytmqr736/Sent 6062764829337 AT 06039 UDGIR,,336.59,,26845.97
18/01/2025,WDL TFR UPI/DR/993258846713/LAZYPAY /AIRP/l azypayrep/Lazy 0241487240428 AT 06039 UDGIR,,627.93,,26218.04
19/01/2025,WDL TFR UPI/DR/152073838013/MOHIT SU/BKID/ 5294484796/UPI 3304989750099 AT 06039 UDGIR,,15.24,,26202.80
19/01/2025,DEP TFR UPI/CR/866459786255/JAGADISH/UBIN/ jaguswami1/UPI 9092009231296 AT 06039 UDGIR,,,4713.85,30916.65
21/01/2025,DEP TFR UPI/CR/790786142743/ADITYA K/SBIN/ adityakris/UPI 7780184731003 AT 06039 UDGIR,,,10463.49,41380.14
22/01/2025,DEP TFR UPI/CR/533269416299/MOHIT SU/BKID/ mohitttade/UPI 2210455069905 AT 06039 UDGIR,,,2496.03,43876.17
23/01/2025,WDL TFR UPI/DR/313993800152/JAVED K/CNRB/k 384418@ok/Sent 6226552628075 AT 06039 UDGIR,,5134.00,,38742.17
24/01/2025,WDL TFR UPI/DR/440366082569/Pawar Pa/UTIB/g pay-12190/Sent 5686351783092 AT 06039 UDGIR,,63.87,,38678.30
24/01/2025,DEP TFR UPI/CR/574964281160/PARTH DA/PPIW/8 262854390/Paid 8357156314002 AT 06039 UDGIR,,,163.62,38841.92
25/01/2025,DEP TFR UPI/CR/414654769844/ADITYA K/SBIN/ adityakris/UPI 2737763520033 AT 06039 UDGIR,,,31.62,38873.54
26/01/2025,DEP TFR UPI/CR/655494080787/JAGADISH/UBIN/ jaguswami1/UPI 6307253209477 AT 06039 UDGIR,,,261.01,39134.55
27/01/2025,WDL TFR UPI/DR/259513601890/ANIL ARJ/YESB/ paytmqrt2m/NA 1258495578781 AT 06039 UDGIR,,201.74,,38932.81
28/01/2025,WDL TFR UPI/DR/060755907042/MR SOURA/YESB/q 893257851/Sent 5396457551237 AT 06039 UDGIR,,413.12,,38519.69
28/01/2025,WDL TFR UPI/DR/398485322538/PARTH DA/BKID/ parthchava/UPI 9909917942651 AT 06039 UDGIR,,326.70,,38192.99
29/01/2025,DEP TFR UPI/CR/737662685893/ADITYA K/SBIN/ adityakris/UPI 4501527449115 AT 06039 UDGIR,,,92.15,38285.14
30/01/2025,DEP TFR UPI/CR/109094920928/MOHIT SU/BKID/ mohitttade/UPI 3378613257564 AT 06039 UDGIR,,,98.55,38383.69
30/01/2025,DEP TFR UPI/CR/381288645900/Bhagyash/BARB/ vaniswami1/UPI 6314768521499 AT 06039 UDGIR,,,216.62,38600.31
31/01/2025,WDL TFR UPI/DR/634977926312/MR SOURA/YESB/q 271438621/Sent 9734359915725 AT 06039 UDGIR,,1791.88,,36808.43
31/01/2025,WDL TFR UPI/DR/594453506203/ANIL ARJ/YESB/ paytmqrt2m/NA 7054011734134 AT 06039 UDGIR,,190.99,,36617.44
01/02/2025,DEP TFR UPI/CR/708716821167/ADITYA A/BARB/9 356138585/Paym 4210521375856 AT 06039 UDGIR,,,912.78,37530.22
04/02/2025,DEP TFR UPI/CR/290481086046/JAGADISH/UBIN/ jaguswami1/UPI 7764788104861 AT 06039 UDGIR,,,1140.51,38670.73
05/02/2025,WDL TFR UPI/DR/232419034328/MR SOURA/YESB/q 415633514/Sent 0411085015688 AT 06039 UDGIR,,136.85,,38533.88
06/02/2025,WDL TFR UPI/DR/411309798334/LAZYPAY /AIRP/l azypayrep/Lazy 0463495308816 AT 06039 UDGIR,,542.42,,37991.46
06/02/2025,DEP TFR UPI/CR/988107364899/JAGADISH/UBIN/ jaguswami1/UPI 2818324061036 AT 06039 UDGIR,,,705.91,38697.37
06/02/2025,DEP TFR UPI/CR/835052221197/NEHA SANIKA/IBKL/ user02880/UPI 3800187373320 AT 06039 UDGIR,,,11.38,38708.75
09/02/2025,WDL TFR UPI/DR/646370355757/ANIL ARJ/YESB/ paytmqrt2m/NA 9257708350086 AT 06039 UDGIR,,156.30,,38552.45
09/02/2025,WDL TFR UPI/DR/760838173537/Karan Ba/YESB/p aytmqr6ic/Sent 0487797458547 AT 06039 UDGIR,,48.71,,38503.74
10/02/2025,WDL TFR UPI/DR/036688089135/SEEMA AB/YESB/q 216671691/Sent 9682824414019 AT 06039 UDGIR,,46.86,,38456.88
11/02/2025,WDL TFR UPI/DR/688588427225/JAITA RAM/HDFC/ vyapar.169/Sen 6146722552569 AT 06039 UDGIR,,219.23,,38237.65
14/02/2025,WDL TFR UPI/DR/951149945812/NEW USTA/YESB/q 459049853/Sent 5576811099306 AT 06039 UDGIR,,37.20,,38200.45
14/02/2025,DEP TFR UPI/CR/526820468681/ADITYA K/SBIN/ adityakris/UPI 7647399794140 AT 06039 UDGIR,,,2603.80,40804.25
15/02/2025,WDL TFR UPI/DR/071113654630/RAJENTERP/YESB/ q039410539/Sen 6250024778739 AT 06039 UDGIR,,77.64,,40726.61
16/02/2025,DEP TFR UPI/CR/390068441465/MOHIT SU/BKID/ mohitttade/UPI 8510672427493 AT 06039 UDGIR,,,139.97,40866.58
18/02/2025,DEP TFR UPI/CR/166948351892/MOHIT SU/BKID/ mohitttade/UPI 9141097998045 AT 06039 UDGIR,,,79.07,40945.65
19/02/2025,DEP TFR UPI/CR/182598211896/ADITYA K/SBIN/ adityakris/UPI 6642081548217 AT 06039 UDGIR,,,191.64,41137.29
20/02/2025,DEP TFR UPI/CR/456358871650/JAGADISH/UBIN/ jaguswami1/UPI 1604046106549 AT 06039 UDGIR,,,1978.51,43115.80
21/02/2025,WDL TFR UPI/DR/772685061366/HEALTH C/HDFC/v yapar.175/Sent 9166580526205 AT 06039 UDGIR,,24.68,,43091.12
22/02/2025,DEP TFR UPI/CR/796712809268/NEHA SANIKA/IBKL/ user02880/UPI 1691832339990 AT 06039 UDGIR,,,4873.80,47964.92
22/02/2025,WDL TFR UPI/DR/020750017948/MR SOURA/YESB/q 606711731/Sent 7708001863258 AT 06039 UDGIR,,314.58,,47650.34
25/02/2025,DEP TFR UPI/CR/982291106826/ADITYA K/SBIN/ adityakris/UPI 4298317948783 AT 06039 UDGIR,,,82.46,47732.80
26/02/2025,WDL TFR UPI/DR/306385623358/DINESH B/YESB/q 685713653/Sent 6676067489506 AT 06039 UDGIR,,67.94,,47664.86
28/02/2025,WDL TFR UPI/DR/172174926016/RENUKAPR/KKBK/ 8598407045/UPI 9501368862870 AT 06039 UDGIR,,133.85,,47531.01
28/02/2025,WDL TFR UPI/DR/744618838926/MANARUL /YESB/q 884624756/Sent 5686485324154 AT 06039 UDGIR,,69.46,,47461.55
28/02/2025,WDL TFR UPI/DR/571966132571/MR ADITY/NESF/ 6032701566/UPI 5637850808962 AT 06039 UDGIR,,263.05,,47198.50
01/03/2025,WDL TFR UPI/DR/242788661194/MOHIT SU/BKID/ mohitttade/UPI 8659076597439 AT 06039 UDGIR,,673.10,,46525.40
01/03/2025,WDL TFR UPI/DR/161396296003/NEW CHIN/FDRL/c hintamani/Sent 5470803665517 AT 06039 UDGIR,,10.86,,46514.54
01/03/2025,WDL TFR UPI/DR/682514355057/ADITYA K/SBIN/ 2090670140/UPI 9941373709166 AT 06039 UDGIR,,85.11,,46429.43
02/03/2025,WDL TFR UPI/DR/385728128392/MOHIT SU/BKID/ mohitttade/UPI 7066534065824 AT 06039 UDGIR,,63.88,,46365.55
04/03/2025,DEP TFR UPI/CR/534493914352/ADITYA K/SBIN/ adityakris/UPI 8454503193853 AT 06039 UDGIR,,,133.76,46499.31
07/03/2025,DEP TFR UPI/CR/390860286856/ADITYA A/BARB/9 356138585/Paym 4978855352768 AT 06039 UDGIR,,,547.71,47047.02
08/03/2025,DEP TFR UPI/CR/260345481233/JAGADISH/UBIN/ jaguswami1/UPI 8820180939022 AT 06039 UDGIR,,,2901.58,49948.60
09/03/2025,WDL TFR UPI/DR/650257950299/Girajabh/YESB/p aytm.s1vp/Sent 5432991049628 AT 06039 UDGIR,,16.11,,49932.49
11/03/2025,DEP TFR UPI/CR/732914626209/Master S/MAHB/ parthchava/UPI 4191650964044 AT 06039 UDGIR,,,116.30,50048.79
12/03/2025,DEP TFR UPI/CR/624565031168/JAGADISH/UBIN/ jaguswami1/UPI 9362555438925 AT 06039 UDGIR,,,279.39,50328.18
14/03/2025,WDL TFR UPI/DR/014048006618/Mr Popat/YESB/q 324753482/Sent 0686483699405 AT 06039 UDGIR,,111.67,,50216.51
15/03/2025,WDL TFR UPI/DR/112573216891/ASHWINI /YESB/p aytm.s1sx/Sent 2135587166631 AT 06039 UDGIR,,19.36,,50197.15
16/03/2025,DEP TFR UPI/CR/154978061575/VINAYKUM/SBIN/ vkshock486/UPI 3916081086137 AT 06039 UDGIR,,,2896.87,53094.02
17/03/2025,WDL TFR UPI/DR/234664388616/HARSHAD /BKID/7 350140676/Sent 4254791581368 AT 06039 UDGIR,,3735.32,,49358.70
17/03/2025,WDL TFR UPI/DR/107833004173/ADITYA K/SBIN/ 4673785360/UPI 4713058211056 AT 06039 UDGIR,,213.68,,49145.02
20/03/2025,DEP TFR UPI/CR/631975806779/MOHIT SU/BKID/ mohitttade/UPI 5150895790400 AT 06039 UDGIR,,,102.00,49247.02
22/03/2025,DEP TFR UPI/CR/490595266671/ADITYA K/SBIN/ adityakris/UPI 1091646333682 AT 06039 UDGIR,,,59.10,49306.12
22/03/2025,WDL TFR UPI/DR/760274268589/Mr PRAMO/YESB/q 203287168/Sent 8025617766715 AT 06039 UDGIR,,28.83,,49277.29
23/03/2025,WDL TFR UPI/DR/319261282348/SANJAY B/YESB/p aytmqr6v1/Sent 8500867626468 AT 06039 UDGIR,,231.45,,49045.84
23/03/2025,DEP TFR UPI/CR/137505699485/SARTHAK /IPOS/ sarthakksh/UPI 7480843723174 AT 06039 UDGIR,,,467.23,49513.07
24/03/2025,DEP TFR UPI/CR/628266199646/MR ADITY/NESF/7 972873499/Paym 3314272538971 AT 06039 UDGIR,,,20.79,49533.86
25/03/2025,WDL TFR UPI/DR/620193631360/ADITYA A/BARB/ 4092127481/UPI 9246895597072 AT 06039 UDGIR,,1.41,,49532.45
26/03/2025,WDL TFR UPI/DR/927558575529/RAM KISH/YESB/p aytmqr60e/Sent 7774609390100 AT 06039 UDGIR,,23.07,,49509.38
27/03/2025,DEP TFR UPI/CR/569537868718/PARTH DA/BKID/ parthchava/UPI 0057830372805 AT 06039 UDGIR,,,33.42,49542.80
28/03/2025,DEP TFR UPI/CR/496638559398/MOHIT SU/BKID/ mohitttade/UPI 9421183072297 AT 06039 UDGIR,,,46.72,49589.52
29/03/2025,WDL TFR UPI/DR/500460039352/GAVADE P/UTIB/g pay-11256/Sent 9910713591469 AT 06039 UDGIR,,240.73,,49348.79
30/03/2025,WDL TFR UPI/DR/928915335220/ADITYA K/SBIN/ 6468922312/UPI 9401900138072 AT 06039 UDGIR,,60.06,,49288.73
30/03/2025,WDL TFR UPI/DR/101894652446/Pawar Pa/UTIB/g pay-12190/Sent 6395565787948 AT 06039 UDGIR,,22.10,,49266.63
01/04/2025,WDL TFR UPI/DR/629868970857/UTKARSH /YESB/p aytmqr62n/Sent 3595547517396 AT 06039 UDGIR,,72.34,,49194.29
