value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,03/01/2025,CASH DEP/CSH373065091288/BRANCH DEPOSIT,CASH484138314918,-,"4,797.01","9,057.01"
01/01/2025,03/01/2025,UPI DR/P2P654697945857/ROHAN/P2P TRANSFER,UPI380259589727,"2,847.14",-,"6,209.87"
03/01/2025,04/01/2025,NEFT DR/TRF884804675182/ACCOUNT TRANSFER,NEFT491763735217,"5,959.87",-,250.00
04/01/2025,04/01/2025,UPI DR/UPI707259599029/JIO/MERCHANT PAYMENT,DR365306652301,1.00,-,249.00
05/01/2025,06/01/2025,UPI DR/UPI686754691172/UBER/MERCHANT PAYMENT,DR780505570990,1.00,-,248.00
05/01/2025,07/01/2025,NEFT DR/TRF339915423709/ACCOUNT TRANSFER,NEFT258830053456,1.00,-,247.00
07/01/2025,07/01/2025,IMPS CR/PKT936678115389/FAMILY SUPPORT/NEHA,IMPS881097979986,-,"9,790.26","10,037.26"
07/01/2025,08/01/2025,UPI DR/UPI541869448789/UBER/MERCHANT PAYMENT,DR582511579965,"1,717.76",-,"8,319.50"
07/01/2025,08/01/2025,UPI DR/P2P411377994219/NEHA/P2P TRANSFER,UPI179464702578,"4,877.18",-,"3,442.32"
08/01/2025,10/01/2025,UPI DR/UPI683674500078/SWIGGY/MERCHANT PAYMENT,DR569845205537,182.55,-,"3,259.77"
09/01/2025,09/01/2025,UPI DR/UPI995994420138/AMAZON/MERCHANT PAYMENT,DR799252946663,739.52,-,"2,520.25"
09/01/2025,10/01/2025,UPI DR/UPI272850678077/BIGBASKET/MERCHANT PAYMENT,DR322259998502,"1,255.15",-,"1,265.10"
10/01/2025,10/01/2025,UPI DR/UPI312265375071/DMART/MOBILEAPP,UPI237530713248,"1,015.10",-,250.00
10/01/2025,10/01/2025,UPI DR/P2P384692680597/VIKAS/P2P TRANSFER,UPI753042703788,1.00,-,249.00
10/01/2025,12/01/2025,NEFT CR/SCH166010160824/SCHOLARSHIP CREDIT,CR773574643560,-,"4,344.47","4,593.47"
10/01/2025,12/01/2025,UPI DR/UPI316142792806/AMAZON/MERCHANT PAYMENT,DR481552224035,"1,512.04",-,"3,081.43"
