value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,UPI DR/P2P157004205750/ANJALI/P2P TRANSFER,UPI385589065315,306.93,-,"15,012.07"
02/01/2025,04/01/2025,UPI DR/P2P227628564760/NEHA/P2P TRANSFER,UPI662864650162,"3,858.01",-,"11,154.06"
03/01/2025,03/01/2025,IMPS CR/PKT390984847960/FAMILY SUPPORT/AMAN,IMPS724041240807,-,"12,041.95","23,196.01"
03/01/2025,04/01/2025,UPI DR/UPI773749127636/MEDPLUS/MERCHANT PAYMENT,DR178272392729,"1,648.14",-,"21,547.87"
05/01/2025,06/01/2025,CHRG DR/FEE681961216016/BANK CHARGE,CHG849419860358,269.42,-,"21,278.45"
05/01/2025,06/01/2025,UPI DR/UPI623160121224/BIGBASKET/MERCHANT PAYMENT,DR918085744509,"1,168.46",-,"20,109.99"
05/01/2025,06/01/2025,UPI CR/P2P425500756107/RAHUL/P2P RECEIVE,UPI607545630280,-,"7,155.21","27,265.20"
06/01/2025,08/01/2025,CASH DEP/CSH734360366454/BRANCH DEPOSIT,CASH521346732963,-,"3,465.41","30,730.61"
08/01/2025,08/01/2025,UPI DR/UPI103971896045/NETFLIX/MERCHANT PAYMENT,DR970172720023,"1,214.43",-,"29,516.18"
09/01/2025,09/01/2025,UPI DR/UPI515261284348/FLIPKART/MERCHANT PAYMENT,DR413997400432,268.43,-,"29,247.75"
09/01/2025,11/01/2025,CHRG DR/FEE420249752037/BANK CHARGE,CHG573645806076,443.54,-,"28,804.21"
10/01/2025,10/01/2025,UPI DR/UPI676313120298/JIO/MOBILEAPP,UPI479344372207,293.18,-,"28,511.03"
12/01/2025,13/01/2025,CHRG DR/FEE201568859807/BANK CHARGE,CHG228463769103,121.02,-,"28,390.01"
13/01/2025,14/01/2025,UPI DR/UPI836167805794/SWIGGY/MERCHANT PAYMENT,DR841255134744,"1,655.43",-,"26,734.58"
14/01/2025,14/01/2025,UPI DR/UPI870101875781/APOLLO PHARMACY/MERCHANT PAYMENT,DR808382404253,335.19,-,"26,399.39"
15/01/2025,16/01/2025,NEFT DR/TRF952142440586/SAVINGS TRANSFER,NEFT529253827629,"13,403.10",-,"12,996.29"
15/01/2025,17/01/2025,CASH DEP/CSH122296738125/BRANCH DEPOSIT,CASH906934158427,-,"6,787.50","19,783.79"
16/01/2025,17/01/2025,UPI DR/P2P738348284685/MEERA/P2P TRANSFER,UPI374827567249,"4,598.88",-,"15,184.91"
18/01/2025,18/01/2025,UPI DR/P2P496878338447/ROHAN/P2P TRANSFER,UPI880895749680,"3,840.67",-,"11,344.24"
18/01/2025,19/01/2025,UPI DR/UPI426511444305/JIO/MERCHANT PAYMENT,DR391223989439,950.74,-,"10,393.50"
19/01/2025,19/01/2025,UPI CR/UPI842472084267/ROHAN/P2P RECEIVE,UPI601990224955,-,"6,254.52","16,648.03"
20/01/2025,20/01/2025,UPI DR/P2P315872342026/VIKAS/P2P TRANSFER,UPI100108707815,"1,179.31",-,"15,468.72"
20/01/2025,22/01/2025,CHRG DR/FEE438631020147/BANK CHARGE,CHG762596789628,155.30,-,"15,313.42"
20/01/2025,22/01/2025,UPI DR/UPI554008236079/FLIPKART/MERCHANT PAYMENT,DR837722913418,788.57,-,"14,524.85"
21/01/2025,23/01/2025,UPI DR/UPI821293415712/SWIGGY/MERCHANT PAYMENT,DR530474558929,874.59,-,"13,650.26"
23/01/2025,25/01/2025,UPI DR/UPI971635756096/DMART/MERCHANT PAYMENT,DR395146228464,581.24,-,"13,069.02"
24/01/2025,24/01/2025,UPI DR/P2P119435805344/KARAN/P2P TRANSFER,UPI286038758242,"4,116.49",-,"8,952.53"
24/01/2025,24/01/2025,UPI DR/P2P925916775478/SNEHA/P2P TRANSFER,UPI603233648700,"3,851.98",-,"5,100.55"
24/01/2025,26/01/2025,CHRG DR/FEE554435199550/BANK CHARGE,CHG186646115704,17.95,-,"5,082.60"
26/01/2025,26/01/2025,CASH DEP/CSH584827761144/BRANCH DEPOSIT,CASH515420394925,-,"4,570.11","9,652.71"
27/01/2025,28/01/2025,CHRG DR/FEE889455005385/BANK CHARGE,CHG631471389743,324.77,-,"9,327.94"
28/01/2025,28/01/2025,UPI DR/P2P385077462075/KARAN/P2P TRANSFER,UPI782214538294,"4,308.15",-,"5,019.79"
28/01/2025,30/01/2025,CHRG DR/FEE154580486344/BANK CHARGE,CHG334489409037,202.50,-,"4,817.29"
31/01/2025,01/02/2025,UPI DR/UPI124401262977/FLIPKART/MERCHANT PAYMENT,DR370977117865,290.52,-,"4,526.77"
31/01/2025,01/02/2025,NEFT DR/TRF424431348248/ACCOUNT TRANSFER,NEFT517087176426,"1,026.77",-,"3,500.00"
02/02/2025,02/02/2025,IMPS CR/PKT148731581663/FAMILY SUPPORT/VIKAS,IMPS754861390141,-,"3,887.70","7,387.70"
02/02/2025,04/02/2025,NEFT CR/SCH293780467820/SCHOLARSHIP CREDIT,CR933303034210,-,"4,951.77","12,339.47"
03/02/2025,03/02/2025,UPI DR/UPI662704212173/NETFLIX/MERCHANT PAYMENT,DR723189948878,"1,701.75",-,"10,637.72"
04/02/2025,06/02/2025,UPI DR/UPI445360395334/SPOTIFY/MERCHANT PAYMENT,DR320687806660,"1,088.95",-,"9,548.77"
08/02/2025,09/02/2025,UPI DR/UPI115850171484/OLA/MERCHANT PAYMENT,DR635391668298,495.09,-,"9,053.68"
08/02/2025,10/02/2025,NEFT CR/SCH516749392401/SCHOLARSHIP CREDIT,CR159200510562,-,"15,652.44","24,706.12"
11/02/2025,13/02/2025,UPI CR/P2P457353974106/AMAN/P2P RECEIVE,UPI362248327284,-,"2,995.68","27,701.80"
12/02/2025,13/02/2025,CASH DEP/CSH287078548288/BRANCH DEPOSIT,CASH731540615144,-,"1,912.67","29,614.47"
12/02/2025,14/02/2025,UPI DR/P2P361920278861/KARAN/P2P TRANSFER,UPI604102835033,175.03,-,"29,439.44"
13/02/2025,15/02/2025,CHRG DR/FEE470590760902/BANK CHARGE,CHG338234226123,150.60,-,"29,288.84"
13/02/2025,15/02/2025,UPI DR/UPI920234783537/SWIGGY/MERCHANT PAYMENT,DR635638286563,"1,020.07",-,"28,268.77"
16/02/2025,16/02/2025,UPI DR/UPI212152365171/SPOTIFY/MERCHANT PAYMENT,DR232708751248,"1,607.97",-,"26,660.80"
17/02/2025,17/02/2025,UPI CR/P2P281080948824/MEERA/P2P RECEIVE,UPI256687972017,-,"3,676.83","30,337.63"
17/02/2025,18/02/2025,UPI DR/UPI220281041461/ZOMATO/MERCHANT PAYMENT,DR416516912551,885.47,-,"29,452.16"
20/02/2025,20/02/2025,CASH DEP/CSH143736860728/BRANCH DEPOSIT,CASH861903109908,-,"2,584.85","32,037.01"
20/02/2025,21/02/2025,CHRG DR/FEE731896023967/BANK CHARGE,CHG744580733877,375.06,-,"31,661.95"
20/02/2025,22/02/2025,UPI DR/P2P345900477444/PRIYA/P2P TRANSFER,UPI201932742837,"2,921.92",-,"28,740.03"
21/02/2025,22/02/2025,UPI CR/P2P742023209406/RAHUL/P2P RECEIVE,UPI165151719948,-,"3,712.33","32,452.36"
22/02/2025,22/02/2025,NEFT CR/SCH754533709799/SCHOLARSHIP CREDIT,CR369745855438,-,"12,281.19","44,733.54"
24/02/2025,25/02/2025,CASH DEP/CSH389984089730/BRANCH DEPOSIT,CASH237696019914,-,"1,806.09","46,539.64"
25/02/2025,27/02/2025,UPI DR/UPI553641083086/MEDPLUS/MERCHANT PAYMENT,DR119599601716,"1,726.21",-,"44,813.43"
27/02/2025,27/02/2025,NEFT DR/TRF215733154091/ACCOUNT TRANSFER,NEFT826794636432,"41,313.43",-,"3,500.00"
28/02/2025,02/03/2025,UPI DR/P2P689072747275/NEHA/P2P TRANSFER,UPI962030862218,1.00,-,"3,499.00"
02/03/2025,03/03/2025,UPI DR/UPI935500942429/ZOMATO/MERCHANT PAYMENT,DR456091493230,1.00,-,"3,498.00"
04/03/2025,04/03/2025,IMPS CR/PKT267981587306/FAMILY SUPPORT/ROHAN,IMPS805098433392,-,"9,699.63","13,197.63"
04/03/2025,05/03/2025,UPI DR/P2P722014056474/SNEHA/P2P TRANSFER,UPI319976863932,648.24,-,"12,549.39"
06/03/2025,07/03/2025,UPI DR/P2P284286538833/RAHUL/P2P TRANSFER,UPI741960101624,256.94,-,"12,292.45"
07/03/2025,08/03/2025,UPI DR/UPI214223437071/AIRTEL/MERCHANT PAYMENT,DR763682005771,"1,290.52",-,"11,001.93"
07/03/2025,09/03/2025,NEFT DR/TRF603446145595/ACCOUNT TRANSFER,NEFT121627212108,"7,501.93",-,"3,500.00"
09/03/2025,11/03/2025,UPI DR/UPI871363971630/AMAZON/MERCHANT PAYMENT,DR327915457812,1.00,-,"3,499.00"
10/03/2025,11/03/2025,NEFT CR/SCH722574218754/SCHOLARSHIP CREDIT,CR296372176750,-,"1,306.18","4,805.18"
13/03/2025,13/03/2025,UPI DR/P2P332210769062/PRIYA/P2P TRANSFER,UPI598656404984,"1,305.18",-,"3,500.00"
14/03/2025,15/03/2025,UPI DR/P2P612622037498/KARAN/P2P TRANSFER,UPI593849814321,1.00,-,"3,499.00"
18/03/2025,19/03/2025,CASH DEP/CSH376480874992/BRANCH DEPOSIT,CASH909516692018,-,"4,748.52","8,247.52"
