value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,NEFT CR/CLT484345225034/ORBIT RETAIL/BULK RECEIPT,CR501757905590,-,"72,038.04","166,637.04"
03/01/2025,05/01/2025,UPI DR/P2P202937439826/VIKAS/P2P TRANSFER,UPI715807313374,"14,305.02",-,"152,332.02"
04/01/2025,04/01/2025,NEFT DR/VEN907207888380/PACKAGING HUB/VENDOR PAYMENT,NEFT621724296723,"68,852.07",-,"83,479.95"
07/01/2025,07/01/2025,UPI DR/UPI451752261603/OLA/MERCHANT PAYMENT,DR283839769779,"3,764.77",-,"79,715.18"
07/01/2025,08/01/2025,UPI CR/P2P267431049602/KARAN/P2P RECEIVE,UPI682827343803,-,"17,059.91","96,775.09"
10/01/2025,10/01/2025,UPI DR/UPI679918502806/NETFLIX/MOBILEAPP,UPI406484057951,644.84,-,"96,130.25"
10/01/2025,11/01/2025,RTGS CR/CLT202205606705/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS664492516530,-,"62,671.68","158,801.93"
10/01/2025,11/01/2025,UPI DR/P2P750435198403/KARAN/P2P TRANSFER,UPI101593113883,"4,732.18",-,"154,069.75"
11/01/2025,11/01/2025,NEFT DR/VEN192416762874/PRINT HOUSE/VENDOR PAYMENT,NEFT766477965695,"45,135.84",-,"108,933.91"
13/01/2025,13/01/2025,CHRG DR/FEE956783831109/BANK CHARGE,CHG165599751085,217.62,-,"108,716.29"
13/01/2025,15/01/2025,NEFT CR/CLT445356619269/ORBIT RETAIL/BULK RECEIPT,CR718635693309,-,"276,161.85","384,878.14"
13/01/2025,15/01/2025,UPI DR/P2P215267848989/MEERA/P2P TRANSFER,UPI646504243132,"11,227.66",-,"373,650.48"
14/01/2025,14/01/2025,CHRG DR/FEE807382714232/BANK CHARGE,CHG153875135941,315.65,-,"373,334.83"
14/01/2025,14/01/2025,NEFT CR/CLT665576972838/SKYLOGIC LLP/BULK RECEIPT,CR293452405181,-,"142,663.92","515,998.75"
14/01/2025,14/01/2025,UPI DR/UPI977715775591/SWIGGY/MERCHANT PAYMENT,DR192064534757,"3,678.29",-,"512,320.46"
14/01/2025,16/01/2025,UPI DR/P2P289052745075/NEHA/P2P TRANSFER,UPI296842081541,"4,661.54",-,"507,658.92"
15/01/2025,16/01/2025,NEFT DR/TRF138452784919/SAVINGS TRANSFER,NEFT318948837039,"3,390.95",-,"504,267.97"
15/01/2025,16/01/2025,RTGS CR/CLT318604469953/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS936860926174,-,"190,142.67","694,410.64"
15/01/2025,17/01/2025,UPI DR/UPI435541776141/SWIGGY/MERCHANT PAYMENT,DR617784098564,313.03,-,"694,097.61"
16/01/2025,18/01/2025,UPI DR/UPI101836575159/SPOTIFY/MERCHANT PAYMENT,DR469534325073,"1,086.02",-,"693,011.59"
17/01/2025,19/01/2025,UPI DR/P2P796285452543/ANJALI/P2P TRANSFER,UPI972051703236,"21,567.50",-,"671,444.09"
19/01/2025,19/01/2025,UPI CR/UPI980163335405/ROHAN/P2P RECEIVE,UPI366873205700,-,"5,823.77","677,267.86"
20/01/2025,22/01/2025,NEFT DR/VEN266086945908/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT353464141637,"98,762.20",-,"578,505.66"
21/01/2025,22/01/2025,NEFT DR/VEN619220358329/CITY LOGISTICS/VENDOR PAYMENT,NEFT858568679371,"24,859.61",-,"553,646.05"
22/01/2025,22/01/2025,CHRG DR/FEE828479200816/BANK CHARGE,CHG434815755168,382.52,-,"553,263.53"
22/01/2025,22/01/2025,NEFT DR/GST513533868638/GST PAYMENT/CBIC,TAX205969374315,"96,590.26",-,"456,673.27"
22/01/2025,22/01/2025,UPI CR/P2P437129221196/KARAN/P2P RECEIVE,UPI562785631041,-,"29,018.24","485,691.51"
22/01/2025,24/01/2025,UPI DR/UPI117997710976/MEDPLUS/MERCHANT PAYMENT,DR967172871617,"3,289.54",-,"482,401.97"
