value_date,post_date,details,ref_no,debit,credit,balance
03/01/2025,04/01/2025,NEFT CR/SAL796558476982/INFOSYS/MONTHLY SALARY,CR228746228684,-,"44,658.60","248,541.60"
03/01/2025,05/01/2025,UPI DR/UPI134065794007/SWIGGY/MERCHANT PAYMENT,DR659033059978,"8,671.79",-,"239,869.81"
04/01/2025,05/01/2025,UPI DR/UPI599397682677/SPOTIFY/MERCHANT PAYMENT,DR420377437748,"2,643.82",-,"237,225.99"
05/01/2025,06/01/2025,UPI DR/P2P133849071913/ROHAN/P2P TRANSFER,UPI681803626941,"24,284.04",-,"212,941.95"
07/01/2025,07/01/2025,NEFT CR/TRF867486014236/TRANSFER IN,CR718535451766,-,"46,414.02","259,355.97"
08/01/2025,08/01/2025,CASH DEP/CSH644682894156/BRANCH DEPOSIT,CASH665885366606,-,"41,603.09","300,959.06"
10/01/2025,10/01/2025,UPI DR/UPI170956327535/JIO/MOBILEAPP,UPI276078156339,489.39,-,"300,469.67"
10/01/2025,10/01/2025,UPI CR/P2P723348718994/ROHAN/P2P RECEIVE,UPI816098965604,-,"28,494.26","328,963.93"
11/01/2025,11/01/2025,UPI DR/UPI982191447773/FLIPKART/MERCHANT PAYMENT,DR903940216681,812.93,-,"328,151.00"
11/01/2025,13/01/2025,UPI DR/UPI778107869292/AIRTEL/MERCHANT PAYMENT,DR857785634416,"8,557.35",-,"319,593.65"
12/01/2025,14/01/2025,NEFT DR/TRF190698211300/ACCOUNT TRANSFER,NEFT376147576995,"15,833.45",-,"303,760.20"
13/01/2025,13/01/2025,CHRG DR/FEE392005404888/BANK CHARGE,CHG861131448647,121.10,-,"303,639.10"
13/01/2025,14/01/2025,UPI DR/UPI410898327967/SPOTIFY/MERCHANT PAYMENT,DR939680605581,628.86,-,"303,010.24"
14/01/2025,14/01/2025,CASH DEP/CSH678401585426/BRANCH DEPOSIT,CASH670201228370,-,"35,732.56","338,742.80"
15/01/2025,16/01/2025,NEFT DR/TRF620217984696/SAVINGS TRANSFER,NEFT816419275787,"3,676.05",-,"335,066.75"
15/01/2025,16/01/2025,UPI DR/P2P784082921158/AMAN/P2P TRANSFER,UPI667872560436,"5,030.11",-,"330,036.64"
15/01/2025,17/01/2025,UPI DR/UPI622131807594/BOOKMYSHOW/MERCHANT PAYMENT,DR200013315748,"1,629.86",-,"328,406.78"
17/01/2025,18/01/2025,CHRG DR/FEE325146252962/BANK CHARGE,CHG589704531487,378.15,-,"328,028.63"
19/01/2025,19/01/2025,NEFT CR/TRF993876262060/TRANSFER IN,CR154310324057,-,"45,578.19","373,606.82"
19/01/2025,19/01/2025,UPI CR/UPI795215810388/RAHUL/P2P RECEIVE,UPI760811342484,-,"3,183.45","376,790.27"
20/01/2025,20/01/2025,UPI DR/UPI204700156438/OLA/MERCHANT PAYMENT,DR782902488740,"2,537.09",-,"374,253.18"
21/01/2025,23/01/2025,UPI DR/P2P313113527959/VIKAS/P2P TRANSFER,UPI348347561509,"5,927.07",-,"368,326.11"
24/01/2025,24/01/2025,UPI DR/P2P188343275106/AMAN/P2P TRANSFER,UPI641265826661,598.77,-,"367,727.34"
24/01/2025,24/01/2025,UPI DR/P2P254467921185/PRIYA/P2P TRANSFER,UPI882194158270,"21,311.98",-,"346,415.36"
24/01/2025,26/01/2025,UPI DR/UPI188840904013/SWIGGY/MERCHANT PAYMENT,DR156512890952,"7,028.61",-,"339,386.75"
30/01/2025,31/01/2025,UPI DR/UPI650820374919/OLA/MERCHANT PAYMENT,DR606802999088,"7,847.70",-,"331,539.05"
31/01/2025,02/02/2025,UPI DR/P2P226045733006/NEHA/P2P TRANSFER,UPI188121347990,"21,028.84",-,"310,510.21"
01/02/2025,02/02/2025,UPI DR/UPI694607347774/NETFLIX/MERCHANT PAYMENT,DR772455663961,"4,754.82",-,"305,755.39"
01/02/2025,03/02/2025,NEFT CR/TRF964682317066/TRANSFER IN,CR485384738745,-,"10,247.95","316,003.34"
02/02/2025,02/02/2025,CHRG DR/FEE881868566012/BANK CHARGE,CHG286562376468,351.28,-,"315,652.06"
02/02/2025,02/02/2025,NEFT CR/SAL685893513494/HCL/MONTHLY SALARY,CR619323799754,-,"45,567.90","361,219.96"
03/02/2025,03/02/2025,UPI DR/UPI731189561931/JIO/MERCHANT PAYMENT,DR993367225094,"6,156.61",-,"355,063.35"
03/02/2025,05/02/2025,UPI DR/UPI698422823750/JIO/MERCHANT PAYMENT,DR117147138273,"8,453.79",-,"346,609.56"
06/02/2025,06/02/2025,UPI DR/UPI960309263001/NETFLIX/MERCHANT PAYMENT,DR203363803151,"1,694.95",-,"344,914.61"
07/02/2025,07/02/2025,CASH DEP/CSH286986891642/BRANCH DEPOSIT,CASH333655797728,-,"10,444.11","355,358.72"
07/02/2025,09/02/2025,CASH DEP/CSH786304174163/BRANCH DEPOSIT,CASH959157388952,-,"10,082.43","365,441.15"
09/02/2025,09/02/2025,CHRG DR/FEE580718052946/BANK CHARGE,CHG657102353658,201.39,-,"365,239.76"
11/02/2025,11/02/2025,NEFT CR/TRF641803146175/TRANSFER IN,CR251092629817,-,"38,632.02","403,871.78"
11/02/2025,13/02/2025,CHRG DR/FEE253983170876/BANK CHARGE,CHG358902475345,437.05,-,"403,434.73"
13/02/2025,14/02/2025,CASH DEP/CSH563928000340/BRANCH DEPOSIT,CASH855512312549,-,"26,322.74","429,757.47"
13/02/2025,14/02/2025,UPI DR/UPI708672455066/FLIPKART/MERCHANT PAYMENT,DR831306075192,"11,518.11",-,"418,239.36"
13/02/2025,15/02/2025,UPI DR/P2P323043720063/AMAN/P2P TRANSFER,UPI160987588408,"22,140.40",-,"396,098.96"
15/02/2025,16/02/2025,NEFT CR/TRF669290890043/TRANSFER IN,CR648760874099,-,"17,728.23","413,827.19"
17/02/2025,19/02/2025,UPI DR/UPI379644446037/AMAZON/MERCHANT PAYMENT,DR725563467985,"5,950.18",-,"407,877.01"
20/02/2025,20/02/2025,UPI DR/UPI734891124331/ZOMATO/MERCHANT PAYMENT,DR718940860597,"10,891.55",-,"396,985.46"
21/02/2025,21/02/2025,NEFT CR/TRF710878778966/TRANSFER IN,CR471152613352,-,"41,297.70","438,283.16"
23/02/2025,23/02/2025,CASH DEP/CSH565456457880/BRANCH DEPOSIT,CASH915967739534,-,"22,279.77","460,562.93"
24/02/2025,26/02/2025,NEFT CR/TRF536880461869/TRANSFER IN,CR931402980264,-,"27,071.70","487,634.63"
24/02/2025,26/02/2025,UPI DR/P2P533929664970/KARAN/P2P TRANSFER,UPI100567471004,"5,062.60",-,"482,572.03"
25/02/2025,25/02/2025,UPI DR/UPI184372057550/APOLLO PHARMACY/MERCHANT PAYMENT,DR534647271210,"1,989.15",-,"480,582.88"
26/02/2025,26/02/2025,UPI DR/UPI261652821102/ZOMATO/MERCHANT PAYMENT,DR152013137945,"8,954.17",-,"471,628.71"
27/02/2025,28/02/2025,CHRG DR/FEE482963435107/BANK CHARGE,CHG532455362027,218.30,-,"471,410.41"
28/02/2025,02/03/2025,UPI DR/UPI365364073436/ZOMATO/MERCHANT PAYMENT,DR342695307975,"8,185.21",-,"463,225.20"
01/03/2025,03/03/2025,UPI DR/UPI345497644824/SPOTIFY/MERCHANT PAYMENT,DR143772386096,"5,155.79",-,"458,069.41"
02/03/2025,02/03/2025,NEFT CR/SAL974384082726/INFOSYS/MONTHLY SALARY,CR423323749792,-,"41,693.40","499,762.81"
03/03/2025,05/03/2025,UPI DR/UPI679814406900/SPOTIFY/MERCHANT PAYMENT,DR121656703521,"1,187.17",-,"498,575.64"
04/03/2025,04/03/2025,UPI DR/UPI453065117394/FLIPKART/MERCHANT PAYMENT,DR418880744989,408.47,-,"498,167.17"
05/03/2025,07/03/2025,CASH DEP/CSH822902858171/BRANCH DEPOSIT,CASH399058871242,-,"35,622.29","533,789.46"
06/03/2025,08/03/2025,UPI CR/P2P224383870097/ROHAN/P2P RECEIVE,UPI804157948131,-,"21,400.89","555,190.35"
07/03/2025,07/03/2025,UPI DR/UPI322347415042/ZOMATO/MERCHANT PAYMENT,DR867531061954,"2,163.45",-,"553,026.90"
07/03/2025,08/03/2025,UPI CR/P2P277426942922/NEHA/P2P RECEIVE,UPI949096868504,-,"34,086.94","587,113.84"
08/03/2025,09/03/2025,NEFT CR/TRF483485305092/TRANSFER IN,CR432828707171,-,"22,571.49","609,685.33"
08/03/2025,09/03/2025,UPI DR/UPI240927436479/DMART/MERCHANT PAYMENT,DR205017660445,"9,974.15",-,"599,711.18"
10/03/2025,10/03/2025,CHRG DR/FEE137643332631/BANK CHARGE,CHG718937108744,146.11,-,"599,565.07"
11/03/2025,13/03/2025,UPI DR/UPI404858845163/NETFLIX/MERCHANT PAYMENT,DR136305072654,"3,285.48",-,"596,279.59"
12/03/2025,12/03/2025,UPI DR/UPI808836969303/ZOMATO/MERCHANT PAYMENT,DR314902477139,"1,438.19",-,"594,841.40"
14/03/2025,15/03/2025,CHRG DR/FEE212896418069/BANK CHARGE,CHG269984915948,319.86,-,"594,521.54"
14/03/2025,16/03/2025,UPI DR/P2P357886948955/ANJALI/P2P TRANSFER,UPI444211284624,"12,633.00",-,"581,888.54"
15/03/2025,15/03/2025,NEFT DR/TRF339541726508/ACCOUNT TRANSFER,NEFT474613054201,"12,088.18",-,"569,800.36"
15/03/2025,15/03/2025,UPI CR/P2P532064686819/RAHUL/P2P RECEIVE,UPI499314363138,-,"31,246.94","601,047.30"
16/03/2025,17/03/2025,UPI DR/P2P287941171507/RAHUL/P2P TRANSFER,UPI824023386264,"14,587.09",-,"586,460.21"
17/03/2025,18/03/2025,UPI DR/UPI778004221646/APOLLO PHARMACY/MERCHANT PAYMENT,DR167459506132,"4,855.39",-,"581,604.82"
17/03/2025,18/03/2025,UPI DR/UPI718046309981/NETFLIX/MERCHANT PAYMENT,DR282183336175,"9,501.64",-,"572,103.18"
18/03/2025,19/03/2025,NEFT DR/TRF437206088275/ACCOUNT TRANSFER,NEFT317086836532,"30,435.03",-,"541,668.15"
18/03/2025,20/03/2025,NEFT CR/TRF112723229855/TRANSFER IN,CR558926533718,-,"6,588.33","548,256.48"
19/03/2025,20/03/2025,NEFT CR/TRF582945695392/TRANSFER IN,CR903952755006,-,"32,304.07","580,560.55"
20/03/2025,22/03/2025,UPI CR/P2P106959975559/SNEHA/P2P RECEIVE,UPI422285870930,-,"1,887.97","582,448.52"
21/03/2025,21/03/2025,NEFT CR/TRF583574493388/TRANSFER IN,CR886974931100,-,"62,933.58","645,382.10"
21/03/2025,23/03/2025,UPI CR/P2P759199217985/ANJALI/P2P RECEIVE,UPI882536973992,-,"14,778.82","660,160.92"
22/03/2025,24/03/2025,UPI DR/UPI809089863698/BOOKMYSHOW/MERCHANT PAYMENT,DR971969534155,"1,243.29",-,"658,917.63"
24/03/2025,24/03/2025,UPI DR/UPI300021831135/FLIPKART/MERCHANT PAYMENT,DR866690786944,"2,368.19",-,"656,549.44"
24/03/2025,26/03/2025,UPI DR/UPI494009164616/AIRTEL/MERCHANT PAYMENT,DR442918086412,"7,776.23",-,"648,773.21"
25/03/2025,25/03/2025,UPI DR/P2P978475199894/RAHUL/P2P TRANSFER,UPI599304087398,"20,312.81",-,"628,460.40"
26/03/2025,26/03/2025,CASH DEP/CSH120265071149/BRANCH DEPOSIT,CASH560861691205,-,"8,345.69","636,806.09"
26/03/2025,27/03/2025,UPI DR/UPI662429143401/NETFLIX/MERCHANT PAYMENT,DR949897222246,"10,643.58",-,"626,162.51"
29/03/2025,29/03/2025,NEFT CR/TRF846114047037/TRANSFER IN,CR392266041519,-,"34,283.30","660,445.81"
29/03/2025,29/03/2025,UPI DR/UPI353772651191/DMART/MERCHANT PAYMENT,DR429017130376,"8,800.32",-,"651,645.49"
31/03/2025,01/04/2025,CASH DEP/CSH120834270170/BRANCH DEPOSIT,CASH160396983485,-,"10,834.93","662,480.42"
02/04/2025,03/04/2025,NEFT CR/SAL890641466949/INFOSYS/MONTHLY SALARY,CR723252064371,-,"41,018.25","703,498.67"
02/04/2025,03/04/2025,UPI DR/P2P425491776473/VIKAS/P2P TRANSFER,UPI450076135450,"22,911.04",-,"680,587.63"
02/04/2025,04/04/2025,CHRG DR/FEE999058355963/BANK CHARGE,CHG782445794874,226.67,-,"680,360.96"
03/04/2025,04/04/2025,UPI DR/UPI391343400854/SWIGGY/MERCHANT PAYMENT,DR300753869583,"5,031.17",-,"675,329.79"
03/04/2025,05/04/2025,CASH DEP/CSH384085939808/BRANCH DEPOSIT,CASH491343249045,-,"10,522.21","685,852.00"
04/04/2025,05/04/2025,UPI DR/UPI268825163483/DMART/MERCHANT PAYMENT,DR199872084817,"5,342.59",-,"680,509.41"
04/04/2025,05/04/2025,UPI DR/UPI161791347074/NETFLIX/MERCHANT PAYMENT,DR927437394513,"8,212.19",-,"672,297.22"
05/04/2025,06/04/2025,UPI DR/UPI346411095074/AIRTEL/MERCHANT PAYMENT,DR314522751266,"3,590.87",-,"668,706.35"
06/04/2025,08/04/2025,NEFT CR/TRF923134107724/TRANSFER IN,CR834374767020,-,"13,507.65","682,214.00"
07/04/2025,09/04/2025,UPI DR/P2P475496698783/RAHUL/P2P TRANSFER,UPI849006653259,"14,743.56",-,"667,470.44"
10/04/2025,10/04/2025,NEFT CR/TRF363081394760/TRANSFER IN,CR645954439839,-,"2,283.63","669,754.08"
10/04/2025,10/04/2025,UPI CR/P2P156930351759/PRIYA/P2P RECEIVE,UPI784973233937,-,"20,351.17","690,105.25"
10/04/2025,10/04/2025,UPI CR/P2P180803409642/VIKAS/P2P RECEIVE,UPI967377224175,-,"6,376.47","696,481.72"
10/04/2025,11/04/2025,UPI DR/UPI930070429532/AIRTEL/MERCHANT PAYMENT,DR345378342948,"4,931.30",-,"691,550.42"
10/04/2025,11/04/2025,UPI CR/P2P620646061243/AMAN/P2P RECEIVE,UPI152483295654,-,"24,637.20","716,187.62"
12/04/2025,13/04/2025,CASH DEP/CSH466139588126/BRANCH DEPOSIT,CASH998259616530,-,"21,769.80","737,957.42"
18/04/2025,19/04/2025,NEFT CR/TRF397679777084/TRANSFER IN,CR134291951372,-,"40,414.47","778,371.89"
19/04/2025,19/04/2025,UPI DR/UPI934992922167/FLIPKART/MERCHANT PAYMENT,DR876357189195,"7,665.67",-,"770,706.22"
