value_date,post_date,details,ref_no,debit,credit,balance
02/01/2025,02/01/2025,UPI DR/BIZ840991106920/PACKAGING HUB/SUPPLIER PAYMENT,DR312626210007,"27,334.19",-,"644,892.81"
03/01/2025,03/01/2025,RTGS CR/CLT162241930606/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS963719936116,-,"129,906.67","774,799.48"
05/01/2025,06/01/2025,NEFT CR/CLT902010776901/SKYLOGIC LLP/BULK RECEIPT,CR951093053199,-,"51,473.26","826,272.74"
07/01/2025,09/01/2025,CHRG DR/FEE356764198082/BANK CHARGE,CHG319014366372,21.87,-,"826,250.87"
07/01/2025,09/01/2025,RTGS CR/CLT127887863680/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS995593038642,-,"89,015.32","915,266.19"
09/01/2025,09/01/2025,NEFT DR/VEN670593311491/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT484393052012,"138,252.96",-,"777,013.23"
09/01/2025,10/01/2025,CASH DEP/CSH715860030417/BRANCH DEPOSIT,CASH902434735532,-,"6,421.97","783,435.20"
09/01/2025,10/01/2025,UPI DR/UPI453236839296/AMAZON/MERCHANT PAYMENT,DR892026138148,"10,802.09",-,"772,633.11"
09/01/2025,11/01/2025,UPI DR/BIZ681735306052/WAREHOUSE RENT/SUPPLIER PAYMENT,DR258789120485,"14,652.51",-,"757,980.60"
10/01/2025,10/01/2025,UPI DR/UPI811675588415/OLA/MOBILEAPP,UPI231402833485,231.66,-,"757,748.94"
10/01/2025,12/01/2025,NEFT DR/VEN485025553069/WAREHOUSE RENT/VENDOR PAYMENT,NEFT940182149021,"93,757.03",-,"663,991.91"
11/01/2025,12/01/2025,UPI CR/P2P127869167301/RAHUL/P2P RECEIVE,UPI636873582721,-,"28,592.70","692,584.61"
12/01/2025,12/01/2025,NEFT CR/CLT259260119296/URBAN FOODS/BULK RECEIPT,CR724339911215,-,"275,267.03","967,851.64"
12/01/2025,13/01/2025,NEFT CR/CLT242565584910/SKYLOGIC LLP/BULK RECEIPT,CR174901219709,-,"113,948.93","1,081,800.57"
14/01/2025,15/01/2025,NEFT DR/VEN977871522402/CITY LOGISTICS/VENDOR PAYMENT,NEFT944581499749,"117,626.61",-,"964,173.96"
15/01/2025,16/01/2025,NEFT DR/TRF821620731687/SAVINGS TRANSFER,NEFT760785404065,"9,467.19",-,"954,706.77"
15/01/2025,17/01/2025,UPI DR/BIZ658288174982/PRINT HOUSE/SUPPLIER PAYMENT,DR892481852217,"46,815.49",-,"907,891.28"
16/01/2025,17/01/2025,UPI DR/P2P363595274994/RAHUL/P2P TRANSFER,UPI434916631366,"5,950.90",-,"901,940.38"
17/01/2025,19/01/2025,NEFT CR/CLT684048517916/URBAN FOODS/BULK RECEIPT,CR352442957311,-,"252,138.54","1,154,078.92"
18/01/2025,20/01/2025,RTGS CR/CLT274672295824/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS283818790731,-,"158,414.62","1,312,493.54"
19/01/2025,19/01/2025,UPI CR/UPI424030184850/NEHA/P2P RECEIVE,UPI935156151824,-,355.72,"1,312,849.26"
21/01/2025,21/01/2025,NEFT CR/CLT477839716676/URBAN FOODS/BULK RECEIPT,CR541634097943,-,"72,453.68","1,385,302.94"
22/01/2025,22/01/2025,UPI DR/UPI958237628540/ZOMATO/MERCHANT PAYMENT,DR360571190679,"7,924.03",-,"1,377,378.91"
22/01/2025,23/01/2025,NEFT CR/CLT523348581546/URBAN FOODS/BULK RECEIPT,CR896890849138,-,"84,591.31","1,461,970.22"
23/01/2025,24/01/2025,NEFT CR/CLT670419701504/ALPHA TRADERS/BULK RECEIPT,CR807847726773,-,"151,592.82","1,613,563.03"
23/01/2025,25/01/2025,NEFT CR/CLT190041310989/NEXA INFRA/BULK RECEIPT,CR563184623860,-,"171,767.13","1,785,330.16"
24/01/2025,24/01/2025,UPI DR/UPI433391465753/NETFLIX/MERCHANT PAYMENT,DR525063415253,"8,842.22",-,"1,776,487.94"
24/01/2025,24/01/2025,UPI DR/P2P520554314189/ROHAN/P2P TRANSFER,UPI387696263098,"4,084.34",-,"1,772,403.60"
25/01/2025,26/01/2025,NEFT DR/VEN326239147977/PACKAGING HUB/VENDOR PAYMENT,NEFT789173752471,"72,322.18",-,"1,700,081.42"
26/01/2025,26/01/2025,NEFT DR/GST208843404207/GST PAYMENT/CBIC,TAX364132741847,"96,862.15",-,"1,603,219.27"
27/01/2025,28/01/2025,UPI DR/UPI695119926419/BOOKMYSHOW/MERCHANT PAYMENT,DR424634787256,"9,320.73",-,"1,593,898.54"
27/01/2025,28/01/2025,UPI DR/P2P946549399296/SNEHA/P2P TRANSFER,UPI906627158627,"12,592.73",-,"1,581,305.81"
28/01/2025,29/01/2025,CASH DEP/CSH264487116398/BRANCH DEPOSIT,CASH527403321111,-,"7,951.42","1,589,257.23"
29/01/2025,30/01/2025,UPI CR/P2P155874907822/VIKAS/P2P RECEIVE,UPI523053234129,-,"5,733.96","1,594,991.18"
30/01/2025,01/02/2025,NEFT DR/VEN891299720811/WAREHOUSE RENT/VENDOR PAYMENT,NEFT208472380348,"42,349.03",-,"1,552,642.15"
31/01/2025,02/02/2025,UPI DR/P2P551970395815/VIKAS/P2P TRANSFER,UPI659279011072,"3,355.19",-,"1,549,286.96"
01/02/2025,01/02/2025,NEFT CR/CLT624888450497/NEXA INFRA/BULK RECEIPT,CR420695345448,-,"260,412.62","1,809,699.58"
02/02/2025,04/02/2025,NEFT CR/CLT639773837062/ALPHA TRADERS/BULK RECEIPT,CR678204020477,-,"250,665.60","2,060,365.18"
03/02/2025,05/02/2025,RTGS CR/CLT691812360742/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS176325730611,-,"79,174.23","2,139,539.41"
05/02/2025,05/02/2025,CHRG DR/FEE415938951141/BANK CHARGE,CHG757655755284,226.38,-,"2,139,313.03"
05/02/2025,06/02/2025,NEFT CR/CLT256991567728/ORBIT RETAIL/BULK RECEIPT,CR883383753286,-,"92,343.14","2,231,656.17"
06/02/2025,07/02/2025,NEFT DR/VEN641811630388/CITY LOGISTICS/VENDOR PAYMENT,NEFT189322956345,"127,137.10",-,"2,104,519.07"
06/02/2025,08/02/2025,NEFT DR/VEN604058122143/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT458171857047,"36,339.28",-,"2,068,179.79"
06/02/2025,08/02/2025,UPI DR/P2P840237007802/VIKAS/P2P TRANSFER,UPI320444249459,"15,213.61",-,"2,052,966.18"
07/02/2025,08/02/2025,CHRG DR/FEE926484400739/BANK CHARGE,CHG124409989401,113.62,-,"2,052,852.56"
07/02/2025,08/02/2025,NEFT DR/VEN413164271435/PRINT HOUSE/VENDOR PAYMENT,NEFT672395572060,"42,913.66",-,"2,009,938.90"
09/02/2025,11/02/2025,UPI DR/BIZ950209241931/PRINT HOUSE/SUPPLIER PAYMENT,DR662549394695,"10,641.89",-,"1,999,297.01"
10/02/2025,10/02/2025,NEFT CR/CLT479570890318/URBAN FOODS/BULK RECEIPT,CR325898172000,-,"149,887.59","2,149,184.61"
12/02/2025,14/02/2025,NEFT CR/CLT849325285515/NEXA INFRA/BULK RECEIPT,CR505305728620,-,"87,537.54","2,236,722.15"
13/02/2025,13/02/2025,CASH DEP/CSH828979519626/BRANCH DEPOSIT,CASH730486519960,-,"19,019.60","2,255,741.75"
13/02/2025,14/02/2025,UPI DR/BIZ318823248397/RAWMAT SUPPLY/SUPPLIER PAYMENT,DR918389484166,"85,978.19",-,"2,169,763.56"
13/02/2025,14/02/2025,RTGS CR/CLT296849498219/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS307496239230,-,"144,685.15","2,314,448.71"
14/02/2025,14/02/2025,NEFT DR/VEN938007850320/WAREHOUSE RENT/VENDOR PAYMENT,NEFT348094957813,"47,961.50",-,"2,266,487.21"
15/02/2025,17/02/2025,RTGS CR/CLT724024206649/NEXA INFRA/INVOICE SETTLEMENT,RTGS361047267359,-,"123,748.75","2,390,235.95"
16/02/2025,16/02/2025,RTGS CR/CLT354694545267/NEXA INFRA/INVOICE SETTLEMENT,RTGS446192919276,-,"223,013.31","2,613,249.27"
16/02/2025,17/02/2025,NEFT DR/VEN274974141461/PRINT HOUSE/VENDOR PAYMENT,NEFT537463811928,"62,675.19",-,"2,550,574.08"
17/02/2025,17/02/2025,UPI DR/UPI218689595360/FLIPKART/MERCHANT PAYMENT,DR493381295306,"4,030.72",-,"2,546,543.36"
17/02/2025,19/02/2025,UPI DR/UPI681323096950/JIO/MERCHANT PAYMENT,DR384540213010,"2,009.32",-,"2,544,534.04"
18/02/2025,19/02/2025,UPI DR/UPI150130822741/NETFLIX/MERCHANT PAYMENT,DR584746218103,"6,140.10",-,"2,538,393.94"
19/02/2025,19/02/2025,NEFT DR/VEN246939069434/PRINT HOUSE/VENDOR PAYMENT,NEFT668296318389,"134,796.21",-,"2,403,597.73"
19/02/2025,19/02/2025,RTGS CR/CLT724425677584/URBAN FOODS/INVOICE SETTLEMENT,RTGS942069947878,-,"138,120.56","2,541,718.29"
20/02/2025,22/02/2025,UPI CR/P2P323322843808/RAHUL/P2P RECEIVE,UPI866195786905,-,"7,706.02","2,549,424.31"
21/02/2025,21/02/2025,UPI CR/P2P305802903868/RAHUL/P2P RECEIVE,UPI177051543770,-,"34,131.97","2,583,556.28"
21/02/2025,22/02/2025,UPI DR/BIZ548228583821/WAREHOUSE RENT/SUPPLIER PAYMENT,DR422022731067,"46,049.51",-,"2,537,506.77"
21/02/2025,22/02/2025,NEFT DR/VEN641448259093/CITY LOGISTICS/VENDOR PAYMENT,NEFT516400293312,"52,581.09",-,"2,484,925.68"
22/02/2025,22/02/2025,NEFT DR/VEN247630583038/WAREHOUSE RENT/VENDOR PAYMENT,NEFT535405662509,"92,136.16",-,"2,392,789.52"
24/02/2025,24/02/2025,NEFT DR/VEN670506441758/PRINT HOUSE/VENDOR PAYMENT,NEFT394576719915,"118,686.99",-,"2,274,102.53"
24/02/2025,25/02/2025,NEFT DR/GST764581371127/GST PAYMENT/CBIC,TAX567772458066,"45,462.48",-,"2,228,640.05"
24/02/2025,26/02/2025,NEFT DR/VEN650324589047/WAREHOUSE RENT/VENDOR PAYMENT,NEFT337107701623,"53,373.01",-,"2,175,267.04"
27/02/2025,27/02/2025,RTGS CR/CLT735391101830/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS569482402096,-,"188,383.67","2,363,650.71"
02/03/2025,03/03/2025,CASH DEP/CSH215981210824/BRANCH DEPOSIT,CASH805248550592,-,"7,999.68","2,371,650.39"
08/03/2025,08/03/2025,NEFT CR/CLT344464496931/ORBIT RETAIL/BULK RECEIPT,CR432665162698,-,"221,030.85","2,592,681.24"
08/03/2025,09/03/2025,UPI DR/UPI978787716574/ZOMATO/MERCHANT PAYMENT,DR519467737605,"1,478.50",-,"2,591,202.74"
08/03/2025,09/03/2025,NEFT DR/VEN931619804859/PRINT HOUSE/VENDOR PAYMENT,NEFT619855971944,"142,420.13",-,"2,448,782.61"
09/03/2025,11/03/2025,UPI DR/BIZ320292360768/CITY LOGISTICS/SUPPLIER PAYMENT,DR415000527144,"34,854.69",-,"2,413,927.92"
10/03/2025,12/03/2025,UPI DR/UPI218772959786/NETFLIX/MERCHANT PAYMENT,DR746025412595,"1,488.79",-,"2,412,439.13"
11/03/2025,11/03/2025,NEFT CR/CLT504297674438/ALPHA TRADERS/BULK RECEIPT,CR781677480440,-,"228,520.32","2,640,959.45"
13/03/2025,15/03/2025,NEFT CR/CLT222510167930/NEXA INFRA/BULK RECEIPT,CR759668190646,-,"230,688.73","2,871,648.18"
14/03/2025,14/03/2025,NEFT CR/CLT794292896769/ORBIT RETAIL/BULK RECEIPT,CR311931603696,-,"73,261.29","2,944,909.47"
14/03/2025,15/03/2025,RTGS CR/CLT655959749027/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS187472878256,-,"108,617.01","3,053,526.48"
14/03/2025,16/03/2025,NEFT DR/VEN865296864816/CITY LOGISTICS/VENDOR PAYMENT,NEFT465428719225,"99,977.19",-,"2,953,549.29"
15/03/2025,16/03/2025,NEFT DR/VEN583975341528/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT201856533416,"102,185.84",-,"2,851,363.45"
15/03/2025,16/03/2025,RTGS CR/CLT650781761391/NEXA INFRA/INVOICE SETTLEMENT,RTGS963086562709,-,"40,061.85","2,891,425.29"
15/03/2025,16/03/2025,UPI DR/P2P537874157537/AMAN/P2P TRANSFER,UPI414882599172,"1,832.67",-,"2,889,592.62"
15/03/2025,16/03/2025,UPI DR/P2P395312985936/MEERA/P2P TRANSFER,UPI422275820532,"12,151.90",-,"2,877,440.72"
16/03/2025,17/03/2025,UPI DR/P2P947501151381/SNEHA/P2P TRANSFER,UPI796331034136,"14,625.02",-,"2,862,815.70"
17/03/2025,17/03/2025,CASH DEP/CSH761843812653/BRANCH DEPOSIT,CASH502191342634,-,"31,366.23","2,894,181.93"
19/03/2025,19/03/2025,NEFT CR/CLT125698586555/ORBIT RETAIL/BULK RECEIPT,CR688867495580,-,"264,619.70","3,158,801.63"
20/03/2025,20/03/2025,NEFT DR/VEN868357905800/PACKAGING HUB/VENDOR PAYMENT,NEFT737101382146,"156,214.75",-,"3,002,586.88"
20/03/2025,21/03/2025,RTGS CR/CLT634536585451/NEXA INFRA/INVOICE SETTLEMENT,RTGS689056140776,-,"206,341.79","3,208,928.67"
21/03/2025,21/03/2025,NEFT DR/GST633119414637/GST PAYMENT/CBIC,TAX705269929875,"79,615.37",-,"3,129,313.30"
21/03/2025,23/03/2025,CHRG DR/FEE276990627957/BANK CHARGE,CHG460054397473,98.64,-,"3,129,214.66"
22/03/2025,24/03/2025,RTGS CR/CLT727786226865/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS482458505283,-,"109,341.49","3,238,556.15"
24/03/2025,25/03/2025,NEFT CR/CLT518494939866/ALPHA TRADERS/BULK RECEIPT,CR874198587998,-,"267,284.74","3,505,840.89"
26/03/2025,27/03/2025,CASH DEP/CSH488494583985/BRANCH DEPOSIT,CASH824831179024,-,"2,819.20","3,508,660.09"
26/03/2025,27/03/2025,UPI DR/UPI446485352681/ZOMATO/MERCHANT PAYMENT,DR595539471317,"8,464.44",-,"3,500,195.65"
26/03/2025,28/03/2025,UPI DR/UPI373514891721/JIO/MERCHANT PAYMENT,DR796345136437,"4,351.64",-,"3,495,844.01"
29/03/2025,31/03/2025,NEFT CR/CLT954874992297/ORBIT RETAIL/BULK RECEIPT,CR697843091489,-,"134,729.96","3,630,573.97"
30/03/2025,30/03/2025,NEFT DR/VEN637058173152/PRINT HOUSE/VENDOR PAYMENT,NEFT586566520072,"79,478.71",-,"3,551,095.26"
01/04/2025,01/04/2025,UPI DR/BIZ358986642067/PACKAGING HUB/SUPPLIER PAYMENT,DR451808195754,"78,263.13",-,"3,472,832.13"
02/04/2025,02/04/2025,UPI CR/P2P432953486425/NEHA/P2P RECEIVE,UPI522473688455,-,"12,379.86","3,485,211.99"
04/04/2025,06/04/2025,UPI DR/P2P279511019766/PRIYA/P2P TRANSFER,UPI286229589908,"4,022.00",-,"3,481,189.99"
05/04/2025,06/04/2025,NEFT CR/CLT490495028127/ALPHA TRADERS/BULK RECEIPT,CR485591126235,-,"240,848.35","3,722,038.34"
05/04/2025,06/04/2025,RTGS CR/CLT306624383069/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS781129684528,-,"88,772.79","3,810,811.13"
09/04/2025,10/04/2025,RTGS CR/CLT644837117252/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS647979957240,-,"141,356.65","3,952,167.77"
10/04/2025,10/04/2025,NEFT CR/CLT631700519923/ALPHA TRADERS/BULK RECEIPT,CR958333015284,-,"232,509.93","4,184,677.71"
10/04/2025,11/04/2025,RTGS CR/CLT664308078135/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS972947551065,-,"119,636.03","4,304,313.74"
11/04/2025,13/04/2025,NEFT CR/CLT327291155489/NEXA INFRA/BULK RECEIPT,CR375855742345,-,"289,528.90","4,593,842.64"
16/04/2025,16/04/2025,NEFT CR/CLT281808253477/URBAN FOODS/BULK RECEIPT,CR354114027334,-,"70,462.79","4,664,305.43"
19/04/2025,20/04/2025,UPI DR/UPI596912665292/MEDPLUS/MERCHANT PAYMENT,DR204375195063,"8,725.17",-,"4,655,580.26"
20/04/2025,21/04/2025,NEFT DR/GST902051281421/GST PAYMENT/CBIC,TAX460548123791,"26,170.21",-,"4,629,410.05"
21/04/2025,21/04/2025,NEFT CR/CLT953973710419/SKYLOGIC LLP/BULK RECEIPT,CR199953252492,-,"205,069.51","4,834,479.57"
21/04/2025,23/04/2025,UPI CR/P2P633964667245/MEERA/P2P RECEIVE,UPI479031114083,-,"27,524.94","4,862,004.51"
22/04/2025,22/04/2025,NEFT DR/VEN315108563555/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT430792738264,"179,948.51",-,"4,682,056.00"
23/04/2025,24/04/2025,UPI DR/P2P481824572429/RAHUL/P2P TRANSFER,UPI217079516289,"11,497.85",-,"4,670,558.15"
23/04/2025,25/04/2025,UPI DR/UPI179444483492/BIGBASKET/MERCHANT PAYMENT,DR845548661604,"6,435.74",-,"4,664,122.41"
29/04/2025,01/05/2025,NEFT CR/CLT688305154420/URBAN FOODS/BULK RECEIPT,CR384629380792,-,"130,178.19","4,794,300.60"
29/04/2025,30/04/2025,RTGS CR/CLT698605429659/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS813793131425,-,"145,019.12","4,939,319.72"
