Date,Details,Ref No/Cheque No,Debit,Credit,Balance
15/01/2025,WDL TFR UPI/DR/493592858349/SHRIMANT/HDFC/v yapar.172/Sent 6988774752930 AT 06039 UDGIR,,76.53,,70348.08
16/01/2025,WDL TFR UPI/DR/267907479260/upi juspay/YESB /paytm-7620/Tr 4361481620271 AT 06039 UDGIR,,739.28,,69608.80
16/01/2025,DEP TFR UPI/CR/038445448601/Brahmana/SBIN/b rahma0003/Paym 9261949571560 AT 06039 UDGIR,,,48.25,69657.05
18/01/2025,WDL TFR UPI/DR/043292520182/MS BGR T/UTIB/g pay-11266/Sent 1964206658965 AT 06039 UDGIR,,18.87,,69638.18
18/01/2025,WDL TFR UPI/DR/503429195847/Swiggy Ltd/UTIB /swiggyupi@/Pa 8580381506796 AT 06039 UDGIR,,252.15,,69386.03
19/01/2025,WDL TFR UPI/DR/829489244039/RAJENTERP/YESB/ q039410539/Sen 3952763810833 AT 06039 UDGIR,,26.60,,69359.43
21/01/2025,DEP TFR UPI/CR/768686219513/JAGADISH/UBIN/ jaguswami1/UPI 9346410873021 AT 06039 UDGIR,,,944.00,70303.43
22/01/2025,DEP TFR UPI/CR/105100244000/ADITYA A/BARB/9 356138585/Paym 6957103400553 AT 06039 UDGIR,,,1421.56,71724.99
22/01/2025,WDL TFR UPI/DR/588491816150/RANJEET /YESB/p aytmqr6cv/Sent 8268837489098 AT 06039 UDGIR,,25.99,,71699.00
23/01/2025,WDL TFR UPI/DR/959788442732/MAHESH V/FDRL/ bharatpe.9/Pay 6087925515569 AT 06039 UDGIR,,179.90,,71519.10
24/01/2025,WDL TFR UPI/DR/444059648202/VIJAYANA/YESB/v rlonline@/Sent 8421967881244 AT 06039 UDGIR,,2158.07,,69361.03
24/01/2025,DEP TFR UPI/CR/623065580590/Master S/MAHB/ parthchava/UPI 5223136560765 AT 06039 UDGIR,,,71.84,69432.87
25/01/2025,WDL TFR UPI/DR/717752148682/BP Petro/YESB/q 171509930/Sent 6254989147499 AT 06039 UDGIR,,662.41,,68770.46
25/01/2025,WDL TFR UPI/DR/905251127808/Master S/MAHB/ 3948389840/UPI 9798948259129 AT 06039 UDGIR,,232.44,,68538.02
26/01/2025,WDL TFR UPI/DR/598448790056/DAYANAND/YESB/q 072608022/Sent 1894161420599 AT 06039 UDGIR,,32.19,,68505.83
26/01/2025,WDL TFR UPI/DR/896301339363/SHREE GA/YESB/q 190874553/Sent 6460870580678 AT 06039 UDGIR,,114.12,,68391.71
28/01/2025,WDL TFR UPI/DR/357844482014/Mrs KANC/YESB/ bharatpe9s/Pay 0553435729623 AT 06039 UDGIR,,77.94,,68313.77
28/01/2025,WDL TFR UPI/DR/530960172237/ELEVATE /YESB/q 198869574/Sent 8923877980769 AT 06039 UDGIR,,641.46,,67672.31
29/01/2025,WDL TFR UPI/DR/120260357624/ANIL ARJ/YESB/ paytmqrt2m/NA 1058223338679 AT 06039 UDGIR,,100.20,,67572.11
29/01/2025,DEP TFR UPI/CR/472651860093/MOHIT SU/BKID/ mohitttade/UPI 0753657634182 AT 06039 UDGIR,,,216.09,67788.20
30/01/2025,DEP TFR UPI/CR/270279883401/Master S/MAHB/ parthchava/UPI 1853523193417 AT 06039 UDGIR,,,237.60,68025.80
01/02/2025,WDL TFR UPI/DR/840443082522/LAZYPAY /AIRP/l azypayrep/Lazy 0228069298232 AT 06039 UDGIR,,171.57,,67854.23
02/02/2025,DEP TFR UPI/CR/915529136835/SARTHAK /IPOS/ sarthakksh/UPI 0550156476461 AT 06039 UDGIR,,,99.38,67953.61
03/02/2025,WDL TFR UPI/DR/265858139992/Mr RAJES/YESB/q 333714264/Sent 7562077796528 AT 06039 UDGIR,,15.01,,67938.60
04/02/2025,WDL TFR UPI/DR/331021553846/MR SOURA/YESB/q 868364515/Sent 6155555920522 AT 06039 UDGIR,,293.84,,67644.76
04/02/2025,DEP TFR UPI/CR/534732420545/PARTH DA/BKID/ parthchava/UPI 1867957674092 AT 06039 UDGIR,,,3425.65,71070.41
05/02/2025,WDL TFR UPI/DR/084090430133/ANIL ARJ/YESB/ paytmqrt2m/NA 2089851050424 AT 06039 UDGIR,,196.39,,70874.02
