value_date,post_date,details,ref_no,debit,credit,balance
03/01/2025,03/01/2025,UPI DR/UPI655125159496/AMAZON/MERCHANT PAYMENT,DR817012611368,884.99,-,"6,501.01"
03/01/2025,03/01/2025,UPI DR/P2P658480110186/AMAN/P2P TRANSFER,UPI464022944492,"1,814.86",-,"4,686.15"
03/01/2025,04/01/2025,IMPS CR/PKT865529456729/FAMILY SUPPORT/PRIYA,IMPS282068901602,-,"10,206.38","14,892.53"
04/01/2025,04/01/2025,UPI DR/P2P691344621491/KARAN/P2P TRANSFER,UPI647732236883,"2,246.72",-,"12,645.81"
05/01/2025,05/01/2025,UPI DR/UPI902914719733/BOOKMYSHOW/MERCHANT PAYMENT,DR164368745608,"1,445.39",-,"11,200.42"
05/01/2025,05/01/2025,UPI CR/P2P780027120905/ROHAN/P2P RECEIVE,UPI951092535757,-,"3,914.92","15,115.34"
06/01/2025,06/01/2025,UPI CR/P2P144074927961/ROHAN/P2P RECEIVE,UPI535158093066,-,"5,102.29","20,217.63"
08/01/2025,08/01/2025,UPI DR/UPI647872001537/MEDPLUS/MERCHANT PAYMENT,DR481344857367,342.00,-,"19,875.63"
09/01/2025,10/01/2025,UPI DR/UPI848813664066/JIO/MERCHANT PAYMENT,DR637173869330,"1,155.60",-,"18,720.03"
09/01/2025,11/01/2025,UPI DR/UPI583764456806/ZOMATO/MERCHANT PAYMENT,DR360404097112,801.89,-,"17,918.14"
09/01/2025,11/01/2025,UPI DR/UPI460620398052/FLIPKART/MERCHANT PAYMENT,DR896206448025,44.14,-,"17,874.00"
10/01/2025,10/01/2025,UPI CR/P2P509119614822/ROHAN/P2P RECEIVE,UPI657524372628,-,"4,028.68","21,902.68"
10/01/2025,10/01/2025,UPI DR/UPI752261365657/SPOTIFY/MOBILEAPP,UPI715957294086,"1,186.69",-,"20,715.99"
10/01/2025,10/01/2025,UPI DR/P2P874851575508/MEERA/P2P TRANSFER,UPI800061151582,"4,095.83",-,"16,620.16"
11/01/2025,13/01/2025,UPI CR/P2P229620232349/ROHAN/P2P RECEIVE,UPI435230871100,-,"2,427.23","19,047.39"
14/01/2025,15/01/2025,NEFT CR/SCH374939212111/SCHOLARSHIP CREDIT,CR997430766613,-,"11,949.56","30,996.95"
14/01/2025,15/01/2025,UPI DR/UPI570022107170/NETFLIX/MERCHANT PAYMENT,DR954685671192,366.01,-,"30,630.94"
15/01/2025,16/01/2025,UPI DR/UPI897064243039/BOOKMYSHOW/MERCHANT PAYMENT,DR254945549077,"1,599.67",-,"29,031.27"
15/01/2025,16/01/2025,UPI DR/UPI322137622094/FLIPKART/MERCHANT PAYMENT,DR912019722433,66.37,-,"28,964.90"
15/01/2025,16/01/2025,NEFT DR/TRF256428628980/SAVINGS TRANSFER,NEFT286638180752,"9,794.99",-,"19,169.91"
16/01/2025,16/01/2025,UPI DR/P2P394952738124/ANJALI/P2P TRANSFER,UPI349712100027,"4,565.56",-,"14,604.35"
17/01/2025,19/01/2025,UPI DR/UPI458985737224/OLA/MERCHANT PAYMENT,DR525657738877,290.79,-,"14,313.56"
19/01/2025,19/01/2025,NEFT CR/SCH765805345910/SCHOLARSHIP CREDIT,CR522513185197,-,889.80,"15,203.36"
19/01/2025,19/01/2025,UPI CR/UPI963773476357/NEHA/P2P RECEIVE,UPI149282301375,-,"5,271.76","20,475.12"
19/01/2025,21/01/2025,UPI DR/P2P251808458032/ANJALI/P2P TRANSFER,UPI555758347770,27.53,-,"20,447.59"
19/01/2025,21/01/2025,UPI DR/P2P818611259173/ROHAN/P2P TRANSFER,UPI814680298755,"2,041.01",-,"18,406.58"
23/01/2025,25/01/2025,UPI DR/UPI796651592091/DMART/MERCHANT PAYMENT,DR739827570269,"1,235.30",-,"17,171.28"
23/01/2025,25/01/2025,NEFT DR/TRF661308493488/ACCOUNT TRANSFER,NEFT927490141663,"16,921.28",-,250.00
24/01/2025,24/01/2025,UPI DR/P2P900198787066/SNEHA/P2P TRANSFER,UPI335720161865,1.00,-,249.00
24/01/2025,25/01/2025,CASH DEP/CSH417274499202/BRANCH DEPOSIT,CASH220691016178,-,"1,470.18","1,719.18"
28/01/2025,28/01/2025,UPI DR/P2P338613358147/RAHUL/P2P TRANSFER,UPI534598671280,"1,469.18",-,250.00
29/01/2025,31/01/2025,CASH DEP/CSH399355096568/BRANCH DEPOSIT,CASH679667067333,-,973.17,"1,223.17"
31/01/2025,02/02/2025,CASH DEP/CSH705607680644/BRANCH DEPOSIT,CASH118845231321,-,"2,802.70","4,025.87"
01/02/2025,03/02/2025,CHRG DR/FEE603980833089/BANK CHARGE,CHG439476031609,194.78,-,"3,831.09"
02/02/2025,02/02/2025,UPI DR/UPI624780403936/UBER/MERCHANT PAYMENT,DR890867173766,"1,440.25",-,"2,390.84"
02/02/2025,03/02/2025,UPI DR/UPI122991794589/ZOMATO/MERCHANT PAYMENT,DR782663516731,307.25,-,"2,083.59"
05/02/2025,07/02/2025,UPI DR/UPI374508994397/UBER/MERCHANT PAYMENT,DR771444043172,229.70,-,"1,853.89"
06/02/2025,07/02/2025,UPI DR/UPI812527553893/BOOKMYSHOW/MERCHANT PAYMENT,DR129287117275,"1,243.11",-,610.78
07/02/2025,07/02/2025,IMPS CR/PKT255342293724/FAMILY SUPPORT/ANJALI,IMPS326004805963,-,"8,457.65","9,068.43"
07/02/2025,07/02/2025,UPI CR/P2P671837265961/ANJALI/P2P RECEIVE,UPI963992583104,-,"1,959.49","11,027.92"
08/02/2025,08/02/2025,UPI DR/P2P637039039575/NEHA/P2P TRANSFER,UPI369291310248,"1,124.80",-,"9,903.12"
08/02/2025,09/02/2025,UPI DR/UPI209632306633/BOOKMYSHOW/MERCHANT PAYMENT,DR772088566532,"1,561.27",-,"8,341.85"
08/02/2025,09/02/2025,UPI CR/P2P115191674856/KARAN/P2P RECEIVE,UPI634064118020,-,"3,259.98","11,601.83"
08/02/2025,10/02/2025,UPI DR/UPI168674062504/SWIGGY/MERCHANT PAYMENT,DR761096993610,"1,396.46",-,"10,205.37"
09/02/2025,09/02/2025,UPI DR/UPI136381692562/BIGBASKET/MERCHANT PAYMENT,DR155889075916,"1,316.21",-,"8,889.16"
11/02/2025,13/02/2025,UPI DR/UPI926413092974/UBER/MERCHANT PAYMENT,DR765506416974,"1,356.28",-,"7,532.88"
12/02/2025,13/02/2025,UPI DR/UPI257739424844/SWIGGY/MERCHANT PAYMENT,DR748377624956,"1,511.45",-,"6,021.43"
12/02/2025,14/02/2025,UPI DR/UPI625154640431/JIO/MERCHANT PAYMENT,DR744901476226,"1,414.68",-,"4,606.75"
13/02/2025,13/02/2025,UPI DR/UPI984279799260/NETFLIX/MERCHANT PAYMENT,DR143586071136,"1,672.40",-,"2,934.35"
18/02/2025,20/02/2025,UPI CR/P2P792257467963/MEERA/P2P RECEIVE,UPI380200756133,-,"4,291.05","7,225.40"
18/02/2025,20/02/2025,UPI DR/P2P385988957857/SNEHA/P2P TRANSFER,UPI603727555415,"2,125.73",-,"5,099.67"
19/02/2025,19/02/2025,NEFT CR/SCH454761487328/SCHOLARSHIP CREDIT,CR442025463359,-,"10,912.65","16,012.32"
20/02/2025,21/02/2025,UPI DR/UPI845699155103/SPOTIFY/MERCHANT PAYMENT,DR138440067120,"1,149.66",-,"14,862.66"
20/02/2025,22/02/2025,UPI DR/P2P959537777163/ROHAN/P2P TRANSFER,UPI281265980631,"4,393.32",-,"10,469.34"
21/02/2025,22/02/2025,UPI DR/UPI158145309510/BIGBASKET/MERCHANT PAYMENT,DR886008380219,561.75,-,"9,907.59"
21/02/2025,23/02/2025,CHRG DR/FEE432665366669/BANK CHARGE,CHG585291300908,144.58,-,"9,763.01"
21/02/2025,23/02/2025,UPI DR/UPI840652587915/NETFLIX/MERCHANT PAYMENT,DR132026956375,794.29,-,"8,968.72"
21/02/2025,23/02/2025,UPI DR/UPI429996698897/ZOMATO/MERCHANT PAYMENT,DR659434270921,272.78,-,"8,695.94"
22/02/2025,22/02/2025,UPI DR/P2P207884423602/RAHUL/P2P TRANSFER,UPI744873108971,"4,896.47",-,"3,799.47"
22/02/2025,23/02/2025,NEFT CR/SCH977728935733/SCHOLARSHIP CREDIT,CR801258908820,-,"5,043.54","8,843.01"
22/02/2025,24/02/2025,CASH DEP/CSH592556351013/BRANCH DEPOSIT,CASH892652641157,-,"6,529.31","15,372.32"
23/02/2025,24/02/2025,NEFT CR/SCH900922786792/SCHOLARSHIP CREDIT,CR523231453511,-,"8,464.97","23,837.29"
23/02/2025,25/02/2025,UPI DR/UPI985166452768/DMART/MERCHANT PAYMENT,DR141445510487,"1,374.21",-,"22,463.08"
26/02/2025,26/02/2025,CASH DEP/CSH963335369487/BRANCH DEPOSIT,CASH254729643674,-,"5,318.14","27,781.22"
26/02/2025,26/02/2025,UPI DR/UPI731319554721/UBER/MERCHANT PAYMENT,DR624314752191,979.80,-,"26,801.42"
27/02/2025,27/02/2025,UPI DR/P2P231491789950/MEERA/P2P TRANSFER,UPI537457202798,"1,588.04",-,"25,213.38"
01/03/2025,03/03/2025,NEFT DR/TRF935502924987/ACCOUNT TRANSFER,NEFT404954538009,"17,898.26",-,"7,315.12"
05/03/2025,05/03/2025,UPI DR/UPI567394281608/OLA/MERCHANT PAYMENT,DR909564343605,"1,689.30",-,"5,625.82"
05/03/2025,07/03/2025,UPI DR/UPI759934870941/UBER/MERCHANT PAYMENT,DR615895916312,"1,518.68",-,"4,107.14"
06/03/2025,06/03/2025,UPI DR/UPI863128779342/SPOTIFY/MERCHANT PAYMENT,DR121697043414,398.32,-,"3,708.82"
06/03/2025,06/03/2025,UPI DR/UPI789950778028/MEDPLUS/MERCHANT PAYMENT,DR534584628263,"1,346.05",-,"2,362.77"
07/03/2025,07/03/2025,IMPS CR/PKT910439909296/FAMILY SUPPORT/ROHAN,IMPS565705115078,-,"9,506.81","11,869.58"
09/03/2025,11/03/2025,UPI DR/UPI532688582374/JIO/MERCHANT PAYMENT,DR467285530716,318.35,-,"11,551.23"
09/03/2025,11/03/2025,UPI DR/P2P745723381180/PRIYA/P2P TRANSFER,UPI276411605889,691.59,-,"10,859.64"
10/03/2025,12/03/2025,UPI DR/UPI754681624970/SWIGGY/MERCHANT PAYMENT,DR336974900989,897.39,-,"9,962.25"
10/03/2025,12/03/2025,UPI DR/P2P572987663521/ANJALI/P2P TRANSFER,UPI520938373964,684.06,-,"9,278.19"
11/03/2025,12/03/2025,UPI DR/P2P881987163162/NEHA/P2P TRANSFER,UPI255094541087,"2,810.77",-,"6,467.42"
12/03/2025,13/03/2025,UPI DR/P2P870724502456/ANJALI/P2P TRANSFER,UPI703378480795,"3,114.13",-,"3,353.29"
13/03/2025,15/03/2025,CASH DEP/CSH285392132585/BRANCH DEPOSIT,CASH656402948595,-,"1,118.11","4,471.40"
15/03/2025,16/03/2025,UPI DR/UPI760153414301/BIGBASKET/MERCHANT PAYMENT,DR840472205671,21.07,-,"4,450.33"
15/03/2025,16/03/2025,NEFT DR/TRF898915311149/ACCOUNT TRANSFER,NEFT486128581288,"4,200.33",-,250.00
19/03/2025,21/03/2025,UPI DR/UPI664619782819/SPOTIFY/MERCHANT PAYMENT,DR395499881155,1.00,-,249.00
21/03/2025,23/03/2025,UPI DR/UPI788570130499/BOOKMYSHOW/MERCHANT PAYMENT,DR211261458449,1.00,-,248.00
21/03/2025,23/03/2025,UPI DR/UPI845264860062/SPOTIFY/MERCHANT PAYMENT,DR718892828770,1.00,-,247.00
23/03/2025,23/03/2025,UPI DR/P2P754735553486/RAHUL/P2P TRANSFER,UPI475802614502,1.00,-,246.00
