value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,01/01/2025,NEFT CR/TRF355754473125/TRANSFER IN,CR908974165158,-,"47,376.79","142,287.79"
01/01/2025,02/01/2025,UPI DR/UPI886957286673/SWIGGY/MERCHANT PAYMENT,DR736848851315,411.17,-,"141,876.62"
02/01/2025,02/01/2025,NEFT CR/SAL243270719408/INFOSYS/MONTHLY SALARY,CR162224934813,-,"70,728.00","212,604.62"
02/01/2025,02/01/2025,NEFT CR/TRF931666911982/TRANSFER IN,CR172970710446,-,"52,856.95","265,461.57"
07/01/2025,07/01/2025,UPI DR/UPI505801301505/SWIGGY/MERCHANT PAYMENT,DR868770162008,"1,762.69",-,"263,698.88"
07/01/2025,08/01/2025,CASH DEP/CSH376495568566/BRANCH DEPOSIT,CASH396448660695,-,"24,192.65","287,891.53"
09/01/2025,09/01/2025,NEFT CR/TRF863251700058/TRANSFER IN,CR867810022621,-,"30,987.53","318,879.05"
10/01/2025,10/01/2025,UPI DR/UPI543351984678/BOOKMYSHOW/MOBILEAPP,UPI720368757541,93.41,-,"318,785.64"
11/01/2025,12/01/2025,UPI DR/UPI296486700795/OLA/MERCHANT PAYMENT,DR816107960952,"4,962.80",-,"313,822.84"
12/01/2025,13/01/2025,UPI DR/UPI286073522140/DMART/MERCHANT PAYMENT,DR576283996446,"9,789.70",-,"304,033.14"
14/01/2025,15/01/2025,NEFT DR/TRF619621311377/ACCOUNT TRANSFER,NEFT804805538797,"47,952.69",-,"256,080.45"
15/01/2025,16/01/2025,NEFT DR/TRF413504172260/SAVINGS TRANSFER,NEFT904256980102,"12,919.16",-,"243,161.29"
16/01/2025,18/01/2025,UPI DR/P2P261814915567/ROHAN/P2P TRANSFER,UPI282037500663,"6,980.64",-,"236,180.65"
19/01/2025,19/01/2025,UPI CR/UPI998719815532/MEERA/P2P RECEIVE,UPI142256487933,-,"2,858.32","239,038.97"
