value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,03/01/2025,RTGS CR/CLT781271536839/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS384899633061,-,"121,630.08","350,579.08"
02/01/2025,04/01/2025,UPI DR/P2P896271172674/VIKAS/P2P TRANSFER,UPI658507474262,"10,558.89",-,"340,020.19"
04/01/2025,06/01/2025,RTGS CR/CLT912989694996/URBAN FOODS/INVOICE SETTLEMENT,RTGS295932774232,-,"220,736.56","560,756.75"
05/01/2025,05/01/2025,UPI DR/UPI674174776161/BIGBASKET/MERCHANT PAYMENT,DR608972364771,"3,126.89",-,"557,629.86"
06/01/2025,08/01/2025,NEFT CR/CLT875352674608/NEXA INFRA/BULK RECEIPT,CR135081535540,-,"168,514.43","726,144.29"
08/01/2025,08/01/2025,NEFT DR/VEN615180889537/WAREHOUSE RENT/VENDOR PAYMENT,NEFT985866186696,"76,704.16",-,"649,440.13"
09/01/2025,11/01/2025,UPI DR/P2P210044853957/SNEHA/P2P TRANSFER,UPI563216763824,"5,119.99",-,"644,320.14"
10/01/2025,10/01/2025,UPI DR/UPI275283365444/AMAZON/MOBILEAPP,UPI189899239365,413.84,-,"643,906.30"
10/01/2025,12/01/2025,NEFT DR/VEN920354022521/PRINT HOUSE/VENDOR PAYMENT,NEFT478541441589,"59,400.69",-,"584,505.61"
11/01/2025,11/01/2025,NEFT DR/VEN530552335908/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT315573125706,"31,146.09",-,"553,359.52"
11/01/2025,13/01/2025,NEFT DR/VEN120246594745/CITY LOGISTICS/VENDOR PAYMENT,NEFT735669447816,"39,392.10",-,"513,967.42"
14/01/2025,16/01/2025,UPI DR/P2P442287417456/KARAN/P2P TRANSFER,UPI567010374589,"12,672.84",-,"501,294.58"
15/01/2025,16/01/2025,NEFT DR/TRF819589477066/SAVINGS TRANSFER,NEFT560450680019,"10,983.31",-,"490,311.27"
15/01/2025,16/01/2025,UPI DR/P2P946559503615/MEERA/P2P TRANSFER,UPI456464481760,"23,132.57",-,"467,178.70"
15/01/2025,17/01/2025,UPI DR/UPI791930169854/BIGBASKET/MERCHANT PAYMENT,DR262699675437,"6,397.37",-,"460,781.33"
16/01/2025,17/01/2025,UPI DR/UPI909167615820/ZOMATO/MERCHANT PAYMENT,DR628509594987,"4,201.53",-,"456,579.80"
17/01/2025,18/01/2025,RTGS CR/CLT552734293816/NEXA INFRA/INVOICE SETTLEMENT,RTGS899761192318,-,"221,459.35","678,039.15"
17/01/2025,19/01/2025,NEFT DR/VEN184706014228/CITY LOGISTICS/VENDOR PAYMENT,NEFT508625312260,"26,177.50",-,"651,861.65"
18/01/2025,18/01/2025,RTGS CR/CLT648931100936/URBAN FOODS/INVOICE SETTLEMENT,RTGS398334145027,-,"238,108.06","889,969.71"
19/01/2025,19/01/2025,UPI CR/UPI595489409040/MEERA/P2P RECEIVE,UPI680839054203,-,"1,078.92","891,048.63"
19/01/2025,21/01/2025,RTGS CR/CLT375603321153/URBAN FOODS/INVOICE SETTLEMENT,RTGS684037292687,-,"185,333.19","1,076,381.82"
20/01/2025,20/01/2025,NEFT DR/GST420516088018/GST PAYMENT/CBIC,TAX715416389293,"12,088.05",-,"1,064,293.77"
21/01/2025,21/01/2025,NEFT CR/CLT728880369576/ALPHA TRADERS/BULK RECEIPT,CR246972393957,-,"210,143.07","1,274,436.84"
24/01/2025,24/01/2025,UPI DR/BIZ547759590906/CITY LOGISTICS/SUPPLIER PAYMENT,DR117398182075,"82,259.98",-,"1,192,176.86"
24/01/2025,24/01/2025,UPI DR/P2P720882131013/VIKAS/P2P TRANSFER,UPI412763550216,"1,187.28",-,"1,190,989.58"
24/01/2025,25/01/2025,NEFT CR/CLT301484274372/SKYLOGIC LLP/BULK RECEIPT,CR917237253691,-,"230,203.05","1,421,192.63"
26/01/2025,28/01/2025,UPI DR/UPI187704357304/UBER/MERCHANT PAYMENT,DR911065516100,"2,252.37",-,"1,418,940.26"
30/01/2025,01/02/2025,NEFT CR/CLT270716501744/ALPHA TRADERS/BULK RECEIPT,CR351582625082,-,"129,448.42","1,548,388.68"
01/02/2025,01/02/2025,UPI DR/UPI600757546017/DMART/MERCHANT PAYMENT,DR941075570135,"8,735.68",-,"1,539,653.00"
01/02/2025,02/02/2025,CHRG DR/FEE751930810676/BANK CHARGE,CHG255829188864,376.38,-,"1,539,276.62"
01/02/2025,02/02/2025,UPI DR/P2P201748453937/VIKAS/P2P TRANSFER,UPI522739535613,"14,169.84",-,"1,525,106.78"
03/02/2025,05/02/2025,UPI DR/P2P524135242843/SNEHA/P2P TRANSFER,UPI805795451312,"2,986.93",-,"1,522,119.85"
04/02/2025,06/02/2025,RTGS CR/CLT198029255054/URBAN FOODS/INVOICE SETTLEMENT,RTGS903617385656,-,"77,888.28","1,600,008.13"
05/02/2025,07/02/2025,RTGS CR/CLT477315387044/URBAN FOODS/INVOICE SETTLEMENT,RTGS186414090769,-,"112,738.42","1,712,746.55"
06/02/2025,07/02/2025,NEFT DR/VEN610434996881/PRINT HOUSE/VENDOR PAYMENT,NEFT597396517985,"47,434.61",-,"1,665,311.94"
07/02/2025,09/02/2025,NEFT DR/VEN571811462552/WAREHOUSE RENT/VENDOR PAYMENT,NEFT415570710696,"173,583.81",-,"1,491,728.13"
08/02/2025,10/02/2025,RTGS CR/CLT411704986191/NEXA INFRA/INVOICE SETTLEMENT,RTGS115127695580,-,"64,919.17","1,556,647.30"
14/02/2025,15/02/2025,CASH DEP/CSH650764421386/BRANCH DEPOSIT,CASH550304147156,-,"30,717.17","1,587,364.47"
14/02/2025,15/02/2025,NEFT CR/CLT410314746871/NEXA INFRA/BULK RECEIPT,CR201934329261,-,"92,178.82","1,679,543.29"
14/02/2025,16/02/2025,UPI DR/P2P838203286980/ANJALI/P2P TRANSFER,UPI494582547471,"9,365.85",-,"1,670,177.44"
15/02/2025,15/02/2025,NEFT CR/CLT329071975190/ORBIT RETAIL/BULK RECEIPT,CR509812550061,-,"153,501.99","1,823,679.43"
16/02/2025,17/02/2025,NEFT CR/CLT606788860578/SKYLOGIC LLP/BULK RECEIPT,CR365542258157,-,"231,450.16","2,055,129.59"
21/02/2025,23/02/2025,UPI CR/P2P519908461864/KARAN/P2P RECEIVE,UPI643754584928,-,"28,152.36","2,083,281.95"
22/02/2025,23/02/2025,NEFT DR/GST239214599524/GST PAYMENT/CBIC,TAX592223580499,"108,915.51",-,"1,974,366.44"
22/02/2025,24/02/2025,CASH DEP/CSH675448358705/BRANCH DEPOSIT,CASH426288403056,-,"31,260.81","2,005,627.25"
24/02/2025,24/02/2025,UPI CR/P2P221757722481/AMAN/P2P RECEIVE,UPI573927563152,-,"21,598.37","2,027,225.62"
24/02/2025,25/02/2025,UPI DR/UPI635471527484/FLIPKART/MERCHANT PAYMENT,DR717178225859,"3,155.53",-,"2,024,070.09"
25/02/2025,27/02/2025,RTGS CR/CLT254204769544/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS488708691390,-,"87,804.10","2,111,874.19"
26/02/2025,27/02/2025,UPI DR/P2P678124120056/SNEHA/P2P TRANSFER,UPI709314423954,"18,945.83",-,"2,092,928.36"
03/03/2025,03/03/2025,CHRG DR/FEE795995937563/BANK CHARGE,CHG689519146859,200.00,-,"2,092,728.36"
03/03/2025,03/03/2025,NEFT CR/CLT937944478638/ORBIT RETAIL/BULK RECEIPT,CR433893942145,-,"221,633.07","2,314,361.43"
03/03/2025,03/03/2025,NEFT DR/VEN409146601101/CITY LOGISTICS/VENDOR PAYMENT,NEFT118280961938,"82,470.50",-,"2,231,890.93"
03/03/2025,03/03/2025,RTGS CR/CLT523980849618/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS429910840888,-,"248,621.82","2,480,512.75"
04/03/2025,04/03/2025,UPI DR/UPI362925604983/DMART/MERCHANT PAYMENT,DR173497676063,"7,712.09",-,"2,472,800.66"
06/03/2025,07/03/2025,NEFT DR/VEN417663375861/CITY LOGISTICS/VENDOR PAYMENT,NEFT912490040842,"104,593.08",-,"2,368,207.58"
07/03/2025,09/03/2025,CASH DEP/CSH346960816773/BRANCH DEPOSIT,CASH826328096990,-,"32,957.99","2,401,165.57"
10/03/2025,10/03/2025,UPI CR/P2P704179788099/ANJALI/P2P RECEIVE,UPI361133785018,-,"26,086.85","2,427,252.42"
10/03/2025,11/03/2025,NEFT CR/CLT452158887242/ALPHA TRADERS/BULK RECEIPT,CR162326178707,-,"56,006.25","2,483,258.67"
11/03/2025,13/03/2025,CASH DEP/CSH597176417651/BRANCH DEPOSIT,CASH779088464886,-,"16,031.69","2,499,290.36"
13/03/2025,14/03/2025,NEFT CR/CLT554991334097/ORBIT RETAIL/BULK RECEIPT,CR247702712700,-,"140,766.61","2,640,056.97"
13/03/2025,14/03/2025,UPI DR/UPI795202214937/OLA/MERCHANT PAYMENT,DR943942380826,"4,212.90",-,"2,635,844.07"
15/03/2025,16/03/2025,RTGS CR/CLT430892739403/URBAN FOODS/INVOICE SETTLEMENT,RTGS656770880157,-,"131,913.58","2,767,757.65"
16/03/2025,16/03/2025,NEFT DR/VEN360985182097/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT411096965167,"132,963.91",-,"2,634,793.74"
19/03/2025,20/03/2025,NEFT CR/CLT726714418613/ORBIT RETAIL/BULK RECEIPT,CR244443671562,-,"145,776.69","2,780,570.43"
20/03/2025,21/03/2025,NEFT DR/VEN862694175848/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT848939256034,"94,343.62",-,"2,686,226.81"
21/03/2025,21/03/2025,UPI DR/UPI491684218302/UBER/MERCHANT PAYMENT,DR694217692243,"10,723.56",-,"2,675,503.25"
22/03/2025,23/03/2025,NEFT DR/VEN285780497829/WAREHOUSE RENT/VENDOR PAYMENT,NEFT145911796156,"163,141.87",-,"2,512,361.38"
22/03/2025,24/03/2025,UPI DR/UPI174118851100/OLA/MERCHANT PAYMENT,DR597047447432,"5,923.16",-,"2,506,438.22"
23/03/2025,24/03/2025,NEFT DR/VEN808682981748/WAREHOUSE RENT/VENDOR PAYMENT,NEFT202267177992,"172,624.48",-,"2,333,813.74"
23/03/2025,25/03/2025,CHRG DR/FEE135145843747/BANK CHARGE,CHG684427520761,213.04,-,"2,333,600.70"
24/03/2025,24/03/2025,NEFT DR/GST722675499892/GST PAYMENT/CBIC,TAX383258553219,"72,652.23",-,"2,260,948.47"
25/03/2025,27/03/2025,CHRG DR/FEE471113152658/BANK CHARGE,CHG706145663681,335.59,-,"2,260,612.88"
25/03/2025,27/03/2025,RTGS CR/CLT936855391936/URBAN FOODS/INVOICE SETTLEMENT,RTGS403881785270,-,"76,152.24","2,336,765.12"
26/03/2025,27/03/2025,NEFT DR/VEN966551884867/PACKAGING HUB/VENDOR PAYMENT,NEFT590584449972,"72,818.65",-,"2,263,946.47"
27/03/2025,28/03/2025,UPI DR/P2P557150738527/SNEHA/P2P TRANSFER,UPI391201411040,"18,738.55",-,"2,245,207.92"
30/03/2025,30/03/2025,NEFT DR/VEN719604075844/PRINT HOUSE/VENDOR PAYMENT,NEFT734997674710,"10,144.95",-,"2,235,062.97"
31/03/2025,31/03/2025,UPI DR/BIZ384428174611/PACKAGING HUB/SUPPLIER PAYMENT,DR191328534711,"5,929.14",-,"2,229,133.83"
05/04/2025,07/04/2025,CHRG DR/FEE476435049161/BANK CHARGE,CHG867492375109,372.29,-,"2,228,761.54"
