value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,01/01/2025,UPI DR/P2P753124940191/KARAN/P2P TRANSFER,UPI673689336688,"18,248.77",-,"322,301.23"
01/01/2025,02/01/2025,UPI DR/UPI585186363817/SPOTIFY/MERCHANT PAYMENT,DR657586418219,"8,307.60",-,"313,993.63"
01/01/2025,03/01/2025,NEFT CR/INV106364052121/ALPHA TRADERS/PROJECT CREDIT,CR682852485949,-,"40,198.93","354,192.56"
05/01/2025,06/01/2025,UPI DR/P2P344520918574/KARAN/P2P TRANSFER,UPI625043999913,"7,137.25",-,"347,055.31"
05/01/2025,07/01/2025,CASH DEP/CSH441957911917/BRANCH DEPOSIT,CASH480795676571,-,"33,456.48","380,511.79"
06/01/2025,08/01/2025,NEFT CR/INV234160858666/NEXA INFRA/PROJECT PAYMENT,NEFT740302161049,-,"49,340.94","429,852.73"
08/01/2025,09/01/2025,NEFT CR/INV744908518716/ORBIT RETAIL/PROJECT CREDIT,CR105008965821,-,"92,842.14","522,694.87"
09/01/2025,09/01/2025,UPI DR/P2P431195820818/ROHAN/P2P TRANSFER,UPI783369167847,"1,900.37",-,"520,794.50"
09/01/2025,10/01/2025,UPI CR/P2P716053684599/RAHUL/P2P RECEIVE,UPI401155383877,-,"30,835.53","551,630.03"
10/01/2025,10/01/2025,UPI DR/UPI694770837202/BIGBASKET/MERCHANT PAYMENT,DR685538517642,"4,473.92",-,"547,156.11"
10/01/2025,10/01/2025,UPI DR/UPI508072478196/AIRTEL/MOBILEAPP,UPI835656966961,"2,019.80",-,"545,136.31"
13/01/2025,14/01/2025,CHRG DR/FEE633938541143/BANK CHARGE,CHG430779417287,235.68,-,"544,900.63"
15/01/2025,15/01/2025,UPI DR/P2P235281402533/MEERA/P2P TRANSFER,UPI870243880972,"10,883.07",-,"534,017.56"
15/01/2025,16/01/2025,NEFT DR/TRF575551809535/SAVINGS TRANSFER,NEFT127887960712,"12,051.35",-,"521,966.21"
15/01/2025,16/01/2025,NEFT CR/INV141088791575/URBAN FOODS/PROJECT PAYMENT,NEFT787574489014,-,"72,296.70","594,262.91"
16/01/2025,18/01/2025,UPI CR/P2P893732025899/RAHUL/P2P RECEIVE,UPI955311012446,-,"21,543.00","615,805.91"
18/01/2025,19/01/2025,NEFT CR/INV593643260638/NEXA INFRA/PROJECT CREDIT,CR759458869869,-,"23,522.56","639,328.47"
19/01/2025,19/01/2025,UPI CR/UPI253829510412/AMAN/P2P RECEIVE,UPI542410165652,-,216.42,"639,544.89"
19/01/2025,21/01/2025,CASH DEP/CSH628396829818/BRANCH DEPOSIT,CASH321504860425,-,"23,938.09","663,482.98"
20/01/2025,22/01/2025,CASH DEP/CSH529250137291/BRANCH DEPOSIT,CASH110292467324,-,"4,131.88","667,614.86"
21/01/2025,22/01/2025,NEFT CR/INV885237258602/URBAN FOODS/PROJECT CREDIT,CR497358289187,-,"36,556.54","704,171.40"
22/01/2025,23/01/2025,UPI DR/P2P805135164422/MEERA/P2P TRANSFER,UPI575782161225,"8,542.99",-,"695,628.41"
24/01/2025,24/01/2025,UPI DR/UPI206073144585/NETFLIX/MERCHANT PAYMENT,DR273519481855,"8,210.25",-,"687,418.16"
24/01/2025,24/01/2025,UPI DR/UPI158373357126/DMART/MERCHANT PAYMENT,DR421941529885,"3,601.20",-,"683,816.96"
24/01/2025,24/01/2025,UPI DR/UPI736268631329/JIO/MERCHANT PAYMENT,DR865619527889,"9,437.92",-,"674,379.04"
24/01/2025,24/01/2025,UPI DR/P2P446826802787/ANJALI/P2P TRANSFER,UPI362071759020,"15,563.72",-,"658,815.32"
24/01/2025,24/01/2025,UPI DR/P2P763631527277/AMAN/P2P TRANSFER,UPI983412676072,"3,681.86",-,"655,133.46"
26/01/2025,26/01/2025,UPI DR/UPI597407212605/JIO/MERCHANT PAYMENT,DR986887404964,"7,638.38",-,"647,495.08"
29/01/2025,29/01/2025,UPI DR/UPI491300867635/APOLLO PHARMACY/MERCHANT PAYMENT,DR752454488927,"3,453.69",-,"644,041.39"
29/01/2025,31/01/2025,NEFT DR/TRF364003685366/ACCOUNT TRANSFER,NEFT216621133396,"42,270.80",-,"601,770.59"
31/01/2025,31/01/2025,NEFT CR/INV470521741788/ALPHA TRADERS/PROJECT CREDIT,CR333606178068,-,"50,906.17","652,676.76"
02/02/2025,02/02/2025,NEFT DR/TRF181132686769/ACCOUNT TRANSFER,NEFT302374835405,"22,806.91",-,"629,869.85"
02/02/2025,04/02/2025,NEFT CR/INV420187198875/ALPHA TRADERS/PROJECT CREDIT,CR146211613227,-,"86,077.37","715,947.22"
02/02/2025,04/02/2025,NEFT CR/INV781646483451/NEXA INFRA/PROJECT CREDIT,CR493692937829,-,"91,151.65","807,098.87"
03/02/2025,03/02/2025,UPI CR/P2P381142684058/PRIYA/P2P RECEIVE,UPI419428988255,-,"28,877.66","835,976.53"
