value_date,post_date,details,ref_no,debit,credit,balance
02/01/2025,04/01/2025,NEFT CR/INV356828734267/URBAN FOODS/PROJECT PAYMENT,NEFT338419762351,-,"44,716.23","266,622.23"
03/01/2025,04/01/2025,NEFT DR/TRF737223170023/ACCOUNT TRANSFER,NEFT998778319554,"45,031.40",-,"221,590.83"
03/01/2025,04/01/2025,UPI CR/P2P614655361609/MEERA/P2P RECEIVE,UPI719569345303,-,"30,266.80","251,857.63"
04/01/2025,04/01/2025,UPI DR/P2P782649885016/NEHA/P2P TRANSFER,UPI105642410934,981.56,-,"250,876.07"
05/01/2025,06/01/2025,UPI CR/P2P616532047112/ROHAN/P2P RECEIVE,UPI910550443169,-,"3,515.04","254,391.11"
07/01/2025,09/01/2025,NEFT CR/INV549805876352/ORBIT RETAIL/PROJECT CREDIT,CR696565192088,-,"12,510.64","266,901.75"
08/01/2025,08/01/2025,UPI DR/UPI858127352572/NETFLIX/MERCHANT PAYMENT,DR215113994529,"11,527.31",-,"255,374.44"
09/01/2025,09/01/2025,UPI DR/UPI853439362571/AIRTEL/MERCHANT PAYMENT,DR302271657221,"9,045.27",-,"246,329.17"
10/01/2025,10/01/2025,UPI DR/UPI617013261736/AMAZON/MOBILEAPP,UPI936661654903,"1,186.37",-,"245,142.80"
10/01/2025,11/01/2025,NEFT DR/TRF887994649890/ACCOUNT TRANSFER,NEFT299378366514,"18,565.39",-,"226,577.41"
10/01/2025,12/01/2025,NEFT CR/INV540940890100/URBAN FOODS/PROJECT PAYMENT,NEFT612358752690,-,"84,782.08","311,359.49"
11/01/2025,11/01/2025,NEFT CR/INV578129285144/NEXA INFRA/PROJECT PAYMENT,NEFT377809057144,-,"40,936.03","352,295.52"
11/01/2025,13/01/2025,CASH DEP/CSH568599730024/BRANCH DEPOSIT,CASH715803468959,-,"17,447.01","369,742.53"
12/01/2025,12/01/2025,UPI DR/UPI693076455425/OLA/MERCHANT PAYMENT,DR434523850541,"11,924.07",-,"357,818.46"
12/01/2025,13/01/2025,NEFT CR/INV473536048901/ALPHA TRADERS/PROJECT CREDIT,CR920698144588,-,"84,070.08","441,888.54"
14/01/2025,14/01/2025,UPI DR/P2P662010008659/SNEHA/P2P TRANSFER,UPI108659907885,"11,585.37",-,"430,303.17"
15/01/2025,16/01/2025,NEFT DR/TRF296936676198/SAVINGS TRANSFER,NEFT700085663705,"5,223.13",-,"425,080.04"
16/01/2025,17/01/2025,UPI DR/UPI832826057469/SPOTIFY/MERCHANT PAYMENT,DR258890236578,"6,677.15",-,"418,402.89"
17/01/2025,17/01/2025,NEFT DR/TRF208867984985/ACCOUNT TRANSFER,NEFT612694333484,"24,385.48",-,"394,017.41"
17/01/2025,19/01/2025,UPI DR/UPI773086018652/ZOMATO/MERCHANT PAYMENT,DR865684646733,"4,008.17",-,"390,009.24"
