Date,Details,Ref No/Cheque No,Debit,Credit,Balance
15/01/2025,WDL TFR UPI/DR/393981113145/RAJENTERP/YESB/ q039410539/Sen 4323909095482 AT 06039 UDGIR,,50.03,,2908.42
15/01/2025,WDL TFR UPI/DR/163177978732/MR ADITY/NESF/ 6706355022/UPI 1102161741042 AT 06039 UDGIR,,337.37,,2571.05
15/01/2025,WDL TFR UPI/DR/022560495654/Mr MdKas/YESB/p aytmqr6id/Sent 0242410392965 AT 06039 UDGIR,,1554.39,,1016.66
16/01/2025,WDL TFR UPI/DR/604141933402/ANOOP SH/IBKL/a mzn000461/Sent 5070412875094 AT 06039 UDGIR,,51.56,,965.10
17/01/2025,DEP TFR UPI/CR/658358444091/ADITYA K/SBIN/ adityakris/UPI 4564963321357 AT 06039 UDGIR,,,167.67,1132.77
17/01/2025,DEP TFR UPI/CR/131556279801/AWS India/RATN/ amazon.ref/Ref 8650103018527 AT 06039 UDGIR,,,2.57,1135.34
18/01/2025,DEP TFR UPI/CR/325056055924/ADITYA A/BARB/9 356138585/Paym 6413471459099 AT 06039 UDGIR,,,163.89,1299.23
19/01/2025,DEP TFR UPI/CR/269880130051/ADITYA K/SBIN/ adityakris/UPI 9425322792976 AT 06039 UDGIR,,,147.25,1446.48
19/01/2025,WDL TFR UPI/DR/247828534117/Google I/UTIB/ gpay-utili/UPI 0666770585354 AT 06039 UDGIR,,326.23,,1120.25
19/01/2025,DEP TFR UPI/CR/252273219056/ADITYA K/SBIN/ adityakris/UPI 6842074038081 AT 06039 UDGIR,,,92.48,1212.73
20/01/2025,DEP TFR UPI/CR/769121018521/MOHIT SU/BKID/ mohitttade/UPI 4858696840497 AT 06039 UDGIR,,,114.46,1327.19
21/01/2025,WDL TFR UPI/DR/926654711025/SHUBHAM /YESB/q 985887379/Sent 4897285824905 AT 06039 UDGIR,,13.36,,1313.83
23/01/2025,DEP TFR UPI/CR/139124168884/JAGADISH/UBIN/ jaguswami1/UPI 8852768864249 AT 06039 UDGIR,,,438.64,1752.47
24/01/2025,WDL TFR UPI/DR/940079115791/ADITYA A/BARB/ 3828284305/UPI 1782945195059 AT 06039 UDGIR,,11.27,,1741.20
26/01/2025,WDL TFR UPI/DR/693129986672/ZOMATO L/YESB/z omato-ord/Zoma 3914692003321 AT 06039 UDGIR,,133.69,,1607.51
29/01/2025,DEP TFR UPI/CR/382242217678/JAGADISH/UBIN/ jaguswami1/UPI 5530382366694 AT 06039 UDGIR,,,2319.59,3927.10
30/01/2025,WDL TFR UPI/DR/280769876420/BHAKTI M/YESB/q 455082251/Sent 3629655565190 AT 06039 UDGIR,,466.33,,3460.77
01/02/2025,WDL TFR UPI/DR/583033485572/Amararam/YESB/q 258628952/Sent 1060209167056 AT 06039 UDGIR,,63.02,,3397.75
01/02/2025,DEP TFR UPI/CR/821298491819/ADITYA K/SBIN/ adityakris/UPI 4583088414681 AT 06039 UDGIR,,,18.45,3416.20
02/02/2025,DEP TFR UPI/CR/411568847134/ADITYA A/BARB/9 356138585/Paym 2860277849910 AT 06039 UDGIR,,,567.48,3983.68
02/02/2025,WDL TFR UPI/DR/102008930985/BANKAR R/YESB/q 277110439/Sent 7414382890006 AT 06039 UDGIR,,288.13,,3695.55
03/02/2025,DEP TFR UPI/CR/063757392847/PARTH DA/PPIW/8 262854390/Paid 6584736304231 AT 06039 UDGIR,,,124.27,3819.82
04/02/2025,DEP TFR UPI/CR/182808164870/PARTH DA/PPIW/8 262854390/Paid 1453023711566 AT 06039 UDGIR,,,111.91,3931.73
04/02/2025,WDL TFR UPI/DR/212376876460/HARSHAD /BKID/ 6133495099/UPI 4369056074914 AT 06039 UDGIR,,2357.37,,1574.36
06/02/2025,DEP TFR UPI/CR/100396950873/ADITYA K/SBIN/ adityakris/UPI 1734583972490 AT 06039 UDGIR,,,2113.97,3688.33
06/02/2025,WDL TFR UPI/DR/470321212853/MR SOURA/YESB/q 415633514/Sent 5783100923138 AT 06039 UDGIR,,92.52,,3595.81
06/02/2025,DEP TFR UPI/CR/016431719788/ADITYA K/SBIN/ adityakris/UPI 5869476840269 AT 06039 UDGIR,,,89.32,3685.13
08/02/2025,WDL TFR UPI/DR/181355726239/MR SOURA/YESB/q 415633514/Sent 1318653397129 AT 06039 UDGIR,,281.84,,3403.29
10/02/2025,WDL TFR UPI/DR/156845329823/RAJENTERP/YESB/ q039410539/Sen 1803347152423 AT 06039 UDGIR,,44.55,,3358.74
12/02/2025,WDL TFR UPI/DR/284934347458/MOHIT SU/BKID/ 1709915492/UPI 0982210886698 AT 06039 UDGIR,,186.97,,3171.77
13/02/2025,WDL TFR UPI/DR/067725816587/DINESH B/YESB/q 685713653/Sent 6456775635327 AT 06039 UDGIR,,84.26,,3087.51
15/02/2025,DEP TFR UPI/CR/071827717590/ADITYA K/SBIN/ adityakris/UPI 6881383293602 AT 06039 UDGIR,,,248.89,3336.40
16/02/2025,WDL TFR UPI/DR/671502121111/FAISAL I/YESB/p aytm.s184/Sent 4436949945882 AT 06039 UDGIR,,129.60,,3206.80
16/02/2025,DEP TFR UPI/CR/137240248516/JAGADISH/UBIN/ jaguswami1/UPI 1736431126879 AT 06039 UDGIR,,,354.80,3561.60
16/02/2025,WDL TFR UPI/DR/163426653920/Master S/MAHB/ 1030155850/UPI 1296878234135 AT 06039 UDGIR,,182.51,,3379.09
17/02/2025,WDL TFR UPI/DR/207806824535/SHISHA G/HDFC/v yapar.170/Sent 5174828383221 AT 06039 UDGIR,,132.34,,3246.75
17/02/2025,WDL TFR UPI/DR/476922297020/DMELLOS /YESB/p aytm.s1vm/Sent 6237968804004 AT 06039 UDGIR,,91.66,,3155.09
19/02/2025,WDL TFR UPI/DR/798804236994/HEALTH C/HDFC/v yapar.173/Sent 2174956270302 AT 06039 UDGIR,,16.42,,3138.67
20/02/2025,WDL TFR UPI/DR/535238021880/Swiggy Ltd/UTIB /swiggyupi@/Pa 3742771767895 AT 06039 UDGIR,,253.55,,2885.12
22/02/2025,WDL TFR UPI/DR/098889481513/KAUSTUBH/YESB/p aytmqr6h6/Sent 2426048546819 AT 06039 UDGIR,,415.22,,2469.90
25/02/2025,WDL TFR UPI/DR/747405073169/Master S/MAHB/ 6344336011/UPI 9690862214415 AT 06039 UDGIR,,45.17,,2424.73
26/02/2025,WDL TFR UPI/DR/889127716281/MOHIT SU/BKID/ 9026155088/UPI 5169673912481 AT 06039 UDGIR,,159.71,,2265.02
26/02/2025,WDL TFR UPI/DR/284102310579/HEALTH F/YESB/p aytmqr6cv/Sent 8656882289090 AT 06039 UDGIR,,24.27,,2240.75
28/02/2025,WDL TFR UPI/DR/603347882505/Sanjay S/YESB/p aytm-1463/Sent 8559323981036 AT 06039 UDGIR,,170.71,,2070.04
28/02/2025,WDL TFR UPI/DR/110939107006/shradha./KVBL/ shradha.na/UPI 2223919465357 AT 06039 UDGIR,,929.56,,1140.48
01/03/2025,WDL TFR UPI/DR/356527186630/MR ADITY/NESF/ 0975295371/UPI 9086327925690 AT 06039 UDGIR,,511.77,,628.71
02/03/2025,WDL TFR UPI/DR/539507447217/SHAIKH S/BARB/9 373194093/Sent 4114827395607 AT 06039 UDGIR,,45.20,,583.51
03/03/2025,WDL TFR UPI/DR/235547908493/MR SOURA/YESB/q 868364515/Sent 3372851222683 AT 06039 UDGIR,,306.14,,277.37
04/03/2025,WDL TFR UPI/DR/255186396252/Fatema s/YESB/p aytm.s1is/Sent 7536900697368 AT 06039 UDGIR,,35.68,,241.69
05/03/2025,WDL TFR UPI/DR/464357634703/Mr RAJES/YESB/q 333714264/Sent 4343751783568 AT 06039 UDGIR,,12.46,,229.23
07/03/2025,WDL TFR UPI/DR/658193047779/ANIL ARJ/YESB/ paytmqrt2m/NA 5109962246900 AT 06039 UDGIR,,281.32,,-52.09
08/03/2025,WDL TFR UPI/DR/474717329989/Shukalp /UTIB/9 370456936/Sent 4801642218971 AT 06039 UDGIR,,205.54,,-257.63
08/03/2025,WDL TFR UPI/DR/700715766377/KALE SHA/HDFC/s hasikalak/Sent 6796623465932 AT 06039 UDGIR,,1.00,,-258.63
08/03/2025,DEP TFR UPI/CR/220849225718/Bhagyash/BARB/ vaniswami1/UPI 0361123931442 AT 06039 UDGIR,,,890.09,631.46
09/03/2025,DEP TFR UPI/CR/819209884405/PARTH DA/PPIW/8 262854390/Paid 1972442097558 AT 06039 UDGIR,,,75.76,707.22
10/03/2025,WDL TFR UPI/DR/513333658103/Shukalp /UTIB/9 370456936/Sent 6772001528051 AT 06039 UDGIR,,1190.27,,-483.05
11/03/2025,WDL TFR UPI/DR/899651486585/RAJENTERP/YESB/ q039410539/Sen 4152829207830 AT 06039 UDGIR,,1.00,,-484.05
12/03/2025,WDL TFR UPI/DR/499377377089/RAJENTERP/YESB/ q039410539/Sen 0492825786670 AT 06039 UDGIR,,1.00,,-485.05
12/03/2025,WDL TFR UPI/DR/502877414017/SARTHAK /IPOS/ sarthakksh/UPI 0155130160509 AT 06039 UDGIR,,1.00,,-486.05
14/03/2025,WDL TFR UPI/DR/530521384079/Dilip Ba/YESB/ paytmqrj1i/NA 6718561781501 AT 06039 UDGIR,,1.00,,-487.05
16/03/2025,WDL TFR UPI/DR/124607504041/NILKANT /YESB/p aytm.s1er/Sent 7819561115302 AT 06039 UDGIR,,1.00,,-488.05
16/03/2025,WDL TFR UPI/DR/002426156048/SHRIMANT/HDFC/v yapar.173/Sent 0695394777682 AT 06039 UDGIR,,1.00,,-489.05
17/03/2025,DEP TFR UPI/CR/727784844773/MOHIT SU/BKID/ mohitttade/UPI 5032299508204 AT 06039 UDGIR,,,25.46,-463.59
17/03/2025,WDL TFR UPI/DR/068302387075/Make My /YESB/m akemytrip/Paym 5687855172956 AT 06039 UDGIR,,1.00,,-464.59
18/03/2025,WDL TFR UPI/DR/545580773539/SAINATH /YESB/q 676177146/Sent 3855408276421 AT 06039 UDGIR,,1.00,,-465.59
20/03/2025,WDL TFR UPI/DR/005131132069/Shankar /YESB/p aytm.s1tn/Sent 3426727983270 AT 06039 UDGIR,,1.00,,-466.59
20/03/2025,DEP TFR UPI/CR/922573233789/PARTH DA/BKID/ parthchava/UPI 9873128779702 AT 06039 UDGIR,,,1381.75,915.16
20/03/2025,WDL TFR UPI/DR/564068387271/ANIL ARJ/YESB/ paytmqrt2m/NA 7408868540731 AT 06039 UDGIR,,22.60,,892.56
21/03/2025,WDL TFR UPI/DR/580180118826/SHUBHAM /YESB/q 985887379/Sent 0196500982674 AT 06039 UDGIR,,12.53,,880.03
22/03/2025,WDL TFR UPI/DR/272129048850/MR SOURA/YESB/q 893257851/Sent 1202832592505 AT 06039 UDGIR,,315.86,,564.17
22/03/2025,WDL TFR UPI/DR/078897052813/Amazon I/UTIB/a mazonupi@/Requ 7580456575570 AT 06039 UDGIR,,860.65,,-296.48
24/03/2025,DEP TFR UPI/CR/972244304591/ADITYA K/SBIN/ adityakris/UPI 0000976550840 AT 06039 UDGIR,,,919.62,623.14
26/03/2025,DEP TFR UPI/CR/098501613160/HARSH YASH/IBKL/ user18402/UPI 8573056226740 AT 06039 UDGIR,,,330.29,953.43
27/03/2025,WDL TFR UPI/DR/957077893954/SANTOSH /YESB/q 565313296/Sent 5560260561533 AT 06039 UDGIR,,37.02,,916.41
29/03/2025,WDL TFR UPI/DR/344858361042/VRL/HDFC/vrl.b dpg@h/Sent usi 4580896218299 AT 06039 UDGIR,,1162.58,,-246.17
01/04/2025,WDL TFR UPI/DR/402550677272/ANIL ARJ/YESB/ paytmqrt2m/NA 8007240952116 AT 06039 UDGIR,,17.35,,-263.52
03/04/2025,WDL TFR UPI/DR/592590688062/ADITYA K/SBIN/ 9557658715/UPI 9127680694920 AT 06039 UDGIR,,9.49,,-273.01
04/04/2025,WDL TFR UPI/DR/686369887007/ANIL ARJ/YESB/ paytmqrt2m/NA 1218818331504 AT 06039 UDGIR,,75.69,,-348.70
06/04/2025,WDL TFR UPI/DR/884865911741/SHUBHAM /YESB/q 926557569/Sent 7854381834605 AT 06039 UDGIR,,12.52,,-361.22
06/04/2025,DEP TFR UPI/CR/160144345681/Master S/MAHB/ parthchava/UPI 7708052397303 AT 06039 UDGIR,,,191.35,-169.87
06/04/2025,DEP TFR UPI/CR/402878646338/Master S/MAHB/ parthchava/UPI 4969877387665 AT 06039 UDGIR,,,212.62,42.75
07/04/2025,DEP TFR UPI/CR/292051575857/SARTHAK /IPOS/ sarthakksh/UPI 9114034128127 AT 06039 UDGIR,,,67.66,110.41
