value_date,post_date,details,ref_no,debit,credit,balance
01/01/2025,02/01/2025,UPI DR/UPI606443596314/BOOKMYSHOW/MERCHANT PAYMENT,DR788249360852,"1,630.86",-,"18,346.14"
02/01/2025,02/01/2025,CASH DEP/CSH165480242419/BRANCH DEPOSIT,CASH825071063399,-,"3,926.06","22,272.20"
04/01/2025,04/01/2025,NEFT CR/SCH694722638625/SCHOLARSHIP CREDIT,CR400322267618,-,"2,754.38","25,026.58"
04/01/2025,04/01/2025,UPI DR/P2P535281051725/MEERA/P2P TRANSFER,UPI416546395635,"1,172.13",-,"23,854.45"
04/01/2025,05/01/2025,CHRG DR/FEE835904650542/BANK CHARGE,CHG366370892685,7.62,-,"23,846.83"
04/01/2025,05/01/2025,UPI DR/UPI773784248175/BIGBASKET/MERCHANT PAYMENT,DR258572113547,354.49,-,"23,492.34"
04/01/2025,06/01/2025,UPI DR/UPI496741625104/BOOKMYSHOW/MERCHANT PAYMENT,DR828163481100,746.24,-,"22,746.10"
05/01/2025,07/01/2025,UPI DR/UPI582841787246/UBER/MERCHANT PAYMENT,DR315592021071,592.65,-,"22,153.45"
06/01/2025,07/01/2025,IMPS CR/PKT688483065316/FAMILY SUPPORT/ANJALI,IMPS618500577301,-,"11,880.23","34,033.68"
07/01/2025,07/01/2025,UPI CR/P2P890799327275/RAHUL/P2P RECEIVE,UPI382274031780,-,680.57,"34,714.25"
07/01/2025,08/01/2025,UPI DR/UPI338886680379/UBER/MERCHANT PAYMENT,DR918437361463,292.38,-,"34,421.87"
08/01/2025,08/01/2025,UPI DR/UPI158881766166/SPOTIFY/MERCHANT PAYMENT,DR792123792337,269.69,-,"34,152.18"
08/01/2025,10/01/2025,UPI DR/UPI163293167054/SWIGGY/MERCHANT PAYMENT,DR605183310658,322.32,-,"33,829.86"
09/01/2025,10/01/2025,NEFT DR/TRF730543610202/ACCOUNT TRANSFER,NEFT495570136550,"14,432.62",-,"19,397.24"
10/01/2025,10/01/2025,UPI DR/UPI207397352658/OLA/MOBILEAPP,UPI685122814698,"2,141.09",-,"17,256.15"
10/01/2025,11/01/2025,UPI DR/UPI730304064433/UBER/MERCHANT PAYMENT,DR564812570995,"1,034.58",-,"16,221.57"
11/01/2025,11/01/2025,NEFT DR/TRF113065135378/ACCOUNT TRANSFER,NEFT444251594486,"16,211.57",-,10.00
13/01/2025,14/01/2025,CASH DEP/CSH774810586020/BRANCH DEPOSIT,CASH171499433503,-,"3,607.87","3,617.87"
13/01/2025,15/01/2025,CASH DEP/CSH593789029292/BRANCH DEPOSIT,CASH347704720668,-,881.30,"4,499.17"
13/01/2025,15/01/2025,UPI DR/P2P607278726887/ROHAN/P2P TRANSFER,UPI382708970656,290.49,-,"4,208.68"
15/01/2025,15/01/2025,UPI DR/P2P827852315316/RAHUL/P2P TRANSFER,UPI441959993924,"2,937.02",-,"1,271.66"
15/01/2025,16/01/2025,NEFT DR/TRF558279751452/SAVINGS TRANSFER,NEFT160409721612,"1,261.66",-,10.00
15/01/2025,17/01/2025,UPI CR/P2P217274041373/RAHUL/P2P RECEIVE,UPI886538134333,-,"2,765.23","2,775.23"
16/01/2025,17/01/2025,CASH DEP/CSH121875341980/BRANCH DEPOSIT,CASH618025551445,-,"5,176.57","7,951.80"
16/01/2025,18/01/2025,UPI DR/UPI311033219259/BIGBASKET/MERCHANT PAYMENT,DR104683422793,482.51,-,"7,469.29"
16/01/2025,18/01/2025,UPI CR/P2P294542049586/SNEHA/P2P RECEIVE,UPI388359317158,-,"4,017.47","11,486.76"
17/01/2025,17/01/2025,UPI DR/UPI578555117145/AMAZON/MERCHANT PAYMENT,DR173075836292,"1,495.75",-,"9,991.01"
19/01/2025,19/01/2025,UPI CR/UPI636152765131/NEHA/P2P RECEIVE,UPI478656987130,-,"3,267.36","13,258.37"
21/01/2025,21/01/2025,CASH DEP/CSH271259870995/BRANCH DEPOSIT,CASH943507202586,-,"3,432.58","16,690.95"
